Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	Cases_Doubling_Time	Deaths_Doubling_Time
-107	2020-04-11	117658	2544	4133	171	31880	1386	1417	30	49	2.06	384	16.69		
-106	2020-04-12	120479	2673	2821	129	28765	1331	1451	32	33	1.554	346	16.03		
-105	2020-04-13	123016	2799	2537	126	27625	1365	1481	33	30	1.518	332	16.44		
-104	2020-04-14	125098	2969	2082	170	25873	1362	1506	35	25	2.048	311	16.41		
-103	2020-04-15	127584	3254	2486	285	24356	1393	1536	39	29	3.433	293	16.78		
-102	2020-04-16	130450	3569	2866	315	22248	1462	1571	42	34	3.794	267	17.61		
-101	2020-04-17	133830	3868	3380	299	20305	1495	1612	46	40	3.602	244	18.01		
-100	2020-04-18	137439	4110	3609	242	19781	1566	1655	49	43	2.915	238	18.86		
-99	2020-04-19	139897	4294	2458	184	19418	1621	1685	51	29	2.216	233	19.53		
-98	2020-04-20	141672	4404	1775	110	18656	1605	1706	53	21	1.325	224	19.33		
-97	2020-04-21	143457	4598	1785	194	18359	1629	1727	55	21	2.337	221	19.62		
-96	2020-04-22	145694	4879	2237	281	18110	1625	1754	58	26	3.385	218	19.57		
-95	2020-04-23	148046	5094	2352	215	17596	1525	1783	61	28	2.59	211	18.37		
-94	2020-04-24	150383	5321	2337	227	16553	1453	1811	64	28	2.734	199	17.5		
-93	2020-04-25	152438	5500	2055	179	14999	1390	1836	66	24	2.156	180	16.74		
-92	2020-04-26	154175	5640	1737	140	14278	1346	1857	67	20	1.686	171	16.21		
-91	2020-04-27	155193	5750	1018	110	13521	1346	1869	69	12	1.325	162	16.21		
-90	2020-04-28	156337	5913	1144	163	12880	1315	1883	71	13	1.963	155	15.84		
-89	2020-04-29	157641	6115	1304	202	11947	1236	1898	73	15	2.433	143	14.89		
-88	2020-04-30	159119	6288	1478	173	11073	1194	1916	75	17	2.084	133	14.38		
-87	2020-05-01	160758	6481	1639	193	10375	1160	1936	78	19	2.325	124	13.97		
-86	2020-05-02	161703	6575	945	94	9265	1075	1947	79	11	1.132	111	12.95		
-85	2020-05-03	162496	6649	793	74	8321	1009	1957	80	9	0.891	100	12.15		
-84	2020-05-04	163175	6692	679	43	7982	942	1965	80	8	0.518	96	11.35		
-83	2020-05-05	163860	6831	685	139	7523	918	1973	82	8	1.674	90	11.06		
-82	2020-05-06	164807	6996	947	165	7166	881	1985	84	11	1.987	86	10.61		
-81	2020-05-07	166091	7119	1284	123	6972	831	2000	85	15	1.482	83	10.01		
-80	2020-05-08	167300	7266	1209	147	6542	785	2015	87	14	1.771	78	9.46		
-79	2020-05-09	168551	7369	1251	103	6848	794	2030	88	15	1.241	82	9.56		
-78	2020-05-10	169218	7395	667	26	6722	746	2038	89	8	0.313	80	8.99		
-77	2020-05-11	169575	7417	357	22	6400	725	2042	89	4	0.265	77	8.73		
-76	2020-05-12	170508	7533	933	116	6648	702	2053	90	11	1.397	80	8.46		
-75	2020-05-13	171306	7634	798	101	6499	638	2063	91	9	1.217	78	7.68		
-74	2020-05-14	172239	7723	933	89	6148	604	2074	93	11	1.072	74	7.28		
-73	2020-05-15	173152	7824	913	101	5852	558	2085	94	10	1.217	70	6.72		
-72	2020-05-16	173772	7881	620	57	5221	512	2093	94	7	0.687	62	6.17		
-71	2020-05-17	174355	7914	583	33	5137	519	2100	95	7	0.397	61	6.25		
-70	2020-05-18	174697	7935	342	21	5122	518	2104	95	4	0.253	61	6.24		
-69	2020-05-19	175210	8007	513	72	4702	474	2110	96	6	0.867	56	5.71		
-68	2020-05-20	176007	8090	797	83	4701	456	2120	97	9	1.0	56	5.49		
-67	2020-05-21	176752	8147	745	57	4513	424	2129	98	8	0.687	54	5.11		
-66	2020-05-22	177212	8174	460	27	4060	350	2134	98	5	0.325	48	4.22		
-65	2020-05-23	177850	8216	638	42	4078	335	2142	98	7	0.506	49	4.04		
-64	2020-05-24	178281	8247	431	31	3926	333	2147	99	5	0.373	47	4.01		
-63	2020-05-25	178570	8257	289	10	3873	322	2150	99	3	0.12	46	3.88		
-62	2020-05-26	179002	8302	432	45	3792	295	2156	100	5	0.542	45	3.55		
-61	2020-05-27	179364	8349	362	47	3357	259	2160	100	4	0.566	40	3.12		
-60	2020-05-28	179717	8411	353	62	2965	264	2164	101	4	0.747	35	3.18		
-59	2020-05-29	180458	8450	741	39	3246	276	2173	101	8	0.47	39	3.32		
-58	2020-05-30	181196	8489	738	39	3346	273	2182	102	8	0.47	40	3.29		
-57	2020-05-31	181482	8500	286	11	3201	253	2186	102	3	0.132	38	3.05		
-56	2020-06-01	181815	8511	333	11	3245	254	2190	102	4	0.132	39	3.06		
-55	2020-06-02	182028	8522	213	11	3026	220	2192	102	2	0.132	36	2.65		
-54	2020-06-03	182370	8551	342	29	3006	202	2196	103	4	0.349	36	2.43		
-53	2020-06-04	182764	8581	394	30	3047	170	2201	103	4	0.361	36	2.05		
-52	2020-06-05	183271	8613	507	32	2813	163	2207	103	6	0.385	33	1.96		
-51	2020-06-06	183678	8646	407	33	2482	157	2212	104	4	0.397	29	1.89		
-50	2020-06-07	183979	8668	301	22	2497	168	2216	104	3	0.265	30	2.02		
-49	2020-06-08	184193	8674	214	6	2378	163	2218	104	2	0.072	28	1.96		
-48	2020-06-09	184543	8711	350	37	2515	189	2222	104	4	0.446	30	2.28		
-47	2020-06-10	184861	8729	318	18	2491	178	2226	105	3	0.217	30	2.14		
-46	2020-06-11	185416	8755	555	26	2652	174	2233	105	6	0.313	31	2.1		
-45	2020-06-12	185674	8763	258	8	2403	150	2236	105	3	0.096	28	1.81		
-44	2020-06-13	186022	8781	348	18	2344	135	2240	105	4	0.217	28	1.63		
-43	2020-06-14	186269	8787	247	6	2290	119	2243	105	2	0.072	27	1.43		
-42	2020-06-15	186461	8791	192	4	2268	117	2245	105	2	0.048	27	1.41		
-41	2020-06-16	186839	8800	378	9	2296	89	2250	106	4	0.108	27	1.07		
-40	2020-06-17	187184	8830	345	30	2323	101	2254	106	4	0.361	27	1.22		
-39	2020-06-18	187764	8856	580	26	2348	101	2261	106	6	0.313	28	1.22		
-38	2020-06-19	188534	8872	770	16	2860	109	2270	106	9	0.193	34	1.31		
-37	2020-06-20	189135	8883	601	11	3113	102	2278	106	7	0.132	37	1.23		
-36	2020-06-21	189822	8882	687	0	3553	95	2286	106	8	0.0	42	1.14		
-35	2020-06-22	190359	8885	537	3	3898	94	2292	107	6	0.036	46	1.13		
-34	2020-06-23	190862	8895	503	10	4023	95	2299	107	6	0.12	48	1.14		
-33	2020-06-24	191449	8914	587	19	4265	84	2306	107	7	0.229	51	1.01		
-32	2020-06-25	192079	8927	630	13	4315	71	2313	107	7	0.157	51	0.86		
-31	2020-06-26	192556	8948	477	21	4022	76	2319	107	5	0.253	48	0.92		
-30	2020-06-27	193243	8954	687	6	4108	71	2327	107	8	0.072	49	0.86		
-29	2020-06-28	193499	8957	256	3	3677	75	2330	107	3	0.036	44	0.9		
-28	2020-06-29	193761	8961	262	4	3402	76	2333	107	3	0.048	40	0.92		
-27	2020-06-30	194259	8973	498	12	3397	78	2339	108	5	0.145	40	0.94		
-26	2020-07-01	194725	8985	466	12	3276	71	2345	108	5	0.145	39	0.86		
-25	2020-07-02	195228	8994	503	9	3149	67	2351	108	6	0.108	37	0.81		
-24	2020-07-03	195674	9003	446	9	3118	55	2356	108	5	0.108	37	0.66		
-23	2020-07-04	196096	9010	422	7	2853	56	2362	108	5	0.084	34	0.67		
-22	2020-07-05	196335	9012	239	2	2836	55	2364	108	2	0.024	34	0.66		
-21	2020-07-06	196554	9016	219	4	2793	55	2367	108	2	0.048	33	0.66		
-20	2020-07-07	196944	9024	390	8	2685	51	2372	108	4	0.096	32	0.61		
-19	2020-07-08	197341	9036	397	12	2616	51	2377	108	4	0.145	31	0.61		
-18	2020-07-09	197783	9048	442	12	2555	54	2382	108	5	0.145	30	0.65		
-17	2020-07-10	198178	9054	395	6	2504	51	2387	109	4	0.072	30	0.61		
-16	2020-07-11	198556	9060	378	6	2460	50	2391	109	4	0.072	29	0.6		
-15	2020-07-12	198804	9063	248	3	2469	51	2394	109	2	0.036	29	0.61		
-14	2020-07-13	198963	9064	159	1	2409	48	2396	109	1	0.012	29	0.58		
-13	2020-07-14	199375	9068	412	4	2431	44	2401	109	4	0.048	29	0.53		
-12	2020-07-15	199726	9071	351	3	2385	35	2405	109	4	0.036	28	0.42		
-11	2020-07-16	200260	9078	534	7	2477	30	2412	109	6	0.084	29	0.36		
-10	2020-07-17	200843	9082	583	4	2665	28	2419	109	7	0.048	32	0.34		
-9	2020-07-18	201372	9083	529	1	2816	23	2425	109	6	0.012	33	0.28		
-8	2020-07-19	201574	9084	202	1	2770	21	2428	109	2	0.012	33	0.25		
-7	2020-07-20	201823	9086	249	2	2860	22	2431	109	2	0.024	34	0.26		
-6	2020-07-21	202345	9090	522	4	2970	22	2437	109	6	0.048	35	0.26		
-5	2020-07-22	202799	9095	454	5	3073	24	2442	109	5	0.06	37	0.29		
-4	2020-07-23	203368	9101	569	6	3108	23	2449	109	6	0.072	37	0.28		
-3	2020-07-24	204183	9111	815	10	3340	29	2459	109	9	0.12	40	0.35		
-2	2020-07-25	204964	9118	781	7	3592	35	2468	109	9	0.084	43	0.42		
-1	2020-07-26	205269	9118	305	0	3695	34	2472	109	3	0.0	44	0.41		
0	2020-07-27	205609	9118	340	0	3786	32	2476	109	4	0.0	45	0.39		
