Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	Cases_Doubling_Time	Deaths_Doubling_Time
-44	2020-03-24	337	1	137	1	262	1	340.232	1.01	138.314	1.01	264.513	1.01		
-43	2020-03-25	403	2	66	1	315	2	406.865	2.019	66.633	1.01	318.021	2.019		
-42	2020-03-26	433	2	30	0	334	2	437.153	2.019	30.288	0.0	337.203	2.019		
-41	2020-03-27	505	2	72	0	359	2	509.844	2.019	72.691	0.0	362.443	2.019		
-40	2020-03-28	550	2	45	0	363	2	555.275	2.019	45.432	0.0	366.482	2.019		
-39	2020-03-29	560	2	10	0	373	2	565.371	2.019	10.096	0.0	376.577	2.019		
-38	2020-03-30	706	7	146	5	506	7	712.771	7.067	147.4	5.048	510.853	7.067		
-37	2020-03-31	782	7	76	0	445	6	789.5	7.067	76.729	0.0	449.268	6.058		
-36	2020-04-01	829	8	47	1	426	6	836.951	8.077	47.451	1.01	430.086	6.058		
-35	2020-04-02	1020	11	191	3	587	9	1029.783	11.106	192.832	3.029	592.63	9.086		
-34	2020-04-03	1079	12	59	1	574	10	1089.349	12.115	59.566	1.01	579.505	10.096		
-33	2020-04-04	1265	14	186	2	715	12	1277.133	14.134	187.784	2.019	721.858	12.115		
-32	2020-04-05	1358	14	93	0	798	12	1371.025	14.134	93.892	0.0	805.654	12.115		
-31	2020-04-06	1483	14	125	0	777	7	1497.224	14.134	126.199	0.0	784.452	7.067		
-30	2020-04-07	1532	16	49	2	750	9	1546.694	16.153	49.47	2.019	757.193	9.086		
-29	2020-04-08	1637	23	105	7	808	15	1652.701	23.221	106.007	7.067	815.75	15.144		
-28	2020-04-09	1693	23	56	0	673	12	1709.238	23.221	56.537	0.0	679.455	12.115		
-27	2020-04-10	1854	36	161	13	775	24	1871.782	36.345	162.544	13.125	782.433	24.23	11.6	3.7
-26	2020-04-11	2016	41	162	5	751	27	2035.336	41.393	163.554	5.048	758.203	27.259	11.0	3.3
-25	2020-04-12	2058	43	42	2	700	29	2077.739	43.412	42.403	2.019	706.714	29.278	11.6	3.7
-24	2020-04-13	2079	44	21	1	596	30	2098.94	44.422	21.201	1.01	601.716	30.288	12.9	4.7
-23	2020-04-14	2112	52	33	8	580	36	2132.256	52.499	33.317	8.077	585.563	36.345	15.9	5.5
-22	2020-04-15	2145	58	33	6	508	35	2165.573	58.556	33.317	6.058	512.872	35.336	20.5	6.0
-21	2020-04-16	2201	71	56	13	508	48	2222.11	71.681	56.537	13.125	512.872	48.46	29.9	6.2
-20	2020-04-17	2254	76	53	5	400	40	2275.618	76.729	53.508	5.048	403.836	40.384	38.5	5.9
-19	2020-04-18	2289	86	35	10	273	45	2310.954	86.825	35.336	10.096	275.618	45.432	37.0	5.5
-18	2020-04-19	2303	91	14	5	245	48	2325.088	91.873	14.134	5.048	247.35	48.46	37.6	5.9
-17	2020-04-20	2314	91	11	0	235	47	2336.194	91.873	11.106	0.0	237.254	47.451	43.1	7.6
-16	2020-04-21	2328	93	14	2	216	41	2350.328	93.892	14.134	2.019	218.072	41.393	53.7	10.2
-15	2020-04-22	2367	97	39	4	222	39	2389.702	97.93	39.374	4.038	224.129	39.374	66.5	14.7
-14	2020-04-23	2395	99	28	2	194	28	2417.971	99.95	28.269	2.019	195.861	28.269	74.5	19.2
-13	2020-04-24	2445	105	50	6	191	29	2468.45	106.007	50.48	6.058	192.832	29.278	64.4	23.1
-12	2020-04-25	2468	107	23	2	179	21	2491.671	108.026	23.221	2.019	180.717	21.201	55.7	22.9
-11	2020-04-26	2482	107	14	0	179	16	2505.805	108.026	14.134	0.0	180.717	16.153	54.1	23.2
-10	2020-04-27	2503	121	21	14	189	30	2527.007	122.161	21.201	14.134	190.813	30.288	57.1	17.9
-9	2020-04-28	2509	123	6	2	181	30	2533.064	124.18	6.058	2.019	182.736	30.288	70.4	16.8
-8	2020-04-29	2514	129	5	6	147	32	2538.112	130.237	5.048	6.058	148.41	32.307	92.7	15.5
-7	2020-04-30	2552	131	38	2	157	32	2576.477	132.256	38.364	2.019	158.506	32.307		16.5
-6	2020-05-01	2581	135	29	4	136	30	2605.755	136.295	29.278	4.038	137.304	30.288	99.4	17.1
-5	2020-05-02	2597	135	16	0	129	28	2621.908	136.295	16.153	0.0	130.237	28.269	90.2	20.8
-4	2020-05-03	2605	138	8	3	123	31	2629.985	139.324	8.077	3.029	124.18	31.297	90.1	31.4
-3	2020-05-04	2608	139	3	1	105	18	2633.014	140.333	3.029	1.01	106.007	18.173	95.3	37.1
-2	2020-05-05	2618	139	10	0	109	16	2643.11	140.333	10.096	0.0	110.045	16.153		53.8
-1	2020-05-06	2627	141	9	2	113	12	2652.196	142.352	9.086	2.019	114.084	12.115		63.5
0	2020-05-07	2655	143	28	2	103	12	2680.464	144.372	28.269	2.019	103.988	12.115		72.6
