Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-185	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-184	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-183	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-182	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-181	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-180	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-179	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-178	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-177	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-176	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-175	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-174	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-173	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-172	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-171	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-170	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-169	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-168	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-167	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-166	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-165	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-164	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-163	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-162	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-161	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-160	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-159	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-158	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-157	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-156	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-155	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-154	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-153	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-152	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-151	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-150	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-149	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-148	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-147	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-146	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-145	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-144	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-143	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-142	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-141	2020-03-12	1	0	1	0	1	0	11	0	11	0.0	11	0.0		
-140	2020-03-13	1	0	0	0	1	0	11	0	0	0.0	11	0.0		
-139	2020-03-14	1	0	0	0	1	0	11	0	0	0.0	11	0.0		
-138	2020-03-15	1	0	0	0	1	0	11	0	0	0.0	11	0.0		
-137	2020-03-16	3	0	2	0	3	0	35	0	23	0.0	35	0.0		
-136	2020-03-17	3	0	0	0	3	0	35	0	0	0.0	35	0.0		
-135	2020-03-18	3	0	0	0	3	0	35	0	0	0.0	35	0.0		
-134	2020-03-19	3	0	0	0	2	0	35	0	0	0.0	23	0.0		
-133	2020-03-20	3	0	0	0	2	0	35	0	0	0.0	23	0.0		
-132	2020-03-21	3	0	0	0	2	0	35	0	0	0.0	23	0.0		
-131	2020-03-22	4	0	1	0	3	0	47	0	11	0.0	35	0.0		
-130	2020-03-23	8	0	4	0	5	0	95	0	47	0.0	59	0.0		
-129	2020-03-24	9	0	1	0	6	0	107	0	11	0.0	71	0.0		
-128	2020-03-25	10	0	1	0	7	0	119	0	11	0.0	83	0.0		
-127	2020-03-26	10	0	0	0	7	0	119	0	0	0.0	83	0.0		
-126	2020-03-27	12	0	2	0	9	0	143	0	23	0.0	107	0.0		
-125	2020-03-28	12	0	0	0	9	0	143	0	0	0.0	107	0.0		
-124	2020-03-29	12	0	0	0	8	0	143	0	0	0.0	95	0.0		
-123	2020-03-30	14	0	2	0	6	0	167	0	23	0.0	71	0.0		
-122	2020-03-31	15	0	1	0	6	0	179	0	11	0.0	71	0.0		
-121	2020-04-01	16	0	1	0	6	0	191	0	11	0.0	71	0.0		
-120	2020-04-02	17	0	1	0	7	0	202	0	11	0.0	83	0.0		
-119	2020-04-03	17	0	0	0	5	0	202	0	0	0.0	59	0.0		
-118	2020-04-04	19	0	2	0	7	0	226	0	23	0.0	83	0.0		
-117	2020-04-05	20	0	1	0	8	0	238	0	11	0.0	95	0.0		
-116	2020-04-06	21	0	1	0	7	0	250	0	11	0.0	83	0.0		
-115	2020-04-07	23	0	2	0	8	0	274	0	23	0.0	95	0.0		
-114	2020-04-08	25	0	2	0	9	0	298	0	23	0.0	107	0.0		
-113	2020-04-09	27	0	2	0	10	0	322	0	23	0.0	119	0.0		
-112	2020-04-10	28	0	1	0	11	0	334	0	11	0.0	131	0.0		
-111	2020-04-11	28	0	0	0	9	0	334	0	0	0.0	107	0.0		
-110	2020-04-12	28	0	0	0	8	0	334	0	0	0.0	95	0.0		
-109	2020-04-13	28	0	0	0	7	0	334	0	0	0.0	83	0.0		
-108	2020-04-14	28	0	0	0	5	0	334	0	0	0.0	59	0.0		
-107	2020-04-15	29	0	1	0	4	0	346	0	11	0.0	47	0.0		
-106	2020-04-16	29	0	0	0	2	0	346	0	0	0.0	23	0.0		
-105	2020-04-17	29	0	0	0	1	0	346	0	0	0.0	11	0.0		
-104	2020-04-18	29	0	0	0	1	0	346	0	0	0.0	11	0.0		
-103	2020-04-19	29	0	0	0	1	0	346	0	0	0.0	11	0.0		
-102	2020-04-20	29	0	0	0	1	0	346	0	0	0.0	11	0.0		
-101	2020-04-21	29	0	0	0	1	0	346	0	0	0.0	11	0.0		
-100	2020-04-22	29	0	0	0	0	0	346	0	0	0.0	0	0.0		
-99	2020-04-23	29	0	0	0	0	0	346	0	0	0.0	0	0.0		
-98	2020-04-24	29	0	0	0	0	0	346	0	0	0.0	0	0.0		
-97	2020-04-25	30	0	1	0	1	0	358	0	11	0.0	11	0.0		
-96	2020-04-26	30	0	0	0	1	0	358	0	0	0.0	11	0.0	4.5	40.9
-95	2020-04-27	30	0	0	0	1	0	358	0	0	0.0	11	0.0	0.0	45.5
-94	2020-04-28	31	0	1	0	2	0	370	0	11	0.0	23	0.0	0.0	40.9
-93	2020-04-29	31	0	0	0	2	0	370	0	0	0.0	23	0.0	0.0	50.0
-92	2020-04-30	31	0	0	0	2	0	370	0	0	0.0	23	0.0	0.0	77.3
-91	2020-05-01	31	0	0	0	2	0	370	0	0	0.0	23	0.0	0.0	77.3
-90	2020-05-02	31	0	0	0	1	0	370	0	0	0.0	11	0.0	0.0	45.5
-89	2020-05-03	31	0	0	0	1	0	370	0	0	0.0	11	0.0	0.0	40.9
-88	2020-05-04	31	0	0	0	1	0	370	0	0	0.0	11	0.0	0.0	50.0
-87	2020-05-05	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	50.0
-86	2020-05-06	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	50.0
-85	2020-05-07	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	57.1
-84	2020-05-08	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	80.0
-83	2020-05-09	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	70.0
-82	2020-05-10	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	60.0
-81	2020-05-11	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	75.0
-80	2020-05-12	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	70.0
-79	2020-05-13	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	65.0
-78	2020-05-14	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	36.8
-77	2020-05-15	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	47.4
-76	2020-05-16	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	63.2
-75	2020-05-17	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	63.2
-74	2020-05-18	31	0	0	0	0	0	370	0	0	0.0	0	0.0	0.0	68.4
-73	2020-05-19	32	1	1	1	1	1	382	11	11	11.938	11	11.94	0.0	65.0
