Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-117	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-116	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-115	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-114	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-113	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-112	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-111	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-110	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-109	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-108	2020-03-12	2	0	2	0	2	0	10	0	10	0.0	10	0.0
-107	2020-03-13	3	0	1	0	3	0	15	0	5	0.0	15	0.0
-106	2020-03-14	3	0	0	0	3	0	15	0	0	0.0	15	0.0
-105	2020-03-15	3	0	0	0	3	0	15	0	0	0.0	15	0.0
-104	2020-03-16	3	0	0	0	3	0	15	0	0	0.0	15	0.0
-103	2020-03-17	4	0	1	0	4	0	20	0	5	0.0	20	0.0
-102	2020-03-18	11	0	7	0	11	0	55	0	35	0.0	55	0.0
-101	2020-03-19	13	0	2	0	11	0	65	0	10	0.0	55	0.0
-100	2020-03-20	16	0	3	0	13	0	80	0	15	0.0	65	0.0
-99	2020-03-21	17	0	1	0	14	0	86	0	5	0.0	70	0.0
-98	2020-03-22	20	0	3	0	17	0	101	0	15	0.0	86	0.0
-97	2020-03-23	20	0	0	0	17	0	101	0	0	0.0	86	0.0
-96	2020-03-24	22	0	2	0	18	0	111	0	10	0.0	91	0.0
-95	2020-03-25	26	0	4	0	15	0	131	0	20	0.0	75	0.0
-94	2020-03-26	26	0	0	0	13	0	131	0	0	0.0	65	0.0
-93	2020-03-27	32	0	6	0	16	0	161	0	30	0.0	80	0.0
-92	2020-03-28	37	0	5	0	20	0	187	0	25	0.0	101	0.0
-91	2020-03-29	37	0	0	0	17	0	187	0	0	0.0	86	0.0
-90	2020-03-30	37	0	0	0	17	0	187	0	0	0.0	86	0.0
-89	2020-03-31	41	0	4	0	19	0	207	0	20	0.0	96	0.0
-88	2020-04-01	58	0	17	0	32	0	293	0	86	0.0	161	0.0
-87	2020-04-02	61	0	3	0	35	0	308	0	15	0.0	177	0.0
-86	2020-04-03	74	0	13	0	42	0	374	0	65	0.0	212	0.0
-85	2020-04-04	76	0	2	0	39	0	384	0	10	0.0	197	0.0
-84	2020-04-05	77	0	1	0	40	0	389	0	5	0.0	202	0.0
-83	2020-04-06	78	0	1	0	41	0	394	0	5	0.0	207	0.0
-82	2020-04-07	92	0	14	0	51	0	465	0	70	0.0	258	0.0
-81	2020-04-08	95	0	3	0	37	0	480	0	15	0.0	187	0.0
-80	2020-04-09	97	0	2	0	36	0	490	0	10	0.0	182	0.0
-79	2020-04-10	104	0	7	0	30	0	526	0	35	0.0	151	0.0
-78	2020-04-11	106	0	2	0	30	0	536	0	10	0.0	151	0.0
-77	2020-04-12	106	0	0	0	29	0	536	0	0	0.0	146	0.0
-76	2020-04-13	106	0	0	0	28	0	536	0	0	0.0	141	0.0
-75	2020-04-14	115	0	9	0	23	0	581	0	45	0.0	116	0.0
-74	2020-04-15	117	0	2	0	22	0	591	0	10	0.0	111	0.0
-73	2020-04-16	120	0	3	0	23	0	607	0	15	0.0	116	0.0
-72	2020-04-17	124	0	4	0	20	0	627	0	20	0.0	101	0.0
-71	2020-04-18	125	0	1	0	19	0	632	0	5	0.0	96	0.0
-70	2020-04-19	126	0	1	0	20	0	637	0	5	0.0	101	0.0
-69	2020-04-20	127	0	1	0	21	0	642	0	5	0.0	106	0.0
-68	2020-04-21	129	0	2	0	14	0	652	0	10	0.0	70	0.0
-67	2020-04-22	130	0	1	0	13	0	657	0	5	0.0	65	0.0
-66	2020-04-23	134	0	4	0	14	0	677	0	20	0.0	70	0.0
-65	2020-04-24	135	0	1	0	11	0	682	0	5	0.0	55	0.0
-64	2020-04-25	135	0	0	0	10	0	682	0	0	0.0	50	0.0
-63	2020-04-26	135	0	0	0	9	0	682	0	0	0.0	45	0.0
-62	2020-04-27	135	0	0	0	8	0	682	0	0	0.0	40	0.0
-61	2020-04-28	136	0	1	0	7	0	688	0	5	0.0	35	0.0
-60	2020-04-29	136	0	0	0	6	0	688	0	0	0.0	30	0.0
-59	2020-04-30	137	0	1	0	3	0	693	0	5	0.0	15	0.0
-58	2020-05-01	137	0	0	0	2	0	693	0	0	0.0	10	0.0
-57	2020-05-02	137	0	0	0	2	0	693	0	0	0.0	10	0.0
-56	2020-05-03	137	0	0	0	2	0	693	0	0	0.0	10	0.0
-55	2020-05-04	137	0	0	0	2	0	693	0	0	0.0	10	0.0
-54	2020-05-05	139	0	2	0	3	0	703	0	10	0.0	15	0.0
-53	2020-05-06	139	0	0	0	3	0	703	0	0	0.0	15	0.0
-52	2020-05-07	139	0	0	0	2	0	703	0	0	0.0	10	0.0
-51	2020-05-08	139	0	0	0	2	0	703	0	0	0.0	10	0.0
-50	2020-05-09	139	0	0	0	2	0	703	0	0	0.0	10	0.0
-49	2020-05-10	139	0	0	0	2	0	703	0	0	0.0	10	0.0
-48	2020-05-11	139	0	0	0	2	0	703	0	0	0.0	10	0.0
-47	2020-05-12	140	0	1	0	1	0	708	0	5	0.0	5	0.0
-46	2020-05-13	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-45	2020-05-14	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-44	2020-05-15	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-43	2020-05-16	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-42	2020-05-17	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-41	2020-05-18	140	0	0	0	1	0	708	0	0	0.0	5	0.0
-40	2020-05-19	140	0	0	0	0	0	708	0	0	0.0	0	0.0
-39	2020-05-20	141	0	1	0	1	0	713	0	5	0.0	5	0.0
-38	2020-05-21	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-37	2020-05-22	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-36	2020-05-23	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-35	2020-05-24	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-34	2020-05-25	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-33	2020-05-26	141	0	0	0	1	0	713	0	0	0.0	5	0.0
-32	2020-05-27	141	0	0	0	0	0	713	0	0	0.0	0	0.0
-31	2020-05-28	141	0	0	0	0	0	713	0	0	0.0	0	0.0
-30	2020-05-29	142	0	1	0	1	0	718	0	5	0.0	5	0.0
-29	2020-05-30	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-28	2020-05-31	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-27	2020-06-01	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-26	2020-06-02	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-25	2020-06-03	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-24	2020-06-04	142	0	0	0	1	0	718	0	0	0.0	5	0.0
-23	2020-06-05	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-22	2020-06-06	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-21	2020-06-07	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-20	2020-06-08	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-19	2020-06-09	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-18	2020-06-10	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-17	2020-06-11	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-16	2020-06-12	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-15	2020-06-13	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-14	2020-06-14	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-13	2020-06-15	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-12	2020-06-16	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-11	2020-06-17	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-10	2020-06-18	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-9	2020-06-19	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-8	2020-06-20	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-7	2020-06-21	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-6	2020-06-22	142	0	0	0	0	0	718	0	0	0.0	0	0.0
-5	2020-06-23	143	0	1	0	1	0	723	0	5	0.0	5	0.0
-4	2020-06-24	143	0	0	0	1	0	723	0	0	0.0	5	0.0
-3	2020-06-25	143	0	0	0	1	0	723	0	0	0.0	5	0.0
-2	2020-06-26	143	0	0	0	1	0	723	0	0	0.0	5	0.0
-1	2020-06-27	143	0	0	0	1	0	723	0	0	0.0	5	0.0
0	2020-06-28	143	0	0	0	1	0	723	0	0	0.0	5	0.0
