Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-73	2020-04-10	173	2	2	0	46	0	1376	16	16	0	366	0
-72	2020-04-11	175	2	2	0	37	0	1392	16	16	0	294	0
-71	2020-04-12	177	2	2	0	39	0	1408	16	16	0	310	0
-70	2020-04-13	182	2	5	0	36	0	1447	16	40	0	286	0
-69	2020-04-14	187	2	5	0	34	0	1487	16	40	0	270	0
-68	2020-04-15	194	3	7	1	40	1	1543	24	56	8	318	8
-67	2020-04-16	202	3	8	0	31	1	1606	24	64	0	247	8
-66	2020-04-17	203	3	1	0	30	1	1614	24	8	0	239	8
-65	2020-04-18	207	3	4	0	32	1	1646	24	32	0	254	8
-64	2020-04-19	207	3	0	0	30	1	1646	24	0	0	239	8
-63	2020-04-20	208	3	1	0	26	1	1654	24	8	0	207	8
-62	2020-04-21	210	3	2	0	23	1	1670	24	16	0	183	8
-61	2020-04-22	211	3	1	0	17	0	1678	24	8	0	135	0
-60	2020-04-23	212	3	1	0	10	0	1686	24	8	0	80	0
-59	2020-04-24	213	4	1	1	10	1	1694	32	8	8	80	8
-58	2020-04-25	213	4	0	0	6	1	1694	32	0	0	48	8
-57	2020-04-26	213	4	0	0	6	1	1694	32	0	0	48	8
-56	2020-04-27	215	4	2	0	7	1	1710	32	16	0	56	8
-55	2020-04-28	217	4	2	0	7	1	1726	32	16	0	56	8
-54	2020-04-29	217	4	0	0	6	1	1726	32	0	0	48	8
-53	2020-04-30	220	4	3	0	8	1	1750	32	24	0	64	8
-52	2020-05-01	223	4	3	0	10	0	1773	32	24	0	80	0
-51	2020-05-02	223	4	0	0	10	0	1773	32	0	0	80	0
-50	2020-05-03	223	4	0	0	10	0	1773	32	0	0	80	0
-49	2020-05-04	226	4	3	0	11	0	1797	32	24	0	87	0
-48	2020-05-05	226	4	0	0	9	0	1797	32	0	0	72	0
-47	2020-05-06	230	4	4	0	13	0	1829	32	32	0	103	0
-46	2020-05-07	230	4	0	0	10	0	1829	32	0	0	80	0
-45	2020-05-08	230	4	0	0	7	0	1829	32	0	0	56	0
-44	2020-05-09	233	4	3	0	10	0	1853	32	24	0	80	0
-43	2020-05-10	233	4	0	0	10	0	1853	32	0	0	80	0
-42	2020-05-11	233	4	0	0	7	0	1853	32	0	0	56	0
-41	2020-05-12	235	4	2	0	9	0	1869	32	16	0	72	0
-40	2020-05-13	235	4	0	0	5	0	1869	32	0	0	40	0
-39	2020-05-14	236	4	1	0	6	0	1877	32	8	0	48	0
-38	2020-05-15	236	4	0	0	6	0	1877	32	0	0	48	0
-37	2020-05-16	236	4	0	0	3	0	1877	32	0	0	24	0
-36	2020-05-17	236	4	0	0	3	0	1877	32	0	0	24	0
-35	2020-05-18	236	4	0	0	3	0	1877	32	0	0	24	0
-34	2020-05-19	237	4	1	0	2	0	1885	32	8	0	16	0
-33	2020-05-20	237	4	0	0	2	0	1885	32	0	0	16	0
-32	2020-05-21	237	4	0	0	1	0	1885	32	0	0	8	0
-31	2020-05-22	237	4	0	0	1	0	1885	32	0	0	8	0
-30	2020-05-23	237	4	0	0	1	0	1885	32	0	0	8	0
-29	2020-05-24	237	4	0	0	1	0	1885	32	0	0	8	0
-28	2020-05-25	237	4	0	0	1	0	1885	32	0	0	8	0
-27	2020-05-26	237	4	0	0	0	0	1885	32	0	0	0	0
-26	2020-05-27	238	4	1	0	1	0	1893	32	8	0	8	0
-25	2020-05-28	238	4	0	0	1	0	1893	32	0	0	8	0
-24	2020-05-29	238	4	0	0	1	0	1893	32	0	0	8	0
-23	2020-05-30	238	4	0	0	1	0	1893	32	0	0	8	0
-22	2020-05-31	238	4	0	0	1	0	1893	32	0	0	8	0
-21	2020-06-01	238	4	0	0	1	0	1893	32	0	0	8	0
-20	2020-06-02	238	4	0	0	1	0	1893	32	0	0	8	0
-19	2020-06-03	238	4	0	0	0	0	1893	32	0	0	0	0
-18	2020-06-04	238	4	0	0	0	0	1893	32	0	0	0	0
-17	2020-06-05	238	4	0	0	0	0	1893	32	0	0	0	0
-16	2020-06-06	238	4	0	0	0	0	1893	32	0	0	0	0
-15	2020-06-07	238	4	0	0	0	0	1893	32	0	0	0	0
-14	2020-06-08	238	4	0	0	0	0	1893	32	0	0	0	0
-13	2020-06-09	238	4	0	0	0	0	1893	32	0	0	0	0
-12	2020-06-10	238	4	0	0	0	0	1893	32	0	0	0	0
-11	2020-06-11	238	4	0	0	0	0	1893	32	0	0	0	0
-10	2020-06-12	238	4	0	0	0	0	1893	32	0	0	0	0
-9	2020-06-13	238	4	0	0	0	0	1893	32	0	0	0	0
-8	2020-06-14	238	4	0	0	0	0	1893	32	0	0	0	0
-7	2020-06-15	238	4	0	0	0	0	1893	32	0	0	0	0
-6	2020-06-16	238	4	0	0	0	0	1893	32	0	0	0	0
-5	2020-06-17	238	4	0	0	0	0	1893	32	0	0	0	0
-4	2020-06-18	238	4	0	0	0	0	1893	32	0	0	0	0
-3	2020-06-19	238	4	0	0	0	0	1893	32	0	0	0	0
-2	2020-06-20	238	4	0	0	0	0	1893	32	0	0	0	0
-1	2020-06-21	238	4	0	0	0	0	1893	32	0	0	0	0
0	2020-06-22	238	4	0	0	0	0	1893	32	0	0	0	0
