Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	Cases_Doubling_Time	Deaths_Doubling_Time
-105	2020-01-28	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-104	2020-01-29	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-103	2020-01-30	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-102	2020-01-31	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-101	2020-02-01	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-100	2020-02-02	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-99	2020-02-03	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-98	2020-02-04	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-97	2020-02-05	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-96	2020-02-06	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-95	2020-02-07	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-94	2020-02-08	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-93	2020-02-09	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-92	2020-02-10	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-91	2020-02-11	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-90	2020-02-12	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-89	2020-02-13	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-88	2020-02-14	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-87	2020-02-15	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-86	2020-02-16	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-85	2020-02-17	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-84	2020-02-18	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-83	2020-02-19	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-82	2020-02-20	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-81	2020-02-21	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-80	2020-02-22	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-79	2020-02-23	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-78	2020-02-24	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-77	2020-02-25	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-76	2020-02-26	1	0	1	0	1	0	4.343	0.0	4.343	0.0	4.343	0.0		
-75	2020-02-27	1	0	0	0	1	0	4.343	0.0	0.0	0.0	4.343	0.0		
-74	2020-02-28	1	0	0	0	1	0	4.343	0.0	0.0	0.0	4.343	0.0		
-73	2020-02-29	3	0	2	0	3	0	13.03	0.0	8.687	0.0	13.03	0.0		
-72	2020-03-01	3	0	0	0	3	0	13.03	0.0	0.0	0.0	13.03	0.0		
-71	2020-03-02	3	0	0	0	3	0	13.03	0.0	0.0	0.0	13.03	0.0		
-70	2020-03-03	3	0	0	0	3	0	13.03	0.0	0.0	0.0	13.03	0.0		
-69	2020-03-04	3	0	0	0	2	0	13.03	0.0	0.0	0.0	8.687	0.0		
-68	2020-03-05	3	0	0	0	2	0	13.03	0.0	0.0	0.0	8.687	0.0		
-67	2020-03-06	5	0	2	0	4	0	21.716	0.0	8.687	0.0	17.373	0.0		
-66	2020-03-07	7	0	2	0	4	0	30.403	0.0	8.687	0.0	17.373	0.0		
-65	2020-03-08	9	0	2	0	6	0	39.089	0.0	8.687	0.0	26.06	0.0		
-64	2020-03-09	12	0	3	0	9	0	52.119	0.0	13.03	0.0	39.089	0.0		
-63	2020-03-10	14	0	2	0	11	0	60.806	0.0	8.687	0.0	47.776	0.0		
-62	2020-03-11	20	0	6	0	17	0	86.866	0.0	26.06	0.0	73.836	0.0		
-61	2020-03-12	35	0	15	0	32	0	152.015	0.0	65.149	0.0	138.985	0.0		
-60	2020-03-13	44	0	9	0	39	0	191.104	0.0	39.089	0.0	169.388	0.0		
-59	2020-03-14	48	1	4	1	41	1	208.477	4.343	17.373	4.343	178.074	4.343		
-58	2020-03-15	57	1	9	0	48	1	247.567	4.343	39.089	0.0	208.477	4.343		
-57	2020-03-16	72	1	15	0	60	1	312.716	4.343	65.149	0.0	260.597	4.343		
-56	2020-03-17	99	2	27	1	85	2	429.984	8.687	117.268	4.343	369.178	8.687		
-55	2020-03-18	137	3	38	1	117	3	595.029	13.03	165.044	4.343	508.163	13.03		
