Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	Cases_Doubling_Time	Deaths_Doubling_Time
-119	2020-01-28	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-118	2020-01-29	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-117	2020-01-30	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-116	2020-01-31	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-115	2020-02-01	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-114	2020-02-02	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-113	2020-02-03	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-112	2020-02-04	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-111	2020-02-05	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-110	2020-02-06	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-109	2020-02-07	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-108	2020-02-08	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-107	2020-02-09	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-106	2020-02-10	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-105	2020-02-11	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-104	2020-02-12	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-103	2020-02-13	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-102	2020-02-14	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-101	2020-02-15	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-100	2020-02-16	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-99	2020-02-17	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-98	2020-02-18	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-97	2020-02-19	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-96	2020-02-20	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-95	2020-02-21	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-94	2020-02-22	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-93	2020-02-23	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-92	2020-02-24	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-91	2020-02-25	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-90	2020-02-26	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-89	2020-02-27	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-88	2020-02-28	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-87	2020-02-29	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-86	2020-03-01	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-85	2020-03-02	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-84	2020-03-03	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-83	2020-03-04	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-82	2020-03-05	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-81	2020-03-06	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-80	2020-03-07	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-79	2020-03-08	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		
-78	2020-03-09	1	0	1	0	1	0	3.033	0.0	3.033	0.0	3.033	0.0		
-77	2020-03-10	1	0	0	0	1	0	3.033	0.0	0.0	0.0	3.033	0.0		
-76	2020-03-11	8	0	7	0	8	0	24.264	0.0	21.231	0.0	24.264	0.0		
-75	2020-03-12	10	0	2	0	10	0	30.33	0.0	6.066	0.0	30.33	0.0		
-74	2020-03-13	13	0	3	0	13	0	39.429	0.0	9.099	0.0	39.429	0.0		
-73	2020-03-14	21	0	8	0	21	0	63.693	0.0	24.264	0.0	63.693	0.0		
-72	2020-03-15	26	0	5	0	26	0	78.858	0.0	15.165	0.0	78.858	0.0		
-71	2020-03-16	37	0	11	0	36	0	112.221	0.0	33.363	0.0	109.188	0.0		
-70	2020-03-17	38	0	1	0	37	0	115.253	0.0	3.033	0.0	112.221	0.0		
-69	2020-03-18	61	1	23	1	53	1	185.012	3.033	69.759	3.033	160.748	3.033		
-68	2020-03-19	87	1	26	0	77	1	263.87	3.033	78.858	0.0	233.54	3.033		
-67	2020-03-20	105	1	18	0	92	1	318.464	3.033	54.594	0.0	279.035	3.033		
-66	2020-03-21	116	2	11	1	95	2	351.826	6.066	33.363	3.033	288.134	6.066		
-65	2020-03-22	126	2	10	0	100	2	382.156	6.066	30.33	0.0	303.299	6.066		
-64	2020-03-23	157	5	31	3	120	5	476.179	15.165	94.023	9.099	363.958	15.165		
-63	2020-03-24	170	8	13	3	132	8	515.608	24.264	39.429	9.099	400.354	24.264		
-62	2020-03-25	188	10	18	2	127	9	570.202	30.33	54.594	6.066	385.189	27.297		
-61	2020-03-26	206	10	18	0	119	9	624.795	30.33	54.594	0.0	360.925	27.297		
-60	2020-03-27	230	11	24	1	125	10	697.587	33.363	72.792	3.033	379.123	30.33		
-59	2020-03-28	274	12	44	1	158	10	831.038	36.396	133.451	3.033	479.212	30.33		
-58	2020-03-29	302	16	28	4	176	14	915.962	48.528	84.924	12.132	533.806	42.462		
-57	2020-03-30	330	18	28	2	173	13	1000.886	54.594	84.924	6.066	524.707	39.429		
-56	2020-03-31	398	28	68	10	228	20	1207.129	84.924	206.243	30.33	691.521	60.66		
-55	2020-04-01	457	30	59	2	269	20	1386.075	90.99	178.946	6.066	815.873	60.66		
-54	2020-04-02	576	44	119	14	370	34	1747.0	133.451	360.925	42.462	1122.205	103.122		
-53	2020-04-03	592	45	16	1	362	34	1795.528	136.484	48.528	3.033	1097.941	103.122		
-52	2020-04-04	630	51	38	6	356	39	1910.782	154.682	115.253	18.198	1079.743	118.286		
-51	2020-04-05	695	58	65	7	393	42	2107.926	175.913	197.144	21.231	1191.964	127.385		
-50	2020-04-06	734	63	39	5	404	45	2226.212	191.078	118.286	15.165	1225.327	136.484		
-49	2020-04-07	767	64	33	1	369	36	2326.301	194.111	100.089	3.033	1119.172	109.188		
-48	2020-04-08	854	73	87	9	397	43	2590.171	221.408	263.87	27.297	1204.096	130.418		
-47	2020-04-09	917	78	63	5	341	34	2781.249	236.573	191.078	15.165	1034.248	103.122		
-46	2020-04-10	978	83	61	5	386	38	2966.261	251.738	185.012	15.165	1170.733	115.253		
-45	2020-04-11	984	84	6	1	354	33	2984.459	254.771	18.198	3.033	1073.677	100.089		
-44	2020-04-12	991	84	7	0	296	26	3005.69	254.771	21.231	0.0	897.764	78.858		
-43	2020-04-13	1001	86	10	2	267	23	3036.02	260.837	30.33	6.066	809.807	69.759		
-42	2020-04-14	1012	86	11	0	245	22	3069.383	260.837	33.363	0.0	743.082	66.726		
-41	2020-04-15	1033	89	21	3	179	16	3133.075	269.936	63.693	9.099	542.905	48.528		
-40	2020-04-16	1062	91	29	2	145	13	3221.032	276.002	87.957	6.066	439.783	39.429		
-39	2020-04-17	1075	92	13	1	97	9	3260.461	279.035	39.429	3.033	294.2	27.297		
-38	2020-04-18	1090	94	15	2	106	10	3305.956	285.101	45.495	6.066	321.497	30.33		
-37	2020-04-19	1091	94	1	0	100	10	3308.989	285.101	3.033	0.0	303.299	30.33		
-36	2020-04-20	1104	96	13	2	103	10	3348.417	291.167	39.429	6.066	312.398	30.33		
-35	2020-04-21	1123	101	19	5	111	15	3406.044	306.332	57.627	15.165	336.662	45.495		
-34	2020-04-22	1144	105	21	4	111	16	3469.737	318.464	63.693	12.132	336.662	48.528		
-33	2020-04-23	1153	106	9	1	91	15	3497.034	321.497	27.297	3.033	276.002	45.495		
-32	2020-04-24	1165	107	12	1	90	15	3533.43	324.53	36.396	3.033	272.969	45.495		
-31	2020-04-25	1171	107	6	0	81	13	3551.628	324.53	18.198	0.0	245.672	39.429		
-30	2020-04-26	1185	107	14	0	94	13	3594.089	324.53	42.462	0.0	285.101	39.429		
-29	2020-04-27	1185	107	0	0	81	11	3594.089	324.53	0.0	0.0	245.672	33.363		
-28	2020-04-28	1200	107	15	0	77	6	3639.584	324.53	45.495	0.0	233.54	18.198		
-27	2020-04-29	1214	107	14	0	70	2	3682.046	324.53	42.462	0.0	212.309	6.066		
-26	2020-04-30	1223	107	9	0	70	1	3709.343	324.53	27.297	0.0	212.309	3.033		
-25	2020-05-01	1232	107	9	0	67	0	3736.64	324.53	27.297	0.0	203.21	0.0		
-24	2020-05-02	1232	107	0	0	61	0	3736.64	324.53	0.0	0.0	185.012	0.0		
-23	2020-05-03	1234	107	2	0	49	0	3742.706	324.53	6.066	0.0	148.616	0.0		
-22	2020-05-04	1234	107	0	0	49	0	3742.706	324.53	0.0	0.0	148.616	0.0		
-21	2020-05-05	1235	107	1	0	35	0	3745.739	324.53	3.033	0.0	106.155	0.0		
-20	2020-05-06	1236	108	1	1	22	1	3748.772	327.563	3.033	3.033	66.726	3.033		
-19	2020-05-07	1238	108	2	0	15	1	3754.838	327.563	6.066	0.0	45.495	3.033		
-18	2020-05-08	1239	108	1	0	7	1	3757.871	327.563	3.033	0.0	21.231	3.033		
-17	2020-05-09	1241	108	2	0	9	1	3763.937	327.563	6.066	0.0	27.297	3.033		
-16	2020-05-10	1241	108	0	0	7	1	3763.937	327.563	0.0	0.0	21.231	3.033		
-15	2020-05-11	1241	108	0	0	7	1	3763.937	327.563	0.0	0.0	21.231	3.033		
-14	2020-05-12	1243	108	2	0	8	1	3770.003	327.563	6.066	0.0	24.264	3.033		
-13	2020-05-13	1244	108	1	0	8	0	3773.036	327.563	3.033	0.0	24.264	0.0		
-12	2020-05-14	1246	108	2	0	8	0	3779.102	327.563	6.066	0.0	24.264	0.0		
-11	2020-05-15	1249	108	3	0	10	0	3788.2	327.563	9.099	0.0	30.33	0.0		
-10	2020-05-16	1250	108	1	0	9	0	3791.233	327.563	3.033	0.0	27.297	0.0		
-9	2020-05-17	1250	108	0	0	9	0	3791.233	327.563	0.0	0.0	27.297	0.0		
-8	2020-05-18	1252	108	2	0	11	0	3797.299	327.563	6.066	0.0	33.363	0.0		
-7	2020-05-19	1253	108	1	0	10	0	3800.332	327.563	3.033	0.0	30.33	0.0		
-6	2020-05-20	1255	108	2	0	11	0	3806.398	327.563	6.066	0.0	33.363	0.0		
-5	2020-05-21	1256	108	1	0	10	0	3809.431	327.563	3.033	0.0	30.33	0.0		
-4	2020-05-22	1257	108	1	0	8	0	3812.464	327.563	3.033	0.0	24.264	0.0		
-3	2020-05-23	1258	108	1	0	8	0	3815.497	327.563	3.033	0.0	24.264	0.0		
-2	2020-05-24	1258	108	0	0	8	0	3815.497	327.563	0.0	0.0	24.264	0.0		
-1	2020-05-25	1261	108	3	0	9	0	3824.596	327.563	9.099	0.0	27.297	0.0		
0	2020-05-26	1262	108	1	0	9	0	3827.629	327.563	3.033	0.0	27.297	0.0		
