Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-165	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-164	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-163	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-162	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-161	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-160	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-159	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-158	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-157	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-156	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-155	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-154	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-153	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-152	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-151	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-150	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-149	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-148	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-147	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-146	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-145	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-144	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-143	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-142	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-141	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-140	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-139	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-138	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-137	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-136	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-135	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-134	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-133	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-132	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-131	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-130	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-129	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-128	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-127	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-126	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-125	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-124	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-123	2020-03-10	1	0	1	0	1	0	11	0	11	0.0	11	0.0		
-122	2020-03-11	1	0	0	0	1	0	11	0	0	0.0	11	0.0		
-121	2020-03-12	3	0	2	0	3	0	33	0	22	0.0	33	0.0		
-120	2020-03-13	5	0	2	0	5	0	55	0	22	0.0	55	0.0		
-119	2020-03-14	5	0	0	0	5	0	55	0	0	0.0	55	0.0		
-118	2020-03-15	5	0	0	0	5	0	55	0	0	0.0	55	0.0		
-117	2020-03-16	7	0	2	0	7	0	77	0	22	0.0	77	0.0		
-116	2020-03-17	7	0	0	0	6	0	77	0	0	0.0	66	0.0		
-115	2020-03-18	12	0	5	0	11	0	132	0	55	0.0	121	0.0		
-114	2020-03-19	13	0	1	0	10	0	143	0	11	0.0	110	0.0		
-113	2020-03-20	13	0	0	0	8	0	143	0	0	0.0	88	0.0		
-112	2020-03-21	15	0	2	0	10	0	165	0	22	0.0	110	0.0		
-111	2020-03-22	16	0	1	0	11	0	176	0	11	0.0	121	0.0		
-110	2020-03-23	16	0	0	0	9	0	176	0	0	0.0	99	0.0		
-109	2020-03-24	20	0	4	0	13	0	220	0	44	0.0	143	0.0		
-108	2020-03-25	20	0	0	0	8	0	220	0	0	0.0	88	0.0		
-107	2020-03-26	26	0	6	0	13	0	286	0	66	0.0	143	0.0		
-106	2020-03-27	28	0	2	0	15	0	308	0	22	0.0	165	0.0		
-105	2020-03-28	28	0	0	0	13	0	308	0	0	0.0	143	0.0		
-104	2020-03-29	28	0	0	0	12	0	308	0	0	0.0	132	0.0		
-103	2020-03-30	28	0	0	0	12	0	308	0	0	0.0	132	0.0		
-102	2020-03-31	37	0	9	0	17	0	407	0	99	0.0	187	0.0		
-101	2020-04-01	40	0	3	0	20	0	440	0	33	0.0	220	0.0		
-100	2020-04-02	46	1	6	1	20	1	506	11	66	11.0	220	11.0		
-99	2020-04-03	58	1	12	0	30	1	638	11	132	0.0	330	11.0		
-98	2020-04-04	61	1	3	0	33	1	671	11	33	0.0	363	11.0		
-97	2020-04-05	64	2	3	1	36	2	704	22	33	11.0	396	22.0		
-96	2020-04-06	66	2	2	0	38	2	726	22	22	0.0	418	22.0		
-95	2020-04-07	75	2	9	0	38	2	825	22	99	0.0	418	22.0		
-94	2020-04-08	79	2	4	0	39	2	869	22	44	0.0	429	22.0		
-93	2020-04-09	81	2	2	0	35	1	891	22	22	0.0	385	11.0		
-92	2020-04-10	85	2	4	0	27	1	935	22	44	0.0	297	11.0		
-91	2020-04-11	87	2	2	0	26	1	957	22	22	0.0	286	11.0		
-90	2020-04-12	88	2	1	0	24	0	968	22	11	0.0	264	0.0		
-89	2020-04-13	88	2	0	0	22	0	968	22	0	0.0	242	0.0		
-88	2020-04-14	88	2	0	0	13	0	968	22	0	0.0	143	0.0		
-87	2020-04-15	91	2	3	0	12	0	1001	22	33	0.0	132	0.0		
-86	2020-04-16	93	2	2	0	12	0	1023	22	22	0.0	132	0.0		
-85	2020-04-17	95	2	2	0	10	0	1045	22	22	0.0	110	0.0		
-84	2020-04-18	95	2	0	0	8	0	1045	22	0	0.0	88	0.0		
-83	2020-04-19	100	3	5	1	12	1	1100	33	55	11.0	132	11.0		
-82	2020-04-20	110	3	10	0	22	1	1210	33	110	0.0	242	11.0		
-81	2020-04-21	125	3	15	0	37	1	1375	33	165	0.0	407	11.0		
-80	2020-04-22	128	3	3	0	37	1	1408	33	33	0.0	407	11.0		
-79	2020-04-23	135	3	7	0	42	1	1485	33	77	0.0	462	11.0		
-78	2020-04-24	140	3	5	0	45	1	1540	33	55	0.0	495	11.0		
-77	2020-04-25	142	3	2	0	47	1	1562	33	22	0.0	517	11.0		
-76	2020-04-26	150	3	8	0	50	0	1650	33	88	0.0	550	0.0	25.0	41.7
-75	2020-04-27	163	3	13	0	53	0	1793	33	143	0.0	583	0.0	8.3	33.3
-74	2020-04-28	167	3	4	0	42	0	1837	33	44	0.0	462	0.0	8.3	33.3
-73	2020-04-29	170	3	3	0	42	0	1870	33	33	0.0	462	0.0	8.3	41.7
-72	2020-04-30	172	3	2	0	37	0	1892	33	22	0.0	407	0.0	8.3	33.3
-71	2020-05-01	174	3	2	0	34	0	1914	33	22	0.0	374	0.0	8.3	33.3
-70	2020-05-02	174	3	0	0	32	0	1914	33	0	0.0	352	0.0	8.3	33.3
-69	2020-05-03	181	3	7	0	31	0	1991	33	77	0.0	341	0.0	0.0	46.2
-68	2020-05-04	181	3	0	0	18	0	1991	33	0	0.0	198	0.0	0.0	50.0
-67	2020-05-05	182	3	1	0	15	0	2002	33	11	0.0	165	0.0	0.0	50.0
-66	2020-05-06	185	3	3	0	15	0	2035	33	33	0.0	165	0.0	0.0	61.5
-65	2020-05-07	187	3	2	0	15	0	2057	33	22	0.0	165	0.0	0.0	50.0
-64	2020-05-08	187	3	0	0	13	0	2057	33	0	0.0	143	0.0	0.0	50.0
-63	2020-05-09	187	3	0	0	13	0	2057	33	0	0.0	143	0.0	0.0	50.0
-62	2020-05-10	187	3	0	0	6	0	2057	33	0	0.0	66	0.0	8.3	58.3
-61	2020-05-11	187	3	0	0	6	0	2057	33	0	0.0	66	0.0	8.3	58.3
-60	2020-05-12	188	3	1	0	6	0	2068	33	11	0.0	66	0.0	8.3	75.0
-59	2020-05-13	189	3	1	0	4	0	2079	33	11	0.0	44	0.0	8.3	75.0
-58	2020-05-14	189	3	0	0	2	0	2079	33	0	0.0	22	0.0	7.7	61.5
-57	2020-05-15	189	3	0	0	2	0	2079	33	0	0.0	22	0.0	7.7	69.2
-56	2020-05-16	189	3	0	0	2	0	2079	33	0	0.0	22	0.0	7.7	69.2
-55	2020-05-17	189	3	0	0	2	0	2079	33	0	0.0	22	0.0	7.7	69.2
-54	2020-05-18	189	3	0	0	2	0	2079	33	0	0.0	22	0.0	0.0	53.8
-53	2020-05-19	189	3	0	0	1	0	2079	33	0	0.0	11	0.0	0.0	58.3
