Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-117	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-116	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-115	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-114	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-113	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-112	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-111	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-110	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-109	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-108	2020-03-12	3	0	3	0	3	0	16	0	16	0.0	16	0.0
-107	2020-03-13	6	0	3	0	6	0	33	0	16	0.0	33	0.0
-106	2020-03-14	14	1	8	1	14	1	77	5	44	5.549	77	5.55
-105	2020-03-15	17	1	3	0	17	1	94	5	16	0.0	94	5.55
-104	2020-03-16	17	1	0	0	17	1	94	5	0	0.0	94	5.55
-103	2020-03-17	32	1	15	0	32	1	177	5	83	0.0	177	5.55
-102	2020-03-18	50	1	18	0	50	1	277	5	99	0.0	277	5.55
-101	2020-03-19	55	1	5	0	52	1	305	5	27	0.0	288	5.55
-100	2020-03-20	60	1	5	0	54	1	332	5	27	0.0	299	5.55
-99	2020-03-21	68	1	8	0	54	0	377	5	44	0.0	299	0.0
-98	2020-03-22	72	1	4	0	55	0	399	5	22	0.0	305	0.0
-97	2020-03-23	78	2	6	1	61	1	432	11	33	5.549	338	5.55
-96	2020-03-24	86	2	8	0	54	1	477	11	44	0.0	299	5.55
-95	2020-03-25	95	2	9	0	45	1	527	11	49	0.0	249	5.55
-94	2020-03-26	110	2	15	0	55	1	610	11	83	0.0	305	5.55
-93	2020-03-27	142	10	32	8	82	9	787	55	177	44.39	454	49.94
-92	2020-03-28	152	11	10	1	84	10	843	61	55	5.549	466	55.49
-91	2020-03-29	159	11	7	0	87	10	882	61	38	0.0	482	55.49
-90	2020-03-30	161	11	2	0	83	9	893	61	11	0.0	460	49.94
-89	2020-03-31	166	12	5	1	80	10	921	66	27	5.549	443	55.49
-88	2020-04-01	192	13	26	1	97	11	1065	72	144	5.549	538	61.04
-87	2020-04-02	230	24	38	11	120	22	1276	133	210	61.036	665	122.07
-86	2020-04-03	248	24	18	0	106	14	1376	133	99	0.0	588	77.68
-85	2020-04-04	273	24	25	0	121	13	1514	133	138	0.0	671	72.13
-84	2020-04-05	273	24	0	0	114	13	1514	133	0	0.0	632	72.13
-83	2020-04-06	285	24	12	0	124	13	1581	133	66	0.0	688	72.13
-82	2020-04-07	297	24	12	0	131	12	1647	133	66	0.0	726	66.58
-81	2020-04-08	311	24	14	0	119	11	1725	133	77	0.0	660	61.04
-80	2020-04-09	324	24	13	0	94	0	1797	133	72	0.0	521	0.0
-79	2020-04-10	331	25	7	1	83	1	1836	138	38	5.549	460	5.55
-78	2020-04-11	343	27	12	2	70	3	1903	149	66	11.097	388	16.65
-77	2020-04-12	351	29	8	2	78	5	1947	160	44	11.097	432	27.74
-76	2020-04-13	353	30	2	1	68	6	1958	166	11	5.549	377	33.29
-75	2020-04-14	362	30	9	0	65	6	2008	166	49	0.0	360	33.29
-74	2020-04-15	388	31	26	1	77	7	2152	172	144	5.549	427	38.84
-73	2020-04-16	405	31	17	0	81	7	2247	172	94	0.0	449	38.84
-72	2020-04-17	415	31	10	0	84	6	2302	172	55	0.0	466	33.29
-71	2020-04-18	423	33	8	2	80	6	2347	183	44	11.097	443	33.29
-70	2020-04-19	423	33	0	0	72	4	2347	183	0	0.0	399	22.19
-69	2020-04-20	424	33	1	0	71	3	2352	183	5	0.0	393	16.65
-68	2020-04-21	428	34	4	1	66	4	2374	188	22	5.549	366	22.19
-67	2020-04-22	438	34	10	0	50	3	2430	188	55	0.0	277	16.65
-66	2020-04-23	442	34	4	0	37	3	2452	188	22	0.0	205	16.65
-65	2020-04-24	446	35	4	1	31	4	2474	194	22	5.549	172	22.19
-64	2020-04-25	450	35	4	0	27	2	2496	194	22	0.0	149	11.1
-63	2020-04-26	450	35	0	0	27	2	2496	194	0	0.0	149	11.1
-62	2020-04-27	453	35	3	0	29	2	2513	194	16	0.0	160	11.1
-61	2020-04-28	462	35	9	0	34	1	2563	194	49	0.0	188	5.55
-60	2020-04-29	468	35	6	0	30	1	2596	194	33	0.0	166	5.55
-59	2020-04-30	471	35	3	0	29	1	2613	194	16	0.0	160	5.55
-58	2020-05-01	474	35	3	0	28	0	2630	194	16	0.0	155	0.0
-57	2020-05-02	476	35	2	0	26	0	2641	194	11	0.0	144	0.0
-56	2020-05-03	476	35	0	0	26	0	2641	194	0	0.0	144	0.0
-55	2020-05-04	478	35	2	0	25	0	2652	194	11	0.0	138	0.0
-54	2020-05-05	485	35	7	0	23	0	2691	194	38	0.0	127	0.0
-53	2020-05-06	487	36	2	1	19	1	2702	199	11	5.549	105	5.55
-52	2020-05-07	492	36	5	0	21	1	2729	199	27	0.0	116	5.55
-51	2020-05-08	495	37	3	1	21	2	2746	205	16	5.549	116	11.1
-50	2020-05-09	495	37	0	0	19	2	2746	205	0	0.0	105	11.1
-49	2020-05-10	495	37	0	0	19	2	2746	205	0	0.0	105	11.1
-48	2020-05-11	495	37	0	0	17	2	2746	205	0	0.0	94	11.1
-47	2020-05-12	497	37	2	0	12	2	2757	205	11	0.0	66	11.1
-46	2020-05-13	497	37	0	0	10	1	2757	205	0	0.0	55	5.55
-45	2020-05-14	499	37	2	0	7	1	2768	205	11	0.0	38	5.55
-44	2020-05-15	504	37	5	0	9	0	2796	205	27	0.0	49	0.0
-43	2020-05-16	504	37	0	0	9	0	2796	205	0	0.0	49	0.0
-42	2020-05-17	504	37	0	0	9	0	2796	205	0	0.0	49	0.0
-41	2020-05-18	506	37	2	0	11	0	2807	205	11	0.0	61	0.0
-40	2020-05-19	507	37	1	0	10	0	2813	205	5	0.0	55	0.0
-39	2020-05-20	513	37	6	0	16	0	2846	205	33	0.0	88	0.0
-38	2020-05-21	515	37	2	0	16	0	2857	205	11	0.0	88	0.0
-37	2020-05-22	515	37	0	0	11	0	2857	205	0	0.0	61	0.0
-36	2020-05-23	516	37	1	0	12	0	2863	205	5	0.0	66	0.0
-35	2020-05-24	516	37	0	0	12	0	2863	205	0	0.0	66	0.0
-34	2020-05-25	516	37	0	0	10	0	2863	205	0	0.0	55	0.0
-33	2020-05-26	517	37	1	0	10	0	2868	205	5	0.0	55	0.0
-32	2020-05-27	518	37	1	0	5	0	2874	205	5	0.0	27	0.0
-31	2020-05-28	518	37	0	0	3	0	2874	205	0	0.0	16	0.0
-30	2020-05-29	518	37	0	0	3	0	2874	205	0	0.0	16	0.0
-29	2020-05-30	521	37	3	0	5	0	2890	205	16	0.0	27	0.0
-28	2020-05-31	521	37	0	0	5	0	2890	205	0	0.0	27	0.0
-27	2020-06-01	521	37	0	0	5	0	2890	205	0	0.0	27	0.0
-26	2020-06-02	521	37	0	0	4	0	2890	205	0	0.0	22	0.0
-25	2020-06-03	524	37	3	0	6	0	2907	205	16	0.0	33	0.0
-24	2020-06-04	526	37	2	0	8	0	2918	205	11	0.0	44	0.0
-23	2020-06-05	526	37	0	0	8	0	2918	205	0	0.0	44	0.0
-22	2020-06-06	527	37	1	0	6	0	2924	205	5	0.0	33	0.0
-21	2020-06-07	527	37	0	0	6	0	2924	205	0	0.0	33	0.0
-20	2020-06-08	527	37	0	0	6	0	2924	205	0	0.0	33	0.0
-19	2020-06-09	528	37	1	0	7	0	2929	205	5	0.0	38	0.0
-18	2020-06-10	528	37	0	0	4	0	2929	205	0	0.0	22	0.0
-17	2020-06-11	528	37	0	0	2	0	2929	205	0	0.0	11	0.0
-16	2020-06-12	528	37	0	0	2	0	2929	205	0	0.0	11	0.0
-15	2020-06-13	528	37	0	0	1	0	2929	205	0	0.0	5	0.0
-14	2020-06-14	528	37	0	0	1	0	2929	205	0	0.0	5	0.0
-13	2020-06-15	528	37	0	0	1	0	2929	205	0	0.0	5	0.0
-12	2020-06-16	529	37	1	0	1	0	2935	205	5	0.0	5	0.0
-11	2020-06-17	530	37	1	0	2	0	2940	205	5	0.0	11	0.0
-10	2020-06-18	531	37	1	0	3	0	2946	205	5	0.0	16	0.0
-9	2020-06-19	532	37	1	0	4	0	2951	205	5	0.0	22	0.0
-8	2020-06-20	532	37	0	0	4	0	2951	205	0	0.0	22	0.0
-7	2020-06-21	532	37	0	0	4	0	2951	205	0	0.0	22	0.0
-6	2020-06-22	533	37	1	0	5	0	2957	205	5	0.0	27	0.0
-5	2020-06-23	534	37	1	0	5	0	2963	205	5	0.0	27	0.0
-4	2020-06-24	535	37	1	0	5	0	2968	205	5	0.0	27	0.0
-3	2020-06-25	542	37	7	0	11	0	3007	205	38	0.0	61	0.0
-2	2020-06-26	543	37	1	0	11	0	3012	205	5	0.0	61	0.0
-1	2020-06-27	544	37	1	0	12	0	3018	205	5	0.0	66	0.0
0	2020-06-28	544	37	0	0	12	0	3018	205	0	0.0	66	0.0
