Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-186	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-185	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-184	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-183	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-182	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-181	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-180	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-179	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-178	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-177	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-176	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-175	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-174	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-173	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-172	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-171	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-170	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-169	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-168	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-167	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-166	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-165	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-164	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-163	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-162	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-161	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-160	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-159	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-158	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-157	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-156	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-155	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-154	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-153	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-152	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-151	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-150	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-149	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-148	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-147	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-146	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-145	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-144	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-143	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-142	2020-03-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-141	2020-03-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-140	2020-03-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-139	2020-03-15	2	1	2	1	2	1	27	13	27	13.665	27	13.67		
-138	2020-03-16	11	1	9	0	11	1	150	13	122	0.0	150	13.67		
-137	2020-03-17	18	1	7	0	18	1	245	13	95	0.0	245	13.67		
-136	2020-03-18	22	1	4	0	22	1	300	13	54	0.0	300	13.67		
-135	2020-03-19	27	1	5	0	27	1	368	13	68	0.0	368	13.67		
-134	2020-03-20	34	3	7	2	34	3	464	40	95	27.331	464	41.0		
-133	2020-03-21	58	3	24	0	58	3	792	40	327	0.0	792	41.0		
-132	2020-03-22	70	6	12	3	68	5	956	81	163	40.996	929	68.33		
-131	2020-03-23	83	6	13	0	72	5	1134	81	177	0.0	983	68.33		
-130	2020-03-24	92	6	9	0	74	5	1257	81	122	0.0	1011	68.33		
-129	2020-03-25	121	8	29	2	99	7	1653	109	396	27.331	1352	95.66		
-128	2020-03-26	137	11	16	3	110	10	1872	150	218	40.996	1503	136.65		
-127	2020-03-27	169	13	32	2	135	10	2309	177	437	27.331	1844	136.65		
-126	2020-03-28	202	15	33	2	144	12	2760	204	450	27.331	1967	163.98		
-125	2020-03-29	213	15	11	0	143	9	2910	204	150	0.0	1954	122.99		
-124	2020-03-30	228	17	15	2	145	11	3115	232	204	27.331	1981	150.32		
-123	2020-03-31	266	20	38	3	174	14	3634	273	519	40.996	2377	191.31		
-122	2020-04-01	294	20	28	0	173	12	4017	273	382	0.0	2364	163.98		
-121	2020-04-02	316	21	22	1	179	10	4318	286	300	13.665	2446	136.65		
-120	2020-04-03	382	25	66	4	213	12	5220	341	901	54.661	2910	163.98		
-119	2020-04-04	423	28	41	3	221	13	5780	382	560	40.996	3020	177.65		
-118	2020-04-05	434	29	11	1	221	14	5930	396	150	13.665	3020	191.31		
-117	2020-04-06	448	29	14	0	220	12	6122	396	191	0.0	3006	163.98		
-116	2020-04-07	466	30	18	1	200	10	6368	409	245	13.665	2733	136.65		
-115	2020-04-08	502	31	36	1	208	11	6859	423	491	13.665	2842	150.32		
-114	2020-04-09	521	33	19	2	205	12	7119	450	259	27.331	2801	163.98		
