Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	158	93	58.9	1	0.6	1	100.0
2020-07-07	156	96	61.5	1	0.6	1	100.0
2020-04-30	148	93	62.8	5	3.4	4	80.0
2020-05-05	159	98	61.6	5	3.1	5	100.0
2020-07-02	156	98	62.8	1	0.6	1	100.0
2020-06-21	135	94	69.6	0	0.0	0	0
2020-06-26	156	104	66.7	0	0.0	0	0
2020-06-18	156	95	60.9	0	0.0	0	0
2020-05-21	156	85	54.5	1	0.6	0	0.0
2020-06-09	156	97	62.2	1	0.6	1	100.0
2020-05-13	151	93	61.6	2	1.3	2	100.0
2020-07-27	156	96	61.5	0	0.0	0	0
2020-07-16	156	100	64.1	1	0.6	1	100.0
2020-06-28	156	96	61.5	0	0.0	0	0
2020-07-22	156	97	62.2	0	0.0	0	0
2020-05-23	156	88	56.4	1	0.6	0	0.0
2020-05-25	159	90	56.6	1	0.6	0	0.0
2020-05-29	163	94	57.7	1	0.6	1	100.0
2020-07-03	156	101	64.7	1	0.6	1	100.0
2020-06-07	159	91	57.2	1	0.6	1	100.0
2020-06-11	156	103	66.0	0	0.0	0	0
2020-04-28	147	84	57.1	7	4.8	5	71.4
2020-07-18	156	102	65.4	0	0.0	0	0
2020-07-26	156	108	69.2	0	0.0	0	0
2020-05-24	156	86	55.1	1	0.6	0	0.0
2020-06-30	156	99	63.5	0	0.0	0	0
2020-06-25	156	102	65.4	0	0.0	0	0
2020-06-04	159	94	59.1	1	0.6	1	100.0
2020-07-11	156	95	60.9	1	0.6	1	100.0
2020-07-15	156	100	64.1	1	0.6	1	100.0
2020-04-27	149	84	56.4	7	4.7	5	71.4
2020-06-27	156	103	66.0	0	0.0	0	0
2020-07-14	156	100	64.1	1	0.6	1	100.0
2020-06-10	156	107	68.6	1	0.6	1	100.0
2020-06-16	156	95	60.9	0	0.0	0	0
2020-07-09	156	93	59.6	1	0.6	1	100.0
2020-06-13	157	94	59.9	0	0.0	0	0
2020-05-16	153	94	61.4	2	1.3	0	0.0
2020-05-20	156	95	60.9	0	0.0	0	0
2020-05-31	159	87	54.7	3	1.9	2	66.7
2020-06-17	156	87	55.8	0	0.0	0	0
2020-06-22	135	86	63.7	0	0.0	0	0
2020-07-21	154	101	65.6	1	0.6	0	0.0
2020-06-24	135	94	69.6	0	0.0	0	0
2020-06-02	159	86	54.1	2	1.3	1	50.0
2020-06-08	156	87	55.8	1	0.6	1	100.0
2020-07-24	156	101	64.7	0	0.0	0	0
2020-05-26	159	99	62.3	1	0.6	1	100.0
2020-04-26	147	82	55.8	6	4.1	6	100.0
2020-06-06	159	90	56.6	1	0.6	1	100.0
2020-05-18	152	88	57.9	1	0.7	0	0.0
2020-05-15	153	88	57.5	1	0.7	0	0.0
2020-05-11	153	87	56.9	3	2.0	3	100.0
2020-05-10	152	82	53.9	4	2.6	4	100.0
2020-05-02	160	91	56.9	6	3.8	5	83.3
2020-07-25	156	107	68.6	0	0.0	0	0
2020-06-12	157	98	62.4	0	0.0	0	0
2020-07-04	156	95	60.9	1	0.6	1	100.0
2020-05-04	159	88	55.3	5	3.1	5	100.0
2020-06-03	159	97	61.0	2	1.3	1	50.0
2020-07-01	156	95	60.9	1	0.6	1	100.0
2020-07-05	156	87	55.8	1	0.6	1	100.0
2020-06-23	135	92	68.1	0	0.0	0	0
2020-06-20	135	91	67.4	0	0.0	0	0
2020-05-06	159	103	64.8	5	3.1	5	100.0
2020-04-29	148	93	62.8	6	4.1	5	83.3
2020-07-23	156	96	61.5	0	0.0	0	0
2020-05-12	151	87	57.6	3	2.0	3	100.0
2020-07-10	156	102	65.4	1	0.6	1	100.0
2020-05-09	153	80	52.3	4	2.6	4	100.0
2020-07-13	156	90	57.7	1	0.6	1	100.0
2020-05-22	156	83	53.2	1	0.6	0	0.0
2020-07-17	156	101	64.7	0	0.0	0	0
2020-05-30	158	91	57.6	1	0.6	1	100.0
2020-05-27	159	98	61.6	2	1.3	1	50.0
2020-05-28	160	97	60.6	1	0.6	1	100.0
2020-05-17	153	94	61.4	2	1.3	0	0.0
2020-06-15	157	89	56.7	0	0.0	0	0
2020-05-08	150	97	64.7	4	2.7	4	100.0
2020-07-08	156	91	58.3	1	0.6	1	100.0
2020-06-14	157	85	54.1	0	0.0	0	0
2020-05-19	156	93	59.6	0	0.0	0	0
2020-07-20	156	94	60.3	0	0.0	0	0
2020-07-06	156	87	55.8	1	0.6	1	100.0
2020-05-07	159	102	64.2	4	2.5	4	100.0
2020-05-01	160	91	56.9	6	3.8	4	66.7
2020-07-19	156	94	60.3	0	0.0	0	0
2020-06-19	147	94	63.9	0	0.0	0	0
2020-05-14	156	85	54.5	4	2.6	2	50.0
2020-06-01	159	84	52.8	2	1.3	1	50.0
2020-05-03	159	92	57.9	5	3.1	5	100.0
2020-06-29	156	95	60.9	0	0.0	0	0
2020-07-12	156	98	62.8	1	0.6	1	100.0
