Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	44	36	81.8	0	0.0	0	0
2020-05-24	31	17	54.8	0	0.0	0	0
2020-07-12	44	31	70.5	0	0.0	0	0
2020-07-16	44	33	75.0	0	0.0	0	0
2020-06-17	44	32	72.7	0	0.0	0	0
2020-06-28	44	32	72.7	0	0.0	0	0
2020-06-18	44	30	68.2	0	0.0	0	0
2020-05-30	34	25	73.5	0	0.0	0	0
2020-04-27	31	22	71.0	0	0.0	0	0
2020-06-13	37	19	51.4	0	0.0	0	0
2020-06-11	34	25	73.5	0	0.0	0	0
2020-07-04	44	32	72.7	0	0.0	0	0
2020-07-13	44	33	75.0	0	0.0	0	0
2020-05-25	31	21	67.7	0	0.0	0	0
2020-06-22	44	33	75.0	0	0.0	0	0
2020-06-14	34	23	67.6	0	0.0	0	0
2020-05-11	31	18	58.1	0	0.0	0	0
2020-05-21	31	23	74.2	0	0.0	0	0
2020-07-08	44	33	75.0	0	0.0	0	0
2020-06-07	34	19	55.9	0	0.0	0	0
2020-07-17	44	30	68.2	0	0.0	0	0
2020-06-03	34	21	61.8	0	0.0	0	0
2020-06-02	34	23	67.6	0	0.0	0	0
2020-06-25	44	33	75.0	0	0.0	0	0
2020-05-06	31	20	64.5	0	0.0	0	0
2020-06-24	44	33	75.0	0	0.0	0	0
2020-07-09	44	38	86.4	0	0.0	0	0
2020-07-07	44	37	84.1	0	0.0	0	0
2020-05-22	31	23	74.2	0	0.0	0	0
2020-04-30	31	19	61.3	0	0.0	0	0
2020-05-14	31	18	58.1	0	0.0	0	0
2020-05-29	34	22	64.7	0	0.0	0	0
2020-05-12	31	22	71.0	0	0.0	0	0
2020-07-14	44	32	72.7	0	0.0	0	0
2020-05-07	31	19	61.3	0	0.0	0	0
2020-05-16	31	19	61.3	0	0.0	0	0
2020-05-31	34	24	70.6	0	0.0	0	0
2020-05-08	31	19	61.3	0	0.0	0	0
2020-06-08	34	19	55.9	0	0.0	0	0
2020-05-23	31	19	61.3	0	0.0	0	0
2020-05-28	31	24	77.4	0	0.0	0	0
2020-07-06	44	36	81.8	0	0.0	0	0
2020-07-15	44	33	75.0	0	0.0	0	0
2020-06-20	44	32	72.7	0	0.0	0	0
2020-06-29	44	31	70.5	0	0.0	0	0
2020-06-12	34	21	61.8	0	0.0	0	0
2020-04-28	31	21	67.7	0	0.0	0	0
2020-07-02	44	31	70.5	0	0.0	0	0
2020-06-21	44	32	72.7	0	0.0	0	0
2020-04-29	31	21	67.7	0	0.0	0	0
2020-06-30	44	33	75.0	0	0.0	0	0
2020-05-04	31	15	48.4	0	0.0	0	0
2020-05-17	31	22	71.0	0	0.0	0	0
2020-05-05	31	17	54.8	0	0.0	0	0
2020-05-18	31	22	71.0	0	0.0	0	0
2020-05-02	31	19	61.3	0	0.0	0	0
2020-06-16	44	35	79.5	0	0.0	0	0
2020-05-20	31	19	61.3	0	0.0	0	0
2020-06-15	34	26	76.5	0	0.0	0	0
2020-05-19	31	18	58.1	0	0.0	0	0
2020-05-27	31	20	64.5	0	0.0	0	0
2020-07-05	44	35	79.5	0	0.0	0	0
2020-05-10	31	18	58.1	0	0.0	0	0
2020-06-05	34	27	79.4	0	0.0	0	0
2020-06-23	44	38	86.4	0	0.0	0	0
2020-06-04	34	20	58.8	0	0.0	0	0
2020-06-26	44	31	70.5	0	0.0	0	0
2020-06-06	34	20	58.8	0	0.0	0	0
2020-05-03	31	15	48.4	0	0.0	0	0
2020-07-03	44	37	84.1	0	0.0	0	0
2020-06-09	34	19	55.9	0	0.0	0	0
2020-06-19	44	30	68.2	0	0.0	0	0
2020-06-01	34	22	64.7	0	0.0	0	0
2020-06-27	45	33	73.3	0	0.0	0	0
2020-07-01	44	35	79.5	0	0.0	0	0
2020-05-26	31	27	87.1	0	0.0	0	0
2020-05-13	31	21	67.7	0	0.0	0	0
2020-04-26	31	23	74.2	0	0.0	0	0
2020-05-01	31	19	61.3	0	0.0	0	0
2020-06-10	34	16	47.1	0	0.0	0	0
2020-07-11	44	32	72.7	0	0.0	0	0
2020-05-09	31	18	58.1	0	0.0	0	0
2020-05-15	31	21	67.7	0	0.0	0	0
