Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	189	139	73.5	2	1.1	2	100.0
2020-05-24	190	144	75.8	1	0.5	1	100.0
2020-07-12	187	134	71.7	2	1.1	2	100.0
2020-07-16	187	133	71.1	2	1.1	2	100.0
2020-06-17	192	139	72.4	1	0.5	1	100.0
2020-06-28	180	133	73.9	1	0.6	1	100.0
2020-06-18	192	142	74.0	1	0.5	1	100.0
2020-05-30	189	145	76.7	2	1.1	2	100.0
2020-04-27	180	133	73.9	12	6.7	9	75.0
2020-06-13	188	135	71.8	2	1.1	1	50.0
2020-06-11	193	149	77.2	2	1.0	1	50.0
2020-07-04	185	133	71.9	1	0.5	1	100.0
2020-07-13	190	135	71.1	2	1.1	2	100.0
2020-05-25	190	145	76.3	1	0.5	1	100.0
2020-06-22	192	135	70.3	1	0.5	1	100.0
2020-06-14	188	131	69.7	1	0.5	1	100.0
2020-05-11	189	130	68.8	4	2.1	2	50.0
2020-07-20	188	138	73.4	2	1.1	2	100.0
2020-05-21	191	147	77.0	1	0.5	1	100.0
2020-07-08	190	140	73.7	1	0.5	1	100.0
2020-06-07	189	143	75.7	1	0.5	1	100.0
2020-07-17	187	140	74.9	2	1.1	2	100.0
2020-07-19	184	133	72.3	2	1.1	2	100.0
2020-06-03	193	145	75.1	2	1.0	2	100.0
2020-06-02	189	145	76.7	2	1.1	2	100.0
2020-06-25	192	139	72.4	1	0.5	1	100.0
2020-05-06	196	131	66.8	7	3.6	6	85.7
2020-06-24	192	138	71.9	1	0.5	1	100.0
2020-07-09	192	140	72.9	1	0.5	1	100.0
2020-07-07	190	139	73.2	1	0.5	1	100.0
2020-05-22	190	145	76.3	1	0.5	1	100.0
2020-04-30	181	120	66.3	11	6.1	8	72.7
2020-05-14	190	134	70.5	5	2.6	3	60.0
2020-05-29	193	145	75.1	2	1.0	2	100.0
2020-05-12	190	137	72.1	3	1.6	2	66.7
2020-07-14	190	141	74.2	2	1.1	2	100.0
2020-05-07	196	134	68.4	5	2.6	4	80.0
2020-05-16	190	140	73.7	3	1.6	2	66.7
2020-05-31	189	138	73.0	2	1.1	2	100.0
2020-05-08	193	139	72.0	4	2.1	2	50.0
2020-06-08	189	142	75.1	1	0.5	1	100.0
2020-05-23	190	145	76.3	1	0.5	1	100.0
2020-05-28	194	149	76.8	2	1.0	2	100.0
2020-07-06	188	138	73.4	1	0.5	1	100.0
2020-07-15	187	138	73.8	2	1.1	2	100.0
2020-06-20	188	138	73.4	1	0.5	1	100.0
2020-06-29	184	134	72.8	1	0.5	1	100.0
2020-06-12	189	144	76.2	1	0.5	1	100.0
2020-04-28	177	123	69.5	13	7.3	9	69.2
2020-07-02	188	134	71.3	1	0.5	1	100.0
2020-06-21	188	136	72.3	1	0.5	1	100.0
2020-04-29	184	114	62.0	12	6.5	8	66.7
2020-06-30	186	134	72.0	1	0.5	1	100.0
2020-05-04	191	137	71.7	8	4.2	7	87.5
2020-05-17	190	142	74.7	3	1.6	2	66.7
2020-05-05	192	131	68.2	8	4.2	7	87.5
2020-05-18	190	144	75.8	5	2.6	3	60.0
2020-05-02	187	134	71.7	7	3.7	6	85.7
2020-06-16	192	146	76.0	1	0.5	1	100.0
2020-05-20	191	146	76.4	3	1.6	1	33.3
2020-06-15	192	143	74.5	1	0.5	1	100.0
2020-05-19	190	144	75.8	3	1.6	1	33.3
2020-05-27	194	142	73.2	2	1.0	2	100.0
2020-07-05	185	133	71.9	1	0.5	1	100.0
2020-05-10	190	138	72.6	6	3.2	3	50.0
2020-07-18	184	132	71.7	2	1.1	2	100.0
2020-06-05	193	147	76.2	2	1.0	2	100.0
2020-06-23	192	138	71.9	1	0.5	1	100.0
2020-06-04	193	146	75.6	2	1.0	2	100.0
2020-06-26	192	136	70.8	1	0.5	1	100.0
2020-06-06	189	144	76.2	1	0.5	1	100.0
2020-05-03	191	134	70.2	8	4.2	6	75.0
2020-07-03	187	134	71.7	1	0.5	1	100.0
2020-06-09	193	146	75.6	2	1.0	1	50.0
2020-06-19	192	136	70.8	1	0.5	1	100.0
2020-06-01	189	143	75.7	2	1.1	2	100.0
2020-06-27	182	134	73.6	1	0.5	1	100.0
2020-07-01	188	131	69.7	1	0.5	1	100.0
2020-05-26	194	142	73.2	2	1.0	2	100.0
2020-05-13	191	139	72.8	3	1.6	2	66.7
2020-04-26	180	122	67.8	12	6.7	9	75.0
2020-05-01	178	124	69.7	9	5.1	6	66.7
2020-06-10	193	146	75.6	2	1.0	1	50.0
2020-07-11	190	140	73.7	2	1.1	2	100.0
2020-05-09	189	139	73.5	4	2.1	2	50.0
2020-05-15	190	136	71.6	6	3.2	3	50.0
