Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	68	51	75.0	2	2.9	2	100.0
2020-07-07	70	42	60.0	1	1.4	1	100.0
2020-04-30	70	40	57.1	3	4.3	3	100.0
2020-05-05	74	48	64.9	2	2.7	2	100.0
2020-07-02	70	44	62.9	1	1.4	1	100.0
2020-06-21	69	41	59.4	1	1.4	0	0.0
2020-06-26	68	48	70.6	1	1.5	0	0.0
2020-06-18	68	48	70.6	1	1.5	0	0.0
2020-05-21	71	48	67.6	2	2.8	2	100.0
2020-06-09	68	47	69.1	2	2.9	1	50.0
2020-05-13	72	46	63.9	2	2.8	2	100.0
2020-07-16	68	44	64.7	2	2.9	2	100.0
2020-06-28	68	44	64.7	1	1.5	0	0.0
2020-07-22	70	47	67.1	2	2.9	2	100.0
2020-05-23	72	47	65.3	2	2.8	2	100.0
2020-05-25	72	41	56.9	2	2.8	2	100.0
2020-05-29	68	43	63.2	2	2.9	2	100.0
2020-07-03	68	47	69.1	1	1.5	1	100.0
2020-06-07	68	43	63.2	2	2.9	2	100.0
2020-06-11	68	45	66.2	2	2.9	1	50.0
2020-04-28	70	47	67.1	4	5.7	4	100.0
2020-07-18	68	46	67.6	2	2.9	2	100.0
2020-05-24	72	45	62.5	2	2.8	2	100.0
2020-06-30	70	48	68.6	1	1.4	1	100.0
2020-06-25	68	48	70.6	0	0.0	0	0
2020-06-04	68	52	76.5	2	2.9	2	100.0
2020-07-11	67	42	62.7	2	3.0	2	100.0
2020-07-15	68	46	67.6	2	2.9	2	100.0
2020-04-27	70	45	64.3	4	5.7	4	100.0
2020-06-27	68	44	64.7	1	1.5	0	0.0
2020-07-14	68	48	70.6	2	2.9	2	100.0
2020-06-10	68	45	66.2	2	2.9	1	50.0
2020-06-16	68	47	69.1	1	1.5	0	0.0
2020-07-09	68	47	69.1	2	2.9	2	100.0
2020-06-13	68	49	72.1	1	1.5	0	0.0
2020-05-16	72	46	63.9	2	2.8	2	100.0
2020-05-20	72	49	68.1	2	2.8	2	100.0
2020-05-31	69	45	65.2	2	2.9	2	100.0
2020-06-17	68	50	73.5	1	1.5	0	0.0
2020-06-22	68	38	55.9	1	1.5	0	0.0
2020-07-21	68	46	67.6	2	2.9	2	100.0
2020-06-24	64	46	71.9	1	1.6	0	0.0
2020-06-02	68	42	61.8	2	2.9	2	100.0
2020-06-08	68	48	70.6	2	2.9	2	100.0
2020-07-24	79	57	72.2	2	2.5	2	100.0
2020-05-26	72	40	55.6	2	2.8	2	100.0
2020-04-26	70	49	70.0	4	5.7	4	100.0
2020-06-06	68	43	63.2	2	2.9	2	100.0
2020-05-18	72	47	65.3	2	2.8	2	100.0
2020-05-15	72	45	62.5	2	2.8	2	100.0
2020-05-11	64	45	70.3	2	3.1	2	100.0
2020-05-10	72	49	68.1	2	2.8	2	100.0
2020-05-02	72	41	56.9	3	4.2	3	100.0
2020-06-12	68	38	55.9	1	1.5	0	0.0
2020-07-04	68	45	66.2	1	1.5	1	100.0
2020-05-04	70	46	65.7	2	2.9	2	100.0
2020-06-03	68	49	72.1	2	2.9	2	100.0
2020-07-01	72	43	59.7	1	1.4	1	100.0
2020-07-05	68	42	61.8	1	1.5	1	100.0
2020-06-23	69	45	65.2	1	1.4	0	0.0
2020-06-20	68	45	66.2	1	1.5	0	0.0
2020-05-06	72	47	65.3	2	2.8	2	100.0
2020-04-29	74	41	55.4	3	4.1	3	100.0
2020-07-23	72	40	55.6	2	2.8	2	100.0
2020-05-12	72	48	66.7	2	2.8	2	100.0
2020-07-10	68	44	64.7	2	2.9	2	100.0
2020-05-09	72	52	72.2	2	2.8	2	100.0
2020-07-13	68	47	69.1	2	2.9	2	100.0
2020-05-22	72	48	66.7	2	2.8	2	100.0
2020-07-17	68	46	67.6	2	2.9	2	100.0
2020-05-30	68	40	58.8	2	2.9	2	100.0
2020-05-27	72	45	62.5	2	2.8	2	100.0
2020-05-28	68	46	67.6	2	2.9	2	100.0
2020-05-17	72	43	59.7	2	2.8	2	100.0
2020-06-15	68	44	64.7	1	1.5	0	0.0
2020-05-08	72	47	65.3	2	2.8	2	100.0
2020-07-08	68	46	67.6	3	4.4	2	66.7
2020-06-14	68	46	67.6	1	1.5	0	0.0
2020-05-19	72	47	65.3	2	2.8	2	100.0
2020-07-20	68	47	69.1	2	2.9	2	100.0
2020-07-06	68	40	58.8	1	1.5	1	100.0
2020-05-07	72	50	69.4	2	2.8	2	100.0
2020-05-01	70	38	54.3	3	4.3	3	100.0
2020-07-19	68	42	61.8	2	2.9	2	100.0
2020-06-19	68	47	69.1	1	1.5	0	0.0
2020-05-14	72	46	63.9	2	2.8	2	100.0
2020-06-01	68	43	63.2	2	2.9	2	100.0
2020-05-03	72	42	58.3	3	4.2	3	100.0
2020-06-29	68	50	73.5	1	1.5	1	100.0
2020-07-12	68	45	66.2	2	2.9	2	100.0
