Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-22	57	22	38.6	1	1.8	1	100.0
2020-07-03	52	24	46.2	0	0.0	0	0
2020-05-03	70	19	27.1	1	1.4	0	0.0
2020-06-18	57	22	38.6	1	1.8	1	100.0
2020-05-07	70	22	31.4	0	0.0	0	0
2020-05-05	71	24	33.8	0	0.0	0	0
2020-06-30	54	22	40.7	0	0.0	0	0
2020-06-25	56	24	42.9	0	0.0	0	0
2020-05-31	56	19	33.9	0	0.0	0	0
2020-05-06	71	26	36.6	0	0.0	0	0
2020-07-18	54	24	44.4	2	3.7	0	0.0
2020-07-06	56	16	28.6	0	0.0	0	0
2020-05-20	55	20	36.4	0	0.0	0	0
2020-06-04	56	20	35.7	0	0.0	0	0
2020-07-20	54	22	40.7	2	3.7	0	0.0
2020-07-13	54	19	35.2	2	3.7	0	0.0
2020-05-22	56	17	30.4	0	0.0	0	0
2020-07-05	56	16	28.6	0	0.0	0	0
2020-07-16	54	23	42.6	1	1.9	0	0.0
2020-05-15	69	20	29.0	0	0.0	0	0
2020-05-29	56	21	37.5	0	0.0	0	0
2020-07-29	54	20	37.0	1	1.9	0	0.0
2020-05-28	56	22	39.3	0	0.0	0	0
2020-06-21	57	19	33.3	1	1.8	1	100.0
2020-05-17	69	19	27.5	0	0.0	0	0
2020-07-08	54	22	40.7	0	0.0	0	0
2020-06-16	57	17	29.8	1	1.8	1	100.0
2020-06-02	56	21	37.5	0	0.0	0	0
2020-06-29	54	17	31.5	0	0.0	0	0
2020-07-04	56	20	35.7	0	0.0	0	0
2020-06-03	56	18	32.1	0	0.0	0	0
2020-06-19	57	20	35.1	1	1.8	1	100.0
2020-07-14	54	22	40.7	1	1.9	0	0.0
2020-07-26	54	20	37.0	1	1.9	0	0.0
2020-07-07	54	22	40.7	0	0.0	0	0
2020-04-27	67	21	31.3	4	6.0	0	0.0
2020-05-08	69	27	39.1	0	0.0	0	0
2020-07-12	54	22	40.7	1	1.9	0	0.0
2020-05-25	59	20	33.9	0	0.0	0	0
2020-06-14	56	14	25.0	1	1.8	1	100.0
2020-05-21	56	19	33.9	0	0.0	0	0
2020-06-26	56	19	33.9	0	0.0	0	0
2020-07-22	54	21	38.9	1	1.9	0	0.0
2020-05-23	56	21	37.5	0	0.0	0	0
2020-05-13	68	24	35.3	0	0.0	0	0
2020-06-10	56	22	39.3	1	1.8	0	0.0
2020-07-25	54	21	38.9	1	1.9	0	0.0
2020-04-30	70	27	38.6	0	0.0	0	0
2020-06-07	57	21	36.8	0	0.0	0	0
2020-05-01	70	17	24.3	0	0.0	0	0
2020-07-30	53	21	39.6	1	1.9	0	0.0
2020-07-11	54	23	42.6	0	0.0	0	0
2020-06-17	57	22	38.6	1	1.8	1	100.0
2020-07-01	53	23	43.4	0	0.0	0	0
2020-06-09	56	23	41.1	0	0.0	0	0
2020-06-08	56	18	32.1	0	0.0	0	0
2020-06-28	54	22	40.7	0	0.0	0	0
2020-07-21	54	22	40.7	1	1.9	0	0.0
2020-05-26	56	26	46.4	0	0.0	0	0
2020-07-19	54	22	40.7	2	3.7	0	0.0
2020-05-12	70	24	34.3	0	0.0	0	0
2020-04-29	70	25	35.7	1	1.4	0	0.0
2020-05-04	71	28	39.4	3	4.2	0	0.0
2020-05-19	56	16	28.6	1	1.8	0	0.0
2020-07-28	54	26	48.1	2	3.7	0	0.0
2020-04-28	72	26	36.1	4	5.6	0	0.0
2020-05-10	69	14	20.3	0	0.0	0	0
2020-07-15	54	23	42.6	1	1.9	0	0.0
2020-06-12	56	22	39.3	1	1.8	1	100.0
2020-05-27	56	25	44.6	0	0.0	0	0
2020-07-24	52	22	42.3	1	1.9	0	0.0
2020-06-23	48	20	41.7	0	0.0	0	0
2020-05-09	69	26	37.7	0	0.0	0	0
2020-06-24	48	19	39.6	0	0.0	0	0
2020-06-20	57	21	36.8	1	1.8	1	100.0
2020-07-02	50	21	42.0	0	0.0	0	0
2020-05-30	57	23	40.4	0	0.0	0	0
2020-07-09	54	22	40.7	0	0.0	0	0
2020-05-11	69	18	26.1	0	0.0	0	0
2020-05-18	69	14	20.3	0	0.0	0	0
2020-04-26	71	25	35.2	1	1.4	0	0.0
2020-06-11	56	25	44.6	1	1.8	0	0.0
2020-06-06	56	22	39.3	0	0.0	0	0
2020-07-17	54	24	44.4	2	3.7	0	0.0
2020-06-01	56	15	26.8	0	0.0	0	0
2020-07-10	54	23	42.6	0	0.0	0	0
2020-06-05	56	21	37.5	0	0.0	0	0
2020-06-13	56	18	32.1	1	1.8	1	100.0
2020-05-14	69	23	33.3	0	0.0	0	0
2020-05-16	69	18	26.1	0	0.0	0	0
2020-07-27	54	21	38.9	1	1.9	0	0.0
2020-06-15	57	14	24.6	1	1.8	1	100.0
2020-06-27	56	24	42.9	0	0.0	0	0
2020-05-24	56	17	30.4	0	0.0	0	0
2020-05-02	70	16	22.9	0	0.0	0	0
2020-07-23	54	24	44.4	1	1.9	0	0.0
