Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	34	18	52.9	0	0.0	0	0
2020-06-17	16	10	62.5	0	0.0	0	0
2020-06-28	16	15	93.8	0	0.0	0	0
2020-06-18	14	11	78.6	0	0.0	0	0
2020-05-30	33	16	48.5	0	0.0	0	0
2020-04-27	35	19	54.3	4	11.4	3	75.0
2020-06-13	33	17	51.5	0	0.0	0	0
2020-06-11	34	15	44.1	0	0.0	0	0
2020-07-04	35	16	45.7	0	0.0	0	0
2020-05-25	34	20	58.8	1	2.9	0	0.0
2020-06-22	35	16	45.7	0	0.0	0	0
2020-06-14	34	19	55.9	0	0.0	0	0
2020-05-11	28	23	82.1	2	7.1	1	50.0
2020-05-21	35	23	65.7	1	2.9	0	0.0
2020-07-08	15	12	80.0	0	0.0	0	0
2020-06-07	33	12	36.4	0	0.0	0	0
2020-06-03	34	23	67.6	0	0.0	0	0
2020-06-02	34	11	32.4	0	0.0	0	0
2020-06-25	33	24	72.7	1	3.0	0	0.0
2020-05-06	33	24	72.7	3	9.1	1	33.3
2020-06-24	32	24	75.0	1	3.1	0	0.0
2020-07-07	35	17	48.6	0	0.0	0	0
2020-05-22	33	15	45.5	0	0.0	0	0
2020-04-30	35	24	68.6	4	11.4	3	75.0
2020-05-14	35	23	65.7	1	2.9	1	100.0
2020-05-29	33	16	48.5	0	0.0	0	0
2020-05-12	34	24	70.6	1	2.9	1	100.0
2020-05-07	15	10	66.7	1	6.7	1	100.0
2020-05-16	36	22	61.1	0	0.0	0	0
2020-05-31	16	13	81.2	0	0.0	0	0
2020-05-08	7	7	100.0	0	0.0	0	0
2020-06-08	34	15	44.1	1	2.9	1	100.0
2020-05-23	34	17	50.0	0	0.0	0	0
2020-05-28	33	18	54.5	0	0.0	0	0
2020-07-06	36	14	38.9	0	0.0	0	0
2020-06-20	18	16	88.9	0	0.0	0	0
2020-06-29	15	13	86.7	0	0.0	0	0
2020-06-12	33	17	51.5	0	0.0	0	0
2020-04-28	32	23	71.9	3	9.4	1	33.3
2020-07-02	35	23	65.7	0	0.0	0	0
2020-06-21	35	19	54.3	0	0.0	0	0
2020-04-29	31	23	74.2	2	6.5	2	100.0
2020-06-30	16	14	87.5	1	6.2	0	0.0
2020-05-04	35	26	74.3	3	8.6	1	33.3
2020-05-17	36	21	58.3	1	2.8	0	0.0
2020-05-05	33	24	72.7	3	9.1	1	33.3
2020-05-18	36	23	63.9	1	2.8	0	0.0
2020-05-02	34	24	70.6	2	5.9	1	50.0
2020-06-16	33	20	60.6	0	0.0	0	0
2020-05-20	16	12	75.0	1	6.2	0	0.0
2020-06-15	33	19	57.6	0	0.0	0	0
2020-05-19	16	11	68.8	1	6.2	0	0.0
2020-05-27	34	22	64.7	0	0.0	0	0
2020-07-05	35	13	37.1	0	0.0	0	0
2020-05-10	30	25	83.3	2	6.7	1	50.0
2020-06-05	34	20	58.8	0	0.0	0	0
2020-06-23	35	20	57.1	0	0.0	0	0
2020-06-04	34	22	64.7	0	0.0	0	0
2020-06-26	33	23	69.7	1	3.0	0	0.0
2020-06-06	16	10	62.5	0	0.0	0	0
2020-05-03	28	22	78.6	3	10.7	1	33.3
2020-07-03	35	20	57.1	0	0.0	0	0
2020-06-09	33	18	54.5	0	0.0	0	0
2020-06-19	15	13	86.7	0	0.0	0	0
2020-06-01	16	13	81.2	0	0.0	0	0
2020-06-27	15	14	93.3	0	0.0	0	0
2020-07-01	15	12	80.0	0	0.0	0	0
2020-05-26	34	21	61.8	1	2.9	0	0.0
2020-05-13	35	23	65.7	1	2.9	1	100.0
2020-04-26	40	21	52.5	4	10.0	3	75.0
2020-05-01	35	26	74.3	4	11.4	3	75.0
2020-06-10	33	11	33.3	0	0.0	0	0
2020-05-09	30	25	83.3	2	6.7	1	50.0
2020-05-15	35	24	68.6	0	0.0	0	0
