Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	23	14	60.9	0	0.0	0	0
2020-07-07	23	17	73.9	0	0.0	0	0
2020-04-30	26	21	80.8	1	3.8	0	0.0
2020-05-05	23	13	56.5	1	4.3	1	100.0
2020-07-02	22	21	95.5	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-06-26	24	23	95.8	1	4.2	0	0.0
2020-06-18	23	21	91.3	0	0.0	0	0
2020-05-21	24	18	75.0	1	4.2	1	100.0
2020-06-09	23	14	60.9	0	0.0	0	0
2020-05-13	23	20	87.0	2	8.7	1	50.0
2020-07-16	23	18	78.3	0	0.0	0	0
2020-06-28	24	22	91.7	0	0.0	0	0
2020-07-22	23	22	95.7	0	0.0	0	0
2020-05-23	23	18	78.3	0	0.0	0	0
2020-05-25	23	18	78.3	0	0.0	0	0
2020-05-29	23	15	65.2	0	0.0	0	0
2020-07-03	23	23	100.0	1	4.3	0	0.0
2020-06-07	23	14	60.9	1	4.3	1	100.0
2020-06-11	23	21	91.3	0	0.0	0	0
2020-04-28	23	23	100.0	2	8.7	0	0.0
2020-07-18	23	13	56.5	0	0.0	0	0
2020-05-24	23	21	91.3	0	0.0	0	0
2020-06-30	23	16	69.6	0	0.0	0	0
2020-06-25	23	23	100.0	1	4.3	0	0.0
2020-06-04	23	17	73.9	0	0.0	0	0
2020-07-11	23	18	78.3	0	0.0	0	0
2020-07-15	23	18	78.3	0	0.0	0	0
2020-04-27	23	23	100.0	2	8.7	0	0.0
2020-06-27	23	23	100.0	0	0.0	0	0
2020-07-14	23	18	78.3	0	0.0	0	0
2020-06-10	23	20	87.0	1	4.3	0	0.0
2020-06-16	23	21	91.3	0	0.0	0	0
2020-07-09	23	18	78.3	0	0.0	0	0
2020-06-13	23	20	87.0	0	0.0	0	0
2020-05-16	23	14	60.9	1	4.3	1	100.0
2020-05-20	25	20	80.0	1	4.0	1	100.0
2020-05-31	23	16	69.6	1	4.3	0	0.0
2020-06-17	23	22	95.7	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-07-21	23	23	100.0	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-06-02	23	16	69.6	0	0.0	0	0
2020-06-08	23	11	47.8	0	0.0	0	0
2020-07-24	23	17	73.9	0	0.0	0	0
2020-05-26	23	19	82.6	0	0.0	0	0
2020-04-26	23	18	78.3	1	4.3	0	0.0
2020-06-06	23	18	78.3	0	0.0	0	0
2020-05-18	24	15	62.5	1	4.2	1	100.0
2020-05-15	26	20	76.9	3	11.5	1	33.3
2020-05-11	23	18	78.3	1	4.3	1	100.0
2020-05-10	23	19	82.6	2	8.7	1	50.0
2020-05-02	26	16	61.5	0	0.0	0	0
2020-06-12	23	19	82.6	0	0.0	0	0
2020-07-04	23	22	95.7	0	0.0	0	0
2020-05-04	26	11	42.3	1	3.8	1	100.0
2020-06-03	23	18	78.3	0	0.0	0	0
2020-07-01	23	19	82.6	0	0.0	0	0
2020-07-05	23	21	91.3	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-06-20	0	0		0		0	0
2020-05-06	23	17	73.9	1	4.3	1	100.0
2020-04-29	23	23	100.0	2	8.7	0	0.0
2020-07-23	23	18	78.3	0	0.0	0	0
2020-05-12	23	15	65.2	1	4.3	1	100.0
2020-07-10	23	17	73.9	0	0.0	0	0
2020-05-09	23	20	87.0	2	8.7	1	50.0
2020-07-13	23	21	91.3	1	4.3	0	0.0
2020-05-22	23	19	82.6	0	0.0	0	0
2020-07-17	23	17	73.9	0	0.0	0	0
2020-05-30	23	17	73.9	1	4.3	1	100.0
2020-05-27	23	22	95.7	1	4.3	0	0.0
2020-05-28	23	18	78.3	0	0.0	0	0
2020-05-17	24	15	62.5	1	4.2	1	100.0
2020-06-15	23	19	82.6	0	0.0	0	0
2020-05-08	23	16	69.6	1	4.3	1	100.0
2020-07-08	23	20	87.0	0	0.0	0	0
2020-06-14	23	20	87.0	0	0.0	0	0
2020-05-19	24	17	70.8	1	4.2	1	100.0
2020-07-20	23	13	56.5	0	0.0	0	0
2020-07-06	23	21	91.3	0	0.0	0	0
2020-05-07	23	17	73.9	1	4.3	1	100.0
2020-05-01	27	19	70.4	1	3.7	0	0.0
2020-07-19	23	13	56.5	0	0.0	0	0
2020-06-19	0	0		0		0	0
2020-05-14	23	17	73.9	1	4.3	1	100.0
2020-06-01	23	20	87.0	3	13.0	1	33.3
2020-05-03	26	11	42.3	1	3.8	1	100.0
2020-06-29	24	24	100.0	0	0.0	0	0
2020-07-12	23	15	65.2	1	4.3	0	0.0
