Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	281	187	66.5	1	0.4	1	100.0
2020-07-07	285	166	58.2	1	0.4	0	0.0
2020-04-30	320	193	60.3	6	1.9	1	16.7
2020-05-05	319	204	63.9	5	1.6	2	40.0
2020-07-02	282	188	66.7	0	0.0	0	0
2020-06-21	282	186	66.0	1	0.4	1	100.0
2020-06-26	279	166	59.5	1	0.4	1	100.0
2020-06-18	280	187	66.8	2	0.7	2	100.0
2020-05-21	282	169	59.9	2	0.7	0	0.0
2020-06-09	285	174	61.1	0	0.0	0	0
2020-05-13	309	204	66.0	5	1.6	1	20.0
2020-07-16	287	176	61.3	0	0.0	0	0
2020-06-28	280	158	56.4	1	0.4	1	100.0
2020-07-22	290	161	55.5	0	0.0	0	0
2020-05-23	285	180	63.2	1	0.4	0	0.0
2020-05-25	276	166	60.1	2	0.7	1	50.0
2020-05-29	290	186	64.1	2	0.7	1	50.0
2020-07-03	290	193	66.6	0	0.0	0	0
2020-06-07	282	177	62.8	1	0.4	1	100.0
2020-06-11	283	190	67.1	0	0.0	0	0
2020-04-28	318	172	54.1	5	1.6	1	20.0
2020-07-18	292	175	59.9	0	0.0	0	0
2020-05-24	284	181	63.7	2	0.7	0	0.0
2020-06-30	281	173	61.6	0	0.0	0	0
2020-06-25	278	171	61.5	2	0.7	1	50.0
2020-06-04	280	187	66.8	1	0.4	0	0.0
2020-07-11	287	161	56.1	2	0.7	0	0.0
2020-07-15	288	179	62.2	1	0.3	1	100.0
2020-04-27	317	164	51.7	5	1.6	2	40.0
2020-06-27	273	156	57.1	1	0.4	1	100.0
2020-07-14	286	175	61.2	2	0.7	1	50.0
2020-06-10	283	184	65.0	0	0.0	0	0
2020-06-16	280	181	64.6	0	0.0	0	0
2020-07-09	278	157	56.5	2	0.7	0	0.0
2020-06-13	282	187	66.3	1	0.4	0	0.0
2020-05-16	303	192	63.4	0	0.0	0	0
2020-05-20	278	169	60.8	2	0.7	0	0.0
2020-05-31	290	179	61.7	2	0.7	1	50.0
2020-06-17	279	182	65.2	1	0.4	1	100.0
2020-06-22	275	179	65.1	1	0.4	1	100.0
2020-07-21	292	163	55.8	1	0.3	0	0.0
2020-06-24	276	182	65.9	1	0.4	1	100.0
2020-06-02	284	186	65.5	0	0.0	0	0
2020-06-08	281	170	60.5	0	0.0	0	0
2020-05-26	275	174	63.3	2	0.7	1	50.0
2020-04-26	318	159	50.0	7	2.2	4	57.1
2020-06-06	282	184	65.2	1	0.4	1	100.0
2020-05-18	288	171	59.4	2	0.7	0	0.0
2020-05-15	293	181	61.8	5	1.7	0	0.0
2020-05-11	300	192	64.0	6	2.0	1	16.7
2020-05-10	307	189	61.6	6	2.0	1	16.7
2020-05-02	323	192	59.4	5	1.5	2	40.0
2020-06-12	282	177	62.8	1	0.4	0	0.0
2020-07-04	286	181	63.3	0	0.0	0	0
2020-05-04	322	198	61.5	5	1.6	2	40.0
2020-06-03	280	182	65.0	0	0.0	0	0
2020-07-01	279	179	64.2	0	0.0	0	0
2020-07-05	284	175	61.6	1	0.4	0	0.0
2020-06-23	275	178	64.7	1	0.4	1	100.0
2020-06-20	282	185	65.6	1	0.4	1	100.0
2020-05-06	311	203	65.3	5	1.6	2	40.0
2020-04-29	320	166	51.9	7	2.2	1	14.3
2020-05-12	310	199	64.2	7	2.3	1	14.3
2020-07-10	287	164	57.1	2	0.7	0	0.0
2020-05-09	310	199	64.2	8	2.6	1	12.5
2020-07-13	287	183	63.8	2	0.7	1	50.0
2020-05-22	285	176	61.8	1	0.4	0	0.0
2020-07-17	291	184	63.2	0	0.0	0	0
2020-05-30	287	180	62.7	2	0.7	1	50.0
2020-05-27	278	180	64.7	1	0.4	0	0.0
2020-05-28	277	182	65.7	0	0.0	0	0
2020-05-17	297	177	59.6	1	0.3	0	0.0
2020-06-15	280	175	62.5	0	0.0	0	0
2020-05-08	240	156	65.0	5	2.1	2	40.0
2020-07-08	272	168	61.8	2	0.7	0	0.0
2020-06-14	282	175	62.1	1	0.4	0	0.0
2020-05-19	281	166	59.1	2	0.7	0	0.0
2020-07-20	292	173	59.2	1	0.3	0	0.0
2020-07-06	275	164	59.6	1	0.4	0	0.0
2020-05-07	310	206	66.5	4	1.3	1	25.0
2020-05-01	314	196	62.4	6	1.9	1	16.7
2020-07-19	290	165	56.9	1	0.3	0	0.0
2020-06-19	283	185	65.4	1	0.4	1	100.0
2020-05-14	307	202	65.8	6	2.0	1	16.7
2020-06-01	273	171	62.6	0	0.0	0	0
2020-05-03	321	186	57.9	5	1.6	2	40.0
2020-06-29	285	161	56.5	0	0.0	0	0
2020-07-12	282	168	59.6	2	0.7	0	0.0
