Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	42	28	66.7	0	0.0	0	0
2020-05-24	47	27	57.4	0	0.0	0	0
2020-07-12	43	23	53.5	0	0.0	0	0
2020-07-16	43	32	74.4	0	0.0	0	0
2020-06-17	45	37	82.2	2	4.4	0	0.0
2020-06-28	44	28	63.6	0	0.0	0	0
2020-06-18	45	35	77.8	0	0.0	0	0
2020-05-30	47	36	76.6	1	2.1	0	0.0
2020-04-27	49	25	51.0	0	0.0	0	0
2020-06-13	46	33	71.7	0	0.0	0	0
2020-06-11	48	39	81.2	1	2.1	0	0.0
2020-07-04	42	28	66.7	0	0.0	0	0
2020-07-13	38	23	60.5	0	0.0	0	0
2020-05-25	48	26	54.2	0	0.0	0	0
2020-06-22	43	30	69.8	0	0.0	0	0
2020-06-14	46	31	67.4	0	0.0	0	0
2020-05-11	36	24	66.7	1	2.8	1	100.0
2020-05-21	48	33	68.8	2	4.2	1	50.0
2020-07-08	43	33	76.7	0	0.0	0	0
2020-06-07	46	35	76.1	2	4.3	0	0.0
2020-07-17	43	31	72.1	0	0.0	0	0
2020-06-03	44	32	72.7	1	2.3	0	0.0
2020-06-02	47	34	72.3	2	4.3	0	0.0
2020-06-25	44	31	70.5	0	0.0	0	0
2020-05-06	42	27	64.3	1	2.4	1	100.0
2020-06-24	42	30	71.4	0	0.0	0	0
2020-07-09	42	28	66.7	0	0.0	0	0
2020-07-07	42	30	71.4	0	0.0	0	0
2020-05-22	48	32	66.7	1	2.1	1	100.0
2020-04-30	48	28	58.3	0	0.0	0	0
2020-05-14	48	33	68.8	1	2.1	1	100.0
2020-05-29	47	33	70.2	0	0.0	0	0
2020-05-12	42	32	76.2	1	2.4	1	100.0
2020-07-14	44	28	63.6	0	0.0	0	0
2020-05-07	42	26	61.9	1	2.4	1	100.0
2020-05-16	48	32	66.7	1	2.1	1	100.0
2020-05-31	47	36	76.6	1	2.1	0	0.0
2020-05-08	42	26	61.9	1	2.4	1	100.0
2020-06-08	46	35	76.1	2	4.3	0	0.0
2020-05-23	48	33	68.8	3	6.2	1	33.3
2020-05-28	47	31	66.0	0	0.0	0	0
2020-07-06	41	26	63.4	0	0.0	0	0
2020-07-15	44	30	68.2	0	0.0	0	0
2020-06-20	45	39	86.7	0	0.0	0	0
2020-06-29	44	29	65.9	0	0.0	0	0
2020-06-12	46	32	69.6	0	0.0	0	0
2020-04-28	50	30	60.0	0	0.0	0	0
2020-07-02	43	31	72.1	0	0.0	0	0
2020-06-21	42	30	71.4	0	0.0	0	0
2020-04-29	48	29	60.4	0	0.0	0	0
2020-06-30	42	26	61.9	0	0.0	0	0
2020-05-04	42	27	64.3	0	0.0	0	0
2020-05-17	48	36	75.0	1	2.1	1	100.0
2020-05-05	42	30	71.4	0	0.0	0	0
2020-05-18	42	26	61.9	1	2.4	1	100.0
2020-05-02	43	29	67.4	0	0.0	0	0
2020-06-16	46	34	73.9	2	4.3	0	0.0
2020-05-20	47	32	68.1	1	2.1	1	100.0
2020-06-15	44	30	68.2	0	0.0	0	0
2020-05-19	45	28	62.2	1	2.2	1	100.0
2020-05-27	48	30	62.5	0	0.0	0	0
2020-07-05	41	25	61.0	0	0.0	0	0
2020-05-10	42	28	66.7	1	2.4	1	100.0
2020-06-05	46	32	69.6	2	4.3	0	0.0
2020-06-23	43	29	67.4	0	0.0	0	0
2020-06-04	50	34	68.0	1	2.0	0	0.0
2020-06-26	44	31	70.5	0	0.0	0	0
2020-06-06	46	35	76.1	2	4.3	0	0.0
2020-05-03	38	23	60.5	0	0.0	0	0
2020-07-03	42	26	61.9	0	0.0	0	0
2020-06-09	49	32	65.3	0	0.0	0	0
2020-06-19	46	41	89.1	0	0.0	0	0
2020-06-01	41	31	75.6	0	0.0	0	0
2020-06-27	44	30	68.2	0	0.0	0	0
2020-07-01	42	29	69.0	0	0.0	0	0
2020-05-26	48	33	68.8	0	0.0	0	0
2020-05-13	40	26	65.0	1	2.5	1	100.0
2020-04-26	50	23	46.0	0	0.0	0	0
2020-05-01	42	29	69.0	0	0.0	0	0
2020-06-10	49	37	75.5	0	0.0	0	0
2020-07-11	43	28	65.1	0	0.0	0	0
2020-05-09	42	30	71.4	1	2.4	1	100.0
2020-05-15	47	31	66.0	1	2.1	1	100.0
