Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-27	14	9	64.3	2	14.3	0	0.0
2020-04-28	14	9	64.3	2	14.3	0	0.0
2020-04-29	12	7	58.3	1	8.3	0	0.0
2020-04-30	13	7	53.8	1	7.7	0	0.0
2020-05-01	13	7	53.8	1	7.7	0	0.0
2020-05-02	13	7	53.8	1	7.7	0	0.0
2020-05-05	14	5	35.7	0	0.0	0	0
2020-05-06	12	3	25.0	0	0.0	0	0
2020-05-07	14	7	50.0	0	0.0	0	0
2020-05-08	16	7	43.8	0	0.0	0	0
2020-05-09	14	5	35.7	0	0.0	0	0
2020-05-10	14	5	35.7	0	0.0	0	0
2020-05-12	11	5	45.5	0	0.0	0	0
2020-05-13	9	7	77.8	0	0.0	0	0
2020-05-14	12	5	41.7	0	0.0	0	0
2020-05-15	10	4	40.0	0	0.0	0	0
2020-05-16	10	4	40.0	0	0.0	0	0
2020-05-17	11	4	36.4	0	0.0	0	0
2020-05-18	13	8	61.5	0	0.0	0	0
2020-05-19	13	8	61.5	0	0.0	0	0
2020-05-20	12	5	41.7	0	0.0	0	0
2020-05-21	11	5	45.5	0	0.0	0	0
2020-05-22	11	6	54.5	0	0.0	0	0
2020-05-23	11	6	54.5	0	0.0	0	0
2020-05-24	11	6	54.5	0	0.0	0	0
2020-05-26	11	6	54.5	0	0.0	0	0
2020-05-27	11	5	45.5	0	0.0	0	0
2020-05-28	11	7	63.6	0	0.0	0	0
2020-05-29	11	7	63.6	0	0.0	0	0
2020-05-30	11	7	63.6	0	0.0	0	0
2020-05-31	11	7	63.6	0	0.0	0	0
2020-06-01	11	7	63.6	0	0.0	0	0
2020-06-02	11	7	63.6	0	0.0	0	0
2020-06-03	11	7	63.6	0	0.0	0	0
2020-06-04	11	7	63.6	0	0.0	0	0
2020-06-05	11	8	72.7	0	0.0	0	0
2020-06-06	11	6	54.5	0	0.0	0	0
2020-06-07	11	7	63.6	0	0.0	0	0
2020-06-08	11	8	72.7	0	0.0	0	0
2020-06-09	11	8	72.7	0	0.0	0	0
2020-06-10	11	7	63.6	0	0.0	0	0
2020-06-11	11	7	63.6	0	0.0	0	0
2020-06-12	11	7	63.6	0	0.0	0	0
2020-06-13	11	4	36.4	0	0.0	0	0
2020-06-14	11	4	36.4	0	0.0	0	0
2020-06-16	10	8	80.0	0	0.0	0	0
2020-06-17	10	8	80.0	0	0.0	0	0
2020-06-18	10	8	80.0	0	0.0	0	0
2020-06-19	9	6	66.7	0	0.0	0	0
2020-06-20	0	0		0		0	0
2020-06-21	0	0		0		0	0
2020-06-22	0	0		0		0	0
2020-06-23	0	0		0		0	0
2020-06-24	0	0		0		0	0
2020-06-26	10	7	70.0	0	0.0	0	0
2020-06-25	10	7	70.0	0	0.0	0	0
2020-06-29	10	6	60.0	0	0.0	0	0
2020-06-28	10	6	60.0	0	0.0	0	0
2020-06-27	10	6	60.0	0	0.0	0	0
