Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	186	93	50.0	5	2.7	5	100.0
2020-06-17	225	111	49.3	7	3.1	6	85.7
2020-06-28	225	104	46.2	5	2.2	4	80.0
2020-06-18	225	111	49.3	7	3.1	6	85.7
2020-05-30	211	109	51.7	6	2.8	5	83.3
2020-04-27	193	77	39.9	8	4.1	7	87.5
2020-06-13	225	113	50.2	7	3.1	7	100.0
2020-06-11	224	117	52.2	7	3.1	7	100.0
2020-07-04	226	104	46.0	2	0.9	1	50.0
2020-05-25	176	84	47.7	6	3.4	6	100.0
2020-06-22	169	71	42.0	5	3.0	4	80.0
2020-06-14	223	113	50.7	6	2.7	6	100.0
2020-05-11	261	72	27.6	11	4.2	7	63.6
2020-05-21	186	85	45.7	7	3.8	5	71.4
2020-07-08	225	117	52.0	2	0.9	0	0.0
2020-06-07	225	114	50.7	6	2.7	6	100.0
2020-06-03	225	106	47.1	6	2.7	5	83.3
2020-06-02	212	102	48.1	4	1.9	4	100.0
2020-06-25	226	112	49.6	5	2.2	4	80.0
2020-05-06	196	78	39.8	6	3.1	6	100.0
2020-06-24	169	78	46.2	5	3.0	4	80.0
2020-07-07	225	106	47.1	3	1.3	0	0.0
2020-05-22	186	87	46.8	5	2.7	5	100.0
2020-04-30	196	85	43.4	12	6.1	7	58.3
2020-05-14	260	86	33.1	8	3.1	6	75.0
2020-05-29	212	116	54.7	4	1.9	4	100.0
2020-05-12	261	63	24.1	11	4.2	7	63.6
2020-05-07	263	74	28.1	9	3.4	7	77.8
2020-05-16	260	78	30.0	8	3.1	7	87.5
2020-05-31	212	116	54.7	7	3.3	6	85.7
2020-05-08	261	75	28.7	8	3.1	7	87.5
2020-06-08	224	108	48.2	8	3.6	7	87.5
2020-05-23	186	91	48.9	6	3.2	6	100.0
2020-05-28	172	88	51.2	5	2.9	4	80.0
2020-07-06	225	102	45.3	1	0.4	0	0.0
2020-06-20	169	74	43.8	6	3.6	6	100.0
2020-06-29	225	103	45.8	5	2.2	4	80.0
2020-06-12	225	114	50.7	7	3.1	7	100.0
2020-04-28	197	79	40.1	8	4.1	7	87.5
2020-07-02	226	113	50.0	2	0.9	1	50.0
2020-06-21	169	71	42.0	5	3.0	5	100.0
2020-04-29	197	81	41.1	9	4.6	7	77.8
2020-06-30	225	106	47.1	3	1.3	3	100.0
2020-05-04	196	75	38.3	6	3.1	5	83.3
2020-05-17	260	84	32.3	8	3.1	7	87.5
2020-05-05	196	75	38.3	5	2.6	5	100.0
2020-05-18	260	91	35.0	8	3.1	7	87.5
2020-05-02	196	69	35.2	6	3.1	5	83.3
2020-06-16	222	113	50.9	7	3.2	6	85.7
2020-05-20	186	92	49.5	7	3.8	5	71.4
2020-06-15	222	120	54.1	6	2.7	6	100.0
2020-05-19	186	94	50.5	8	4.3	5	62.5
2020-05-27	176	84	47.7	5	2.8	4	80.0
2020-07-05	226	110	48.7	2	0.9	0	0.0
2020-05-10	262	70	26.7	12	4.6	8	66.7
2020-06-05	224	112	50.0	4	1.8	4	100.0
2020-06-23	169	73	43.2	4	2.4	4	100.0
2020-06-04	225	112	49.8	4	1.8	4	100.0
2020-06-26	226	106	46.9	5	2.2	4	80.0
2020-06-06	225	114	50.7	6	2.7	6	100.0
2020-05-03	196	72	36.7	9	4.6	6	66.7
2020-07-03	226	110	48.7	2	0.9	1	50.0
2020-06-09	224	111	49.6	7	3.1	7	100.0
2020-06-19	212	102	48.1	7	3.3	6	85.7
2020-06-01	212	98	46.2	4	1.9	4	100.0
2020-06-27	226	113	50.0	5	2.2	4	80.0
2020-07-01	226	115	50.9	2	0.9	1	50.0
2020-05-26	176	82	46.6	5	2.8	5	100.0
2020-05-13	260	59	22.7	12	4.6	5	41.7
2020-04-26	212	63	29.7	8	3.8	7	87.5
2020-05-01	196	79	40.3	6	3.1	5	83.3
2020-06-10	223	121	54.3	8	3.6	7	87.5
2020-05-09	262	81	30.9	11	4.2	8	72.7
2020-05-15	260	88	33.8	10	3.8	6	60.0
