Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	14	7	50.0	0	0.0	0	0
2020-05-24	14	6	42.9	0	0.0	0	0
2020-07-12	14	7	50.0	0	0.0	0	0
2020-06-17	15	8	53.3	0	0.0	0	0
2020-06-28	14	6	42.9	0	0.0	0	0
2020-06-18	14	6	42.9	0	0.0	0	0
2020-05-30	14	7	50.0	0	0.0	0	0
2020-04-27	15	2	13.3	2	13.3	2	100.0
2020-06-13	14	7	50.0	0	0.0	0	0
2020-06-11	17	13	76.5	0	0.0	0	0
2020-07-04	14	7	50.0	0	0.0	0	0
2020-07-13	14	7	50.0	0	0.0	0	0
2020-05-25	14	6	42.9	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-06-14	14	7	50.0	0	0.0	0	0
2020-05-11	15	5	33.3	1	6.7	1	100.0
2020-05-21	14	7	50.0	0	0.0	0	0
2020-07-08	14	6	42.9	0	0.0	0	0
2020-06-07	14	6	42.9	0	0.0	0	0
2020-06-03	14	8	57.1	0	0.0	0	0
2020-06-02	14	6	42.9	0	0.0	0	0
2020-06-25	14	4	28.6	0	0.0	0	0
2020-05-06	15	7	46.7	1	6.7	1	100.0
2020-06-24	0	0		0		0	0
2020-07-09	14	5	35.7	0	0.0	0	0
2020-07-07	14	6	42.9	0	0.0	0	0
2020-05-22	14	8	57.1	0	0.0	0	0
2020-04-30	15	6	40.0	1	6.7	1	100.0
2020-05-14	14	3	21.4	1	7.1	1	100.0
2020-05-29	14	7	50.0	1	7.1	1	100.0
2020-05-12	14	6	42.9	1	7.1	1	100.0
2020-05-07	15	7	46.7	1	6.7	1	100.0
2020-05-16	14	8	57.1	1	7.1	1	100.0
2020-05-31	14	7	50.0	0	0.0	0	0
2020-05-08	15	4	26.7	1	6.7	1	100.0
2020-06-08	14	6	42.9	0	0.0	0	0
2020-05-23	14	7	50.0	0	0.0	0	0
2020-05-28	14	6	42.9	1	7.1	1	100.0
2020-07-06	14	6	42.9	0	0.0	0	0
2020-06-20	0	0		0		0	0
2020-06-29	14	3	21.4	0	0.0	0	0
2020-06-12	15	8	53.3	0	0.0	0	0
2020-04-28	15	0	0.0	0	0.0	0	0
2020-07-02	14	7	50.0	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-04-29	15	5	33.3	1	6.7	1	100.0
2020-06-30	14	7	50.0	0	0.0	0	0
2020-05-04	15	6	40.0	1	6.7	1	100.0
2020-05-17	14	6	42.9	1	7.1	1	100.0
2020-05-05	15	7	46.7	1	6.7	1	100.0
2020-05-18	14	5	35.7	0	0.0	0	0
2020-05-02	15	5	33.3	1	6.7	1	100.0
2020-06-16	16	9	56.2	0	0.0	0	0
2020-05-20	14	8	57.1	0	0.0	0	0
2020-06-15	15	9	60.0	0	0.0	0	0
2020-05-19	14	6	42.9	0	0.0	0	0
2020-05-27	14	7	50.0	1	7.1	1	100.0
2020-07-05	14	5	35.7	0	0.0	0	0
2020-05-10	15	4	26.7	1	6.7	1	100.0
2020-06-05	14	7	50.0	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-06-04	14	6	42.9	0	0.0	0	0
2020-06-26	14	6	42.9	0	0.0	0	0
2020-06-06	14	7	50.0	0	0.0	0	0
2020-05-03	15	5	33.3	1	6.7	1	100.0
2020-07-03	14	8	57.1	0	0.0	0	0
2020-06-09	14	6	42.9	0	0.0	0	0
2020-06-19	14	6	42.9	0	0.0	0	0
2020-06-01	14	7	50.0	0	0.0	0	0
2020-06-27	14	7	50.0	0	0.0	0	0
2020-07-01	14	9	64.3	0	0.0	0	0
2020-05-26	14	7	50.0	1	7.1	1	100.0
2020-05-13	14	3	21.4	1	7.1	1	100.0
2020-04-26	15	7	46.7	2	13.3	2	100.0
2020-05-01	15	7	46.7	1	6.7	1	100.0
2020-06-10	14	6	42.9	0	0.0	0	0
2020-07-11	14	6	42.9	0	0.0	0	0
2020-05-09	15	5	33.3	1	6.7	1	100.0
2020-05-15	14	6	42.9	1	7.1	1	100.0
