Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-22	16	12	75.0	0	0.0	0	0
2020-07-03	16	13	81.2	0	0.0	0	0
2020-05-03	16	14	87.5	0	0.0	0	0
2020-06-18	16	14	87.5	0	0.0	0	0
2020-05-07	16	13	81.2	0	0.0	0	0
2020-05-05	16	10	62.5	0	0.0	0	0
2020-06-30	16	11	68.8	0	0.0	0	0
2020-06-25	16	12	75.0	0	0.0	0	0
2020-05-31	16	15	93.8	0	0.0	0	0
2020-05-06	16	11	68.8	0	0.0	0	0
2020-07-18	17	14	82.4	0	0.0	0	0
2020-07-06	17	10	58.8	0	0.0	0	0
2020-05-20	16	14	87.5	0	0.0	0	0
2020-06-04	16	14	87.5	0	0.0	0	0
2020-07-20	17	13	76.5	0	0.0	0	0
2020-07-13	17	14	82.4	0	0.0	0	0
2020-05-22	16	13	81.2	0	0.0	0	0
2020-07-05	16	11	68.8	0	0.0	0	0
2020-07-16	17	15	88.2	0	0.0	0	0
2020-05-15	16	13	81.2	0	0.0	0	0
2020-05-29	16	15	93.8	0	0.0	0	0
2020-07-29	19	11	57.9	0	0.0	0	0
2020-05-28	16	13	81.2	0	0.0	0	0
2020-06-21	16	12	75.0	0	0.0	0	0
2020-05-17	16	16	100.0	0	0.0	0	0
2020-07-08	17	14	82.4	0	0.0	0	0
2020-06-16	16	14	87.5	0	0.0	0	0
2020-06-02	16	15	93.8	0	0.0	0	0
2020-06-29	16	13	81.2	0	0.0	0	0
2020-07-04	16	14	87.5	0	0.0	0	0
2020-06-03	16	11	68.8	0	0.0	0	0
2020-06-19	16	13	81.2	0	0.0	0	0
2020-07-14	17	13	76.5	0	0.0	0	0
2020-07-26	19	14	73.7	0	0.0	0	0
2020-07-07	17	10	58.8	0	0.0	0	0
2020-04-27	16	14	87.5	0	0.0	0	0
2020-05-08	16	12	75.0	0	0.0	0	0
2020-07-12	17	14	82.4	0	0.0	0	0
2020-05-25	16	14	87.5	0	0.0	0	0
2020-06-14	16	11	68.8	0	0.0	0	0
2020-05-21	16	15	93.8	0	0.0	0	0
2020-06-26	16	13	81.2	0	0.0	0	0
2020-07-22	19	14	73.7	0	0.0	0	0
2020-05-23	16	14	87.5	0	0.0	0	0
2020-05-13	16	12	75.0	0	0.0	0	0
2020-06-10	16	13	81.2	0	0.0	0	0
2020-07-25	19	14	73.7	0	0.0	0	0
2020-04-30	16	14	87.5	0	0.0	0	0
2020-06-07	16	16	100.0	0	0.0	0	0
2020-05-01	16	14	87.5	0	0.0	0	0
2020-07-11	17	14	82.4	0	0.0	0	0
2020-06-17	16	13	81.2	0	0.0	0	0
2020-07-01	16	13	81.2	0	0.0	0	0
2020-06-09	16	15	93.8	0	0.0	0	0
2020-06-08	16	15	93.8	0	0.0	0	0
2020-06-28	16	14	87.5	0	0.0	0	0
2020-07-21	19	16	84.2	0	0.0	0	0
2020-05-26	16	14	87.5	0	0.0	0	0
2020-07-19	17	12	70.6	0	0.0	0	0
2020-05-12	16	12	75.0	0	0.0	0	0
2020-04-29	16	11	68.8	0	0.0	0	0
2020-05-04	16	11	68.8	0	0.0	0	0
2020-05-19	16	14	87.5	0	0.0	0	0
2020-07-28	19	12	63.2	0	0.0	0	0
2020-04-28	16	14	87.5	0	0.0	0	0
2020-05-10	16	10	62.5	0	0.0	0	0
2020-07-15	17	15	88.2	0	0.0	0	0
2020-06-12	16	14	87.5	0	0.0	0	0
2020-05-27	16	16	100.0	0	0.0	0	0
2020-07-24	19	14	73.7	0	0.0	0	0
2020-06-23	16	14	87.5	0	0.0	0	0
2020-05-09	16	12	75.0	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-06-20	16	12	75.0	0	0.0	0	0
2020-07-02	16	14	87.5	0	0.0	0	0
2020-05-30	16	15	93.8	0	0.0	0	0
2020-07-09	17	14	82.4	0	0.0	0	0
2020-05-11	16	14	87.5	0	0.0	0	0
2020-05-18	16	16	100.0	0	0.0	0	0
2020-04-26	16	15	93.8	0	0.0	0	0
2020-06-11	16	12	75.0	0	0.0	0	0
2020-06-06	16	15	93.8	0	0.0	0	0
2020-07-17	17	13	76.5	0	0.0	0	0
2020-06-01	16	15	93.8	0	0.0	0	0
2020-07-10	17	16	94.1	0	0.0	0	0
2020-06-05	16	15	93.8	0	0.0	0	0
2020-06-13	16	11	68.8	0	0.0	0	0
2020-05-14	16	14	87.5	0	0.0	0	0
2020-05-16	16	12	75.0	0	0.0	0	0
2020-07-27	19	13	68.4	0	0.0	0	0
2020-06-15	16	11	68.8	0	0.0	0	0
2020-06-27	16	14	87.5	0	0.0	0	0
2020-05-24	16	14	87.5	0	0.0	0	0
2020-05-02	16	13	81.2	0	0.0	0	0
2020-07-23	19	15	78.9	0	0.0	0	0
