Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	295	241	81.7	5	1.7	2	40.0
2020-07-07	312	254	81.4	4	1.3	3	75.0
2020-04-30	309	222	71.8	11	3.6	8	72.7
2020-05-05	280	224	80.0	10	3.6	6	60.0
2020-07-02	307	240	78.2	3	1.0	2	66.7
2020-06-21	305	225	73.8	4	1.3	1	25.0
2020-06-26	306	237	77.5	6	2.0	2	33.3
2020-06-18	296	232	78.4	5	1.7	2	40.0
2020-05-21	310	248	80.0	5	1.6	3	60.0
2020-06-09	298	229	76.8	5	1.7	2	40.0
2020-05-13	293	237	80.9	8	2.7	8	100.0
2020-07-16	316	232	73.4	4	1.3	4	100.0
2020-06-28	306	245	80.1	4	1.3	3	75.0
2020-07-22	309	230	74.4	3	1.0	3	100.0
2020-05-23	307	252	82.1	0	0.0	0	0
2020-05-25	306	237	77.5	0	0.0	0	0
2020-05-29	306	247	80.7	3	1.0	1	33.3
2020-07-03	308	235	76.3	4	1.3	2	50.0
2020-06-07	299	238	79.6	5	1.7	2	40.0
2020-06-11	297	224	75.4	5	1.7	2	40.0
2020-04-28	310	215	69.4	8	2.6	8	100.0
2020-07-18	307	238	77.5	5	1.6	4	80.0
2020-05-24	306	249	81.4	0	0.0	0	0
2020-06-30	289	232	80.3	3	1.0	2	66.7
2020-06-25	301	236	78.4	5	1.7	2	40.0
2020-06-04	305	250	82.0	4	1.3	1	25.0
2020-07-11	306	238	77.8	2	0.7	2	100.0
2020-07-15	313	242	77.3	5	1.6	4	80.0
2020-04-27	308	219	71.1	8	2.6	8	100.0
2020-06-27	307	250	81.4	5	1.6	2	40.0
2020-07-14	309	235	76.1	5	1.6	4	80.0
2020-06-10	297	226	76.1	5	1.7	2	40.0
2020-06-16	306	229	74.8	6	2.0	2	33.3
2020-07-09	308	241	78.2	3	1.0	3	100.0
2020-06-13	225	163	72.4	6	2.7	3	50.0
2020-05-16	310	246	79.4	6	1.9	4	66.7
2020-05-20	308	245	79.5	5	1.6	3	60.0
2020-05-31	305	234	76.7	3	1.0	0	0.0
2020-06-17	307	222	72.3	6	2.0	2	33.3
2020-06-22	295	228	77.3	5	1.7	1	20.0
2020-07-21	313	234	74.8	5	1.6	3	60.0
2020-06-24	291	232	79.7	5	1.7	2	40.0
2020-06-02	306	242	79.1	4	1.3	0	0.0
2020-06-08	297	224	75.4	5	1.7	2	40.0
2020-07-24	299	233	77.9	5	1.7	3	60.0
2020-05-26	308	245	79.5	0	0.0	0	0
2020-04-26	298	201	67.4	8	2.7	7	87.5
2020-06-06	299	245	81.9	5	1.7	2	40.0
2020-05-18	296	228	77.0	4	1.4	4	100.0
2020-05-15	311	249	80.1	4	1.3	4	100.0
2020-05-11	288	211	73.3	8	2.8	7	87.5
2020-05-10	317	248	78.2	7	2.2	7	100.0
2020-05-02	271	204	75.3	9	3.3	8	88.9
2020-06-12	296	221	74.7	6	2.0	2	33.3
2020-07-04	306	231	75.5	3	1.0	2	66.7
2020-05-04	274	221	80.7	9	3.3	5	55.6
2020-06-03	306	244	79.7	4	1.3	0	0.0
2020-07-01	307	250	81.4	3	1.0	2	66.7
2020-07-05	306	246	80.4	3	1.0	2	66.7
2020-06-23	294	226	76.9	5	1.7	2	40.0
2020-06-20	304	239	78.6	6	2.0	1	16.7
2020-05-06	280	215	76.8	9	3.2	7	77.8
2020-04-29	310	220	71.0	11	3.5	9	81.8
2020-07-23	309	228	73.8	3	1.0	3	100.0
2020-05-12	294	223	75.9	8	2.7	7	87.5
2020-07-10	307	236	76.9	3	1.0	3	100.0
2020-05-09	307	235	76.5	9	2.9	6	66.7
2020-07-13	303	232	76.6	5	1.7	4	80.0
2020-05-22	308	246	79.9	4	1.3	3	75.0
2020-07-17	307	240	78.2	4	1.3	4	100.0
2020-05-30	305	243	79.7	3	1.0	1	33.3
2020-05-27	306	243	79.4	4	1.3	2	50.0
2020-05-28	306	245	80.1	3	1.0	1	33.3
2020-05-17	309	238	77.0	4	1.3	4	100.0
2020-06-15	307	230	74.9	7	2.3	2	28.6
2020-05-08	306	228	74.5	8	2.6	6	75.0
2020-07-08	313	253	80.8	4	1.3	3	75.0
2020-06-14	291	216	74.2	7	2.4	3	42.9
2020-05-19	308	245	79.5	6	1.9	4	66.7
2020-07-20	312	234	75.0	5	1.6	3	60.0
2020-07-06	307	251	81.8	4	1.3	3	75.0
2020-05-07	307	228	74.3	10	3.3	7	70.0
2020-05-01	280	204	72.9	10	3.6	7	70.0
2020-07-19	305	228	74.8	7	2.3	4	57.1
2020-06-19	303	238	78.5	6	2.0	2	33.3
2020-05-14	310	255	82.3	6	1.9	6	100.0
2020-06-01	306	232	75.8	4	1.3	0	0.0
2020-05-03	274	214	78.1	11	4.0	7	63.6
2020-06-29	305	249	81.6	5	1.6	2	40.0
2020-07-12	298	227	76.2	3	1.0	2	66.7
