Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	44	26	59.1	0	0.0	0	0
2020-05-24	44	25	56.8	0	0.0	0	0
2020-06-17	44	28	63.6	0	0.0	0	0
2020-06-28	44	22	50.0	0	0.0	0	0
2020-06-18	44	29	65.9	0	0.0	0	0
2020-05-30	44	28	63.6	0	0.0	0	0
2020-04-27	44	20	45.5	2	4.5	2	100.0
2020-06-13	44	28	63.6	0	0.0	0	0
2020-06-11	44	29	65.9	0	0.0	0	0
2020-07-04	44	22	50.0	0	0.0	0	0
2020-05-25	44	23	52.3	0	0.0	0	0
2020-06-22	44	24	54.5	0	0.0	0	0
2020-06-14	44	29	65.9	0	0.0	0	0
2020-05-11	44	25	56.8	0	0.0	0	0
2020-05-21	44	27	61.4	0	0.0	0	0
2020-07-08	44	28	63.6	0	0.0	0	0
2020-06-07	44	23	52.3	0	0.0	0	0
2020-06-03	42	31	73.8	0	0.0	0	0
2020-06-02	42	29	69.0	0	0.0	0	0
2020-06-25	44	23	52.3	0	0.0	0	0
2020-05-06	44	17	38.6	2	4.5	1	50.0
2020-06-24	44	17	38.6	0	0.0	0	0
2020-07-09	44	24	54.5	0	0.0	0	0
2020-07-07	44	28	63.6	0	0.0	0	0
2020-05-22	46	25	54.3	0	0.0	0	0
2020-04-30	44	19	43.2	2	4.5	2	100.0
2020-05-14	44	25	56.8	0	0.0	0	0
2020-05-29	44	23	52.3	0	0.0	0	0
2020-05-12	44	20	45.5	0	0.0	0	0
2020-05-07	44	19	43.2	1	2.3	1	100.0
2020-05-16	44	27	61.4	0	0.0	0	0
2020-05-31	44	27	61.4	0	0.0	0	0
2020-05-08	44	23	52.3	1	2.3	1	100.0
2020-06-08	44	22	50.0	0	0.0	0	0
2020-05-23	44	21	47.7	0	0.0	0	0
2020-05-28	44	27	61.4	0	0.0	0	0
2020-07-06	44	27	61.4	0	0.0	0	0
2020-06-20	44	24	54.5	0	0.0	0	0
2020-06-29	44	17	38.6	0	0.0	0	0
2020-06-12	44	27	61.4	0	0.0	0	0
2020-04-28	44	20	45.5	2	4.5	2	100.0
2020-07-02	44	23	52.3	0	0.0	0	0
2020-06-21	43	26	60.5	0	0.0	0	0
2020-04-29	44	23	52.3	2	4.5	2	100.0
2020-06-30	44	19	43.2	0	0.0	0	0
2020-05-04	44	15	34.1	2	4.5	1	50.0
2020-05-17	44	28	63.6	0	0.0	0	0
2020-05-05	44	17	38.6	2	4.5	1	50.0
2020-05-18	44	26	59.1	0	0.0	0	0
2020-05-02	44	16	36.4	3	6.8	2	66.7
2020-06-16	44	24	54.5	0	0.0	0	0
2020-05-20	44	25	56.8	0	0.0	0	0
2020-06-15	44	25	56.8	0	0.0	0	0
2020-05-19	44	30	68.2	0	0.0	0	0
2020-05-27	44	28	63.6	0	0.0	0	0
2020-07-05	44	22	50.0	0	0.0	0	0
2020-05-10	44	23	52.3	0	0.0	0	0
2020-06-05	42	32	76.2	0	0.0	0	0
2020-06-23	44	21	47.7	0	0.0	0	0
2020-06-04	42	32	76.2	0	0.0	0	0
2020-06-26	44	20	45.5	0	0.0	0	0
2020-06-06	42	29	69.0	0	0.0	0	0
2020-05-03	44	15	34.1	2	4.5	1	50.0
2020-07-03	44	23	52.3	0	0.0	0	0
2020-06-09	44	23	52.3	0	0.0	0	0
2020-06-19	44	24	54.5	0	0.0	0	0
2020-06-01	44	26	59.1	0	0.0	0	0
2020-06-27	43	21	48.8	0	0.0	0	0
2020-07-01	44	17	38.6	0	0.0	0	0
2020-05-26	44	26	59.1	0	0.0	0	0
2020-05-13	44	21	47.7	0	0.0	0	0
2020-04-26	42	22	52.4	2	4.8	2	100.0
2020-05-01	44	16	36.4	3	6.8	2	66.7
2020-06-10	44	23	52.3	0	0.0	0	0
2020-07-11	42	21	50.0	0	0.0	0	0
2020-05-09	44	17	38.6	0	0.0	0	0
2020-05-15	44	25	56.8	0	0.0	0	0
