Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	74	68	91.9	2	2.7	0	0.0
2020-07-07	74	65	87.8	1	1.4	1	100.0
2020-04-30	73	54	74.0	3	4.1	2	66.7
2020-05-05	74	54	73.0	3	4.1	2	66.7
2020-07-02	72	62	86.1	1	1.4	1	100.0
2020-06-21	25	25	100.0	1	4.0	1	100.0
2020-06-26	72	60	83.3	1	1.4	1	100.0
2020-06-18	74	63	85.1	1	1.4	1	100.0
2020-05-21	59	51	86.4	2	3.4	2	100.0
2020-06-09	74	59	79.7	1	1.4	1	100.0
2020-05-13	76	61	80.3	2	2.6	2	100.0
2020-07-27	84	59	70.2	2	2.4	1	50.0
2020-07-16	74	63	85.1	2	2.7	1	50.0
2020-06-28	69	53	76.8	1	1.4	1	100.0
2020-07-22	76	58	76.3	2	2.6	1	50.0
2020-05-23	73	67	91.8	2	2.7	2	100.0
2020-05-25	70	62	88.6	2	2.9	2	100.0
2020-07-29	85	63	74.1	2	2.4	1	50.0
2020-05-29	71	59	83.1	1	1.4	0	0.0
2020-07-03	72	67	93.1	1	1.4	1	100.0
2020-06-07	72	57	79.2	1	1.4	1	100.0
2020-06-11	74	55	74.3	1	1.4	1	100.0
2020-04-28	73	59	80.8	3	4.1	1	33.3
2020-07-18	73	59	80.8	2	2.7	1	50.0
2020-07-26	78	56	71.8	2	2.6	1	50.0
2020-05-24	72	68	94.4	2	2.8	2	100.0
2020-06-30	76	58	76.3	1	1.3	1	100.0
2020-06-25	74	57	77.0	1	1.4	1	100.0
2020-06-04	74	66	89.2	2	2.7	0	0.0
2020-07-11	74	56	75.7	2	2.7	1	50.0
2020-07-15	74	61	82.4	2	2.7	1	50.0
2020-04-27	72	56	77.8	4	5.6	1	25.0
2020-06-27	69	55	79.7	1	1.4	1	100.0
2020-07-14	74	59	79.7	2	2.7	1	50.0
2020-06-10	74	59	79.7	1	1.4	1	100.0
2020-06-16	74	66	89.2	2	2.7	1	50.0
2020-07-09	74	62	83.8	1	1.4	1	100.0
2020-06-13	74	62	83.8	1	1.4	1	100.0
2020-05-16	67	57	85.1	2	3.0	2	100.0
2020-05-20	60	51	85.0	1	1.7	1	100.0
2020-05-31	69	55	79.7	1	1.4	0	0.0
2020-06-17	72	59	81.9	0	0.0	0	0
2020-06-22	30	25	83.3	1	3.3	1	100.0
2020-07-21	76	53	69.7	2	2.6	1	50.0
2020-06-24	30	24	80.0	1	3.3	1	100.0
2020-06-02	75	57	76.0	1	1.3	0	0.0
2020-06-08	72	56	77.8	1	1.4	1	100.0
2020-07-24	81	58	71.6	2	2.5	1	50.0
2020-05-26	72	63	87.5	1	1.4	1	100.0
2020-04-26	71	51	71.8	4	5.6	2	50.0
2020-06-06	72	60	83.3	1	1.4	0	0.0
2020-05-18	70	52	74.3	1	1.4	1	100.0
2020-05-15	63	53	84.1	2	3.2	2	100.0
2020-05-11	76	54	71.1	2	2.6	1	50.0
2020-05-10	70	52	74.3	2	2.9	1	50.0
2020-05-02	75	50	66.7	4	5.3	2	50.0
2020-07-25	79	60	75.9	2	2.5	1	50.0
2020-06-12	74	62	83.8	1	1.4	1	100.0
2020-07-04	72	64	88.9	1	1.4	1	100.0
2020-05-04	75	44	58.7	3	4.0	2	66.7
2020-06-03	74	57	77.0	1	1.4	0	0.0
2020-07-01	74	59	79.7	1	1.4	1	100.0
2020-07-05	72	67	93.1	1	1.4	1	100.0
2020-06-23	30	27	90.0	1	3.3	1	100.0
2020-06-20	25	25	100.0	1	4.0	1	100.0
2020-05-06	71	55	77.5	3	4.2	2	66.7
2020-04-29	75	54	72.0	3	4.0	2	66.7
2020-07-23	77	55	71.4	2	2.6	1	50.0
2020-05-12	74	57	77.0	4	5.4	1	25.0
2020-07-10	74	57	77.0	2	2.7	1	50.0
2020-05-09	66	57	86.4	2	3.0	1	50.0
2020-07-13	77	57	74.0	2	2.6	1	50.0
2020-05-22	60	49	81.7	2	3.3	2	100.0
2020-07-17	78	61	78.2	2	2.6	1	50.0
2020-05-30	69	55	79.7	1	1.4	0	0.0
2020-05-27	72	60	83.3	1	1.4	0	0.0
2020-05-28	72	60	83.3	1	1.4	0	0.0
2020-05-17	68	52	76.5	1	1.5	1	100.0
2020-06-15	72	57	79.2	1	1.4	1	100.0
2020-05-08	72	55	76.4	3	4.2	1	33.3
2020-07-08	74	64	86.5	1	1.4	1	100.0
2020-06-14	71	58	81.7	1	1.4	1	100.0
2020-05-19	72	59	81.9	1	1.4	1	100.0
2020-07-20	76	56	73.7	2	2.6	1	50.0
2020-07-06	74	63	85.1	1	1.4	1	100.0
2020-05-07	72	55	76.4	3	4.2	2	66.7
2020-05-01	73	54	74.0	3	4.1	2	66.7
2020-07-28	85	61	71.8	2	2.4	1	50.0
2020-07-19	73	58	79.5	2	2.7	1	50.0
2020-06-19	48	40	83.3	1	2.1	1	100.0
2020-05-14	75	63	84.0	2	2.7	2	100.0
2020-06-01	69	54	78.3	1	1.4	0	0.0
2020-05-03	75	43	57.3	3	4.0	2	66.7
2020-06-29	74	54	73.0	1	1.4	1	100.0
2020-07-12	74	58	78.4	2	2.7	1	50.0
