Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	121	100	82.6	0	0.0	0	0
2020-05-24	141	111	78.7	10	7.1	6	60.0
2020-07-12	121	102	84.3	0	0.0	0	0
2020-07-16	121	102	84.3	0	0.0	0	0
2020-06-17	131	120	91.6	1	0.8	1	100.0
2020-06-28	119	101	84.9	0	0.0	0	0
2020-06-18	131	118	90.1	1	0.8	1	100.0
2020-05-30	131	93	71.0	2	1.5	2	100.0
2020-04-27	147	104	70.7	19	12.9	13	68.4
2020-06-13	129	93	72.1	2	1.6	1	50.0
2020-06-11	128	99	77.3	2	1.6	1	50.0
2020-07-04	122	102	83.6	0	0.0	0	0
2020-07-13	121	99	81.8	0	0.0	0	0
2020-05-25	143	111	77.6	8	5.6	5	62.5
2020-06-22	103	96	93.2	1	1.0	1	100.0
2020-06-14	131	111	84.7	2	1.5	1	50.0
2020-05-11	145	111	76.6	12	8.3	7	58.3
2020-05-21	144	119	82.6	8	5.6	7	87.5
2020-07-08	125	105	84.0	0	0.0	0	0
2020-06-07	135	98	72.6	3	2.2	2	66.7
2020-06-03	128	95	74.2	2	1.6	2	100.0
2020-06-02	131	90	68.7	2	1.5	2	100.0
2020-06-25	119	103	86.6	1	0.8	1	100.0
2020-05-06	131	105	80.2	12	9.2	11	91.7
2020-06-24	102	88	86.3	1	1.0	1	100.0
2020-07-09	121	100	82.6	0	0.0	0	0
2020-07-07	121	101	83.5	0	0.0	0	0
2020-05-22	141	107	75.9	7	5.0	6	85.7
2020-04-30	146	107	73.3	14	9.6	11	78.6
2020-05-14	143	114	79.7	11	7.7	6	54.5
2020-05-29	131	89	67.9	2	1.5	2	100.0
2020-05-12	147	113	76.9	12	8.2	6	50.0
2020-07-14	120	101	84.2	0	0.0	0	0
2020-05-07	129	104	80.6	12	9.3	10	83.3
2020-05-16	145	116	80.0	8	5.5	6	75.0
2020-05-31	131	84	64.1	2	1.5	2	100.0
2020-05-08	129	99	76.7	9	7.0	7	77.8
2020-06-08	130	95	73.1	3	2.3	2	66.7
2020-05-23	142	110	77.5	7	4.9	6	85.7
2020-05-28	134	108	80.6	3	2.2	3	100.0
2020-07-06	119	98	82.4	0	0.0	0	0
2020-07-15	121	100	82.6	0	0.0	0	0
2020-06-20	123	107	87.0	1	0.8	1	100.0
2020-06-29	121	102	84.3	0	0.0	0	0
2020-06-12	128	102	79.7	2	1.6	1	50.0
2020-04-28	147	108	73.5	18	12.2	12	66.7
2020-07-02	124	97	78.2	0	0.0	0	0
2020-06-21	103	85	82.5	1	1.0	1	100.0
2020-04-29	145	115	79.3	19	13.1	11	57.9
2020-06-30	121	104	86.0	0	0.0	0	0
2020-05-04	131	106	80.9	19	14.5	14	73.7
2020-05-17	145	113	77.9	9	6.2	7	77.8
2020-05-05	131	101	77.1	18	13.7	14	77.8
2020-05-18	126	105	83.3	11	8.7	9	81.8
2020-05-02	130	98	75.4	17	13.1	13	76.5
2020-06-16	131	122	93.1	1	0.8	1	100.0
2020-05-20	144	115	79.9	8	5.6	7	87.5
2020-06-15	127	110	86.6	1	0.8	1	100.0
2020-05-19	141	117	83.0	11	7.8	9	81.8
2020-05-27	139	109	78.4	5	3.6	4	80.0
2020-07-05	122	106	86.9	0	0.0	0	0
2020-05-10	145	109	75.2	12	8.3	7	58.3
2020-06-05	135	94	69.6	3	2.2	2	66.7
2020-06-23	100	91	91.0	1	1.0	1	100.0
2020-06-04	135	88	65.2	2	1.5	2	100.0
2020-06-26	121	111	91.7	1	0.8	1	100.0
2020-06-06	135	99	73.3	3	2.2	2	66.7
2020-05-03	130	96	73.8	17	13.1	13	76.5
2020-07-03	121	95	78.5	0	0.0	0	0
2020-06-09	130	104	80.0	2	1.5	1	50.0
2020-06-19	122	102	83.6	1	0.8	1	100.0
2020-06-01	131	93	71.0	3	2.3	3	100.0
2020-06-27	116	104	89.7	0	0.0	0	0
2020-07-01	121	98	81.0	0	0.0	0	0
2020-05-26	142	114	80.3	8	5.6	6	75.0
2020-05-13	143	122	85.3	12	8.4	6	50.0
2020-04-26	147	104	70.7	17	11.6	13	76.5
2020-05-01	131	100	76.3	14	10.7	11	78.6
2020-06-10	132	95	72.0	2	1.5	1	50.0
2020-07-11	121	97	80.2	0	0.0	0	0
2020-05-09	127	96	75.6	10	7.9	7	70.0
2020-05-15	145	115	79.3	10	6.9	6	60.0
