Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	105	64	61.0	2	1.9	1	50.0
2020-05-24	86	68	79.1	0	0.0	0	0
2020-07-12	100	58	58.0	1	1.0	1	100.0
2020-06-17	65	31	47.7	0	0.0	0	0
2020-06-28	116	58	50.0	0	0.0	0	0
2020-06-18	65	35	53.8	0	0.0	0	0
2020-05-30	75	52	69.3	0	0.0	0	0
2020-04-27	93	59	63.4	2	2.2	1	50.0
2020-06-13	70	42	60.0	0	0.0	0	0
2020-06-11	74	44	59.5	0	0.0	0	0
2020-07-04	103	61	59.2	1	1.0	0	0.0
2020-07-13	98	56	57.1	1	1.0	1	100.0
2020-05-25	69	45	65.2	0	0.0	0	0
2020-06-22	62	34	54.8	0	0.0	0	0
2020-06-14	64	41	64.1	0	0.0	0	0
2020-05-11	89	59	66.3	1	1.1	1	100.0
2020-05-21	72	49	68.1	0	0.0	0	0
2020-07-08	98	57	58.2	2	2.0	1	50.0
2020-06-07	63	42	66.7	0	0.0	0	0
2020-06-03	75	47	62.7	0	0.0	0	0
2020-06-02	70	49	70.0	0	0.0	0	0
2020-06-25	99	45	45.5	0	0.0	0	0
2020-05-06	104	75	72.1	1	1.0	1	100.0
2020-06-24	61	35	57.4	0	0.0	0	0
2020-07-09	94	62	66.0	1	1.1	1	100.0
2020-07-07	113	65	57.5	1	0.9	1	100.0
2020-05-22	74	54	73.0	0	0.0	0	0
2020-04-30	96	53	55.2	1	1.0	1	100.0
2020-05-14	74	45	60.8	0	0.0	0	0
2020-05-29	78	44	56.4	0	0.0	0	0
2020-05-12	92	59	64.1	1	1.1	1	100.0
2020-07-14	111	61	55.0	1	0.9	1	100.0
2020-05-07	105	70	66.7	3	2.9	1	33.3
2020-05-16	93	42	45.2	0	0.0	0	0
2020-05-31	77	50	64.9	0	0.0	0	0
2020-05-08	95	74	77.9	3	3.2	1	33.3
2020-06-08	62	43	69.4	1	1.6	0	0.0
2020-05-23	96	70	72.9	0	0.0	0	0
2020-05-28	77	51	66.2	0	0.0	0	0
2020-07-06	86	56	65.1	0	0.0	0	0
2020-06-20	65	41	63.1	0	0.0	0	0
2020-06-29	113	52	46.0	0	0.0	0	0
2020-06-12	71	46	64.8	0	0.0	0	0
2020-04-28	93	59	63.4	2	2.2	1	50.0
2020-07-02	98	63	64.3	1	1.0	0	0.0
2020-06-21	65	42	64.6	0	0.0	0	0
2020-04-29	95	57	60.0	1	1.1	1	100.0
2020-06-30	113	64	56.6	0	0.0	0	0
2020-05-04	104	61	58.7	2	1.9	1	50.0
2020-05-17	97	60	61.9	0	0.0	0	0
2020-05-05	104	62	59.6	1	1.0	1	100.0
2020-05-18	73	54	74.0	0	0.0	0	0
2020-05-02	96	61	63.5	2	2.1	0	0.0
2020-06-16	75	51	68.0	0	0.0	0	0
2020-05-20	70	51	72.9	0	0.0	0	0
2020-06-15	68	46	67.6	0	0.0	0	0
2020-05-19	71	52	73.2	0	0.0	0	0
2020-05-27	74	55	74.3	0	0.0	0	0
2020-07-05	99	61	61.6	1	1.0	0	0.0
2020-05-10	104	76	73.1	1	1.0	1	100.0
2020-06-05	98	64	65.3	1	1.0	0	0.0
2020-06-23	67	42	62.7	1	1.5	0	0.0
2020-06-04	74	54	73.0	0	0.0	0	0
2020-06-26	104	55	52.9	0	0.0	0	0
2020-06-06	98	71	72.4	1	1.0	0	0.0
2020-05-03	96	53	55.2	2	2.1	0	0.0
2020-07-03	100	63	63.0	1	1.0	0	0.0
2020-06-09	61	46	75.4	0	0.0	0	0
2020-06-19	65	42	64.6	0	0.0	0	0
2020-06-01	77	52	67.5	0	0.0	0	0
2020-06-27	114	56	49.1	0	0.0	0	0
2020-07-01	117	70	59.8	0	0.0	0	0
2020-05-26	73	48	65.8	0	0.0	0	0
2020-05-13	106	59	55.7	2	1.9	1	50.0
2020-04-26	96	49	51.0	2	2.1	1	50.0
2020-05-01	109	60	55.0	1	0.9	1	100.0
2020-06-10	74	47	63.5	0	0.0	0	0
2020-07-11	97	64	66.0	1	1.0	1	100.0
2020-05-09	117	74	63.2	1	0.9	1	100.0
2020-05-15	67	36	53.7	0	0.0	0	0
