Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	126	74	58.7	0	0.0	0	0
2020-07-07	126	73	57.9	0	0.0	0	0
2020-04-30	125	72	57.6	6	4.8	4	66.7
2020-05-05	126	75	59.5	5	4.0	3	60.0
2020-07-02	126	80	63.5	0	0.0	0	0
2020-06-21	127	62	48.8	0	0.0	0	0
2020-06-26	126	79	62.7	0	0.0	0	0
2020-06-18	130	84	64.6	0	0.0	0	0
2020-05-21	126	79	62.7	4	3.2	3	75.0
2020-06-09	126	75	59.5	0	0.0	0	0
2020-05-13	126	80	63.5	6	4.8	4	66.7
2020-07-27	125	64	51.2	1	0.8	0	0.0
2020-07-16	125	82	65.6	0	0.0	0	0
2020-06-28	126	69	54.8	0	0.0	0	0
2020-07-22	128	81	63.3	0	0.0	0	0
2020-05-23	126	67	53.2	4	3.2	3	75.0
2020-05-25	132	69	52.3	4	3.0	2	50.0
2020-05-29	126	79	62.7	3	2.4	2	66.7
2020-07-03	126	82	65.1	0	0.0	0	0
2020-06-07	126	69	54.8	0	0.0	0	0
2020-06-11	126	70	55.6	0	0.0	0	0
2020-04-28	126	70	55.6	7	5.6	5	71.4
2020-07-18	126	79	62.7	0	0.0	0	0
2020-07-26	125	74	59.2	1	0.8	0	0.0
2020-05-24	126	63	50.0	4	3.2	2	50.0
2020-06-30	126	71	56.3	0	0.0	0	0
2020-06-25	126	76	60.3	0	0.0	0	0
2020-06-04	126	77	61.1	0	0.0	0	0
2020-07-11	126	78	61.9	0	0.0	0	0
2020-07-15	126	81	64.3	0	0.0	0	0
2020-04-27	126	74	58.7	7	5.6	5	71.4
2020-06-27	126	79	62.7	0	0.0	0	0
2020-07-14	126	82	65.1	0	0.0	0	0
2020-06-10	126	70	55.6	0	0.0	0	0
2020-06-16	124	73	58.9	0	0.0	0	0
2020-07-09	127	71	55.9	0	0.0	0	0
2020-06-13	127	77	60.6	0	0.0	0	0
2020-05-16	126	82	65.1	4	3.2	3	75.0
2020-05-20	126	81	64.3	4	3.2	3	75.0
2020-05-31	126	67	53.2	2	1.6	2	100.0
2020-06-17	130	83	63.8	0	0.0	0	0
2020-06-22	126	61	48.4	0	0.0	0	0
2020-07-21	126	76	60.3	0	0.0	0	0
2020-06-24	126	72	57.1	0	0.0	0	0
2020-06-02	126	63	50.0	2	1.6	2	100.0
2020-06-08	126	69	54.8	0	0.0	0	0
2020-07-24	126	76	60.3	0	0.0	0	0
2020-05-26	132	81	61.4	4	3.0	2	50.0
2020-04-26	126	77	61.1	7	5.6	5	71.4
2020-06-06	126	76	60.3	0	0.0	0	0
2020-05-18	126	75	59.5	4	3.2	3	75.0
2020-05-15	126	72	57.1	5	4.0	3	60.0
2020-05-11	126	77	61.1	5	4.0	3	60.0
2020-05-10	124	76	61.3	5	4.0	3	60.0
2020-05-02	126	81	64.3	6	4.8	4	66.7
2020-07-25	125	82	65.6	1	0.8	0	0.0
2020-06-12	126	75	59.5	0	0.0	0	0
2020-07-04	126	84	66.7	0	0.0	0	0
2020-05-04	126	72	57.1	5	4.0	3	60.0
2020-06-03	126	73	57.9	1	0.8	1	100.0
2020-07-01	129	74	57.4	0	0.0	0	0
2020-07-05	127	82	64.6	0	0.0	0	0
2020-06-23	126	78	61.9	0	0.0	0	0
2020-06-20	125	78	62.4	0	0.0	0	0
2020-05-06	126	82	65.1	5	4.0	3	60.0
2020-04-29	126	78	61.9	7	5.6	5	71.4
2020-07-23	127	77	60.6	0	0.0	0	0
2020-05-12	126	80	63.5	6	4.8	4	66.7
2020-07-10	126	74	58.7	0	0.0	0	0
2020-05-09	126	80	63.5	5	4.0	3	60.0
2020-07-13	126	75	59.5	0	0.0	0	0
2020-05-22	126	70	55.6	4	3.2	3	75.0
2020-07-17	129	79	61.2	0	0.0	0	0
2020-05-30	126	74	58.7	2	1.6	2	100.0
2020-05-27	126	76	60.3	3	2.4	2	66.7
2020-05-28	126	79	62.7	3	2.4	2	66.7
2020-05-17	126	76	60.3	4	3.2	3	75.0
2020-06-15	127	70	55.1	0	0.0	0	0
2020-05-08	126	86	68.3	5	4.0	3	60.0
2020-07-08	126	78	61.9	0	0.0	0	0
2020-06-14	127	74	58.3	0	0.0	0	0
2020-05-19	126	83	65.9	4	3.2	3	75.0
2020-07-20	126	79	62.7	0	0.0	0	0
2020-07-06	126	75	59.5	0	0.0	0	0
2020-05-07	126	81	64.3	5	4.0	3	60.0
2020-05-01	125	76	60.8	6	4.8	4	66.7
2020-07-19	126	77	61.1	0	0.0	0	0
2020-06-19	129	82	63.6	0	0.0	0	0
2020-05-14	126	73	57.9	5	4.0	3	60.0
2020-06-01	126	64	50.8	2	1.6	2	100.0
2020-05-03	128	81	63.3	5	3.9	3	60.0
2020-06-29	126	70	55.6	0	0.0	0	0
2020-07-12	126	73	57.9	0	0.0	0	0
