Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	214	82	38.3	13	6.1	7	53.8
2020-07-07	206	70	34.0	14	6.8	5	35.7
2020-04-30	246	101	41.1	28	11.4	21	75.0
2020-05-05	236	96	40.7	23	9.7	16	69.6
2020-07-02	209	75	35.9	13	6.2	4	30.8
2020-06-21	209	81	38.8	12	5.7	6	50.0
2020-06-26	210	80	38.1	12	5.7	4	33.3
2020-06-18	209	81	38.8	12	5.7	6	50.0
2020-05-21	217	84	38.7	14	6.5	8	57.1
2020-06-09	213	77	36.2	16	7.5	9	56.2
2020-05-13	221	79	35.7	15	6.8	9	60.0
2020-07-27	197	60	30.5	12	6.1	4	33.3
2020-07-16	206	78	37.9	12	5.8	4	33.3
2020-06-28	210	76	36.2	12	5.7	3	25.0
2020-07-22	197	67	34.0	13	6.6	5	38.5
2020-05-23	216	80	37.0	14	6.5	8	57.1
2020-05-25	214	78	36.4	14	6.5	7	50.0
2020-07-29	196	61	31.1	12	6.1	4	33.3
2020-05-29	214	82	38.3	14	6.5	7	50.0
2020-07-03	206	74	35.9	15	7.3	6	40.0
2020-06-07	214	77	36.0	13	6.1	7	53.8
2020-06-11	214	78	36.4	15	7.0	9	60.0
2020-04-28	244	102	41.8	28	11.5	23	82.1
2020-07-18	207	73	35.3	13	6.3	5	38.5
2020-07-26	197	59	29.9	12	6.1	4	33.3
2020-05-24	216	78	36.1	14	6.5	7	50.0
2020-06-30	209	78	37.3	13	6.2	4	30.8
2020-06-25	213	82	38.5	12	5.6	4	33.3
2020-06-04	215	84	39.1	13	6.0	7	53.8
2020-07-11	205	76	37.1	12	5.9	4	33.3
2020-07-15	206	78	37.9	12	5.8	4	33.3
2020-04-27	206	99	48.1	24	11.7	23	95.8
2020-06-27	210	75	35.7	12	5.7	3	25.0
2020-07-14	207	75	36.2	12	5.8	4	33.3
2020-06-10	214	79	36.9	16	7.5	9	56.2
2020-06-16	206	75	36.4	12	5.8	6	50.0
2020-07-09	205	71	34.6	12	5.9	4	33.3
2020-06-13	214	75	35.0	15	7.0	9	60.0
2020-05-16	217	83	38.2	15	6.9	9	60.0
2020-05-20	217	85	39.2	14	6.5	7	50.0
2020-05-31	214	78	36.4	14	6.5	7	50.0
2020-06-17	205	73	35.6	12	5.9	6	50.0
2020-06-22	209	75	35.9	12	5.7	6	50.0
2020-07-21	198	67	33.8	13	6.6	5	38.5
2020-06-24	214	83	38.8	12	5.6	6	50.0
2020-06-02	216	77	35.6	13	6.0	7	53.8
2020-06-08	214	76	35.5	16	7.5	9	56.2
2020-07-24	197	61	31.0	12	6.1	4	33.3
2020-05-26	214	78	36.4	14	6.5	7	50.0
2020-04-26	205	99	48.3	24	11.7	23	95.8
2020-06-06	214	76	35.5	13	6.1	7	53.8
2020-05-18	207	77	37.2	15	7.2	9	60.0
2020-05-15	217	83	38.2	15	6.9	9	60.0
2020-05-11	225	86	38.2	16	7.1	9	56.2
2020-05-10	225	86	38.2	16	7.1	9	56.2
2020-05-02	234	98	41.9	29	12.4	21	72.4
2020-07-25	197	60	30.5	12	6.1	4	33.3
2020-06-12	214	77	36.0	15	7.0	9	60.0
2020-07-04	206	71	34.5	15	7.3	6	40.0
2020-05-04	237	98	41.4	29	12.2	23	79.3
2020-06-03	217	83	38.2	13	6.0	7	53.8
2020-07-01	209	76	36.4	13	6.2	4	30.8
2020-07-05	206	70	34.0	14	6.8	5	35.7
2020-06-23	214	83	38.8	12	5.6	6	50.0
2020-06-20	211	81	38.4	12	5.7	6	50.0
2020-05-06	236	96	40.7	23	9.7	16	69.6
2020-04-29	245	103	42.0	31	12.7	22	71.0
2020-07-23	197	64	32.5	12	6.1	4	33.3
2020-05-12	221	83	37.6	14	6.3	8	57.1
2020-07-10	206	72	35.0	12	5.8	4	33.3
2020-05-09	226	87	38.5	18	8.0	13	72.2
2020-07-13	203	71	35.0	12	5.9	4	33.3
2020-05-22	217	82	37.8	14	6.5	8	57.1
2020-07-17	207	78	37.7	13	6.3	5	38.5
2020-05-30	214	81	37.9	14	6.5	7	50.0
2020-05-27	214	78	36.4	14	6.5	7	50.0
2020-05-28	214	83	38.8	14	6.5	7	50.0
2020-05-17	217	82	37.8	16	7.4	10	62.5
2020-06-15	213	74	34.7	15	7.0	8	53.3
2020-05-08	235	93	39.6	19	8.1	13	68.4
2020-07-08	206	71	34.5	13	6.3	5	38.5
2020-06-14	214	74	34.6	12	5.6	6	50.0
2020-05-19	217	80	36.9	15	6.9	9	60.0
2020-07-20	207	70	33.8	13	6.3	5	38.5
2020-07-06	206	71	34.5	14	6.8	5	35.7
2020-05-07	236	97	41.1	20	8.5	13	65.0
2020-05-01	241	99	41.1	29	12.0	21	72.4
2020-07-28	197	61	31.0	12	6.1	4	33.3
2020-07-19	207	73	35.3	13	6.3	5	38.5
2020-06-19	208	80	38.5	12	5.8	6	50.0
2020-05-14	221	79	35.7	15	6.8	9	60.0
2020-06-01	214	76	35.5	13	6.1	7	53.8
2020-05-03	235	97	41.3	29	12.3	21	72.4
2020-06-29	210	74	35.2	13	6.2	3	23.1
2020-07-12	203	74	36.5	12	5.9	4	33.3
