Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	38	29	76.3	0	0.0	0	0
2020-05-24	34	15	44.1	0	0.0	0	0
2020-07-12	38	28	73.7	0	0.0	0	0
2020-06-17	32	20	62.5	0	0.0	0	0
2020-06-28	38	19	50.0	0	0.0	0	0
2020-06-18	32	27	84.4	0	0.0	0	0
2020-05-30	34	19	55.9	0	0.0	0	0
2020-04-27	26	16	61.5	2	7.7	2	100.0
2020-06-13	33	20	60.6	1	3.0	0	0.0
2020-06-11	34	25	73.5	0	0.0	0	0
2020-07-04	36	27	75.0	0	0.0	0	0
2020-07-13	38	29	76.3	0	0.0	0	0
2020-05-25	34	21	61.8	0	0.0	0	0
2020-06-22	34	25	73.5	0	0.0	0	0
2020-06-14	30	15	50.0	1	3.3	0	0.0
2020-05-11	34	25	73.5	1	2.9	0	0.0
2020-05-21	34	20	58.8	0	0.0	0	0
2020-07-08	38	29	76.3	0	0.0	0	0
2020-06-07	32	26	81.2	0	0.0	0	0
2020-06-03	34	20	58.8	0	0.0	0	0
2020-06-02	34	28	82.4	0	0.0	0	0
2020-06-25	38	21	55.3	0	0.0	0	0
2020-05-06	34	24	70.6	2	5.9	2	100.0
2020-06-24	34	25	73.5	0	0.0	0	0
2020-07-09	38	28	73.7	0	0.0	0	0
2020-07-07	38	28	73.7	0	0.0	0	0
2020-05-22	34	24	70.6	0	0.0	0	0
2020-04-30	39	22	56.4	2	5.1	2	100.0
2020-05-14	34	23	67.6	0	0.0	0	0
2020-05-29	34	22	64.7	0	0.0	0	0
2020-05-12	34	25	73.5	1	2.9	0	0.0
2020-07-14	38	26	68.4	0	0.0	0	0
2020-05-07	34	18	52.9	21	61.8	1	4.8
2020-05-16	34	27	79.4	0	0.0	0	0
2020-05-31	34	26	76.5	0	0.0	0	0
2020-05-08	34	19	55.9	1	2.9	1	100.0
2020-06-08	34	26	76.5	0	0.0	0	0
2020-05-23	34	20	58.8	0	0.0	0	0
2020-05-28	34	23	67.6	0	0.0	0	0
2020-07-06	38	29	76.3	0	0.0	0	0
2020-07-15	38	28	73.7	0	0.0	0	0
2020-06-20	32	28	87.5	0	0.0	0	0
2020-06-29	38	24	63.2	0	0.0	0	0
2020-06-12	34	21	61.8	0	0.0	0	0
2020-04-28	26	15	57.7	2	7.7	2	100.0
2020-07-02	38	28	73.7	0	0.0	0	0
2020-06-21	30	27	90.0	0	0.0	0	0
2020-04-29	39	25	64.1	2	5.1	2	100.0
2020-06-30	38	22	57.9	0	0.0	0	0
2020-05-04	37	24	64.9	2	5.4	2	100.0
2020-05-17	34	25	73.5	0	0.0	0	0
2020-05-05	34	24	70.6	2	5.9	2	100.0
2020-05-18	34	22	64.7	0	0.0	0	0
2020-05-02	42	30	71.4	2	4.8	2	100.0
2020-06-16	32	21	65.6	0	0.0	0	0
2020-05-20	34	23	67.6	0	0.0	0	0
2020-06-15	33	19	57.6	1	3.0	0	0.0
2020-05-19	34	25	73.5	0	0.0	0	0
2020-05-27	34	22	64.7	0	0.0	0	0
2020-07-05	38	20	52.6	0	0.0	0	0
2020-05-10	34	20	58.8	1	2.9	1	100.0
2020-06-05	34	26	76.5	0	0.0	0	0
2020-06-23	34	25	73.5	0	0.0	0	0
2020-06-04	34	18	52.9	0	0.0	0	0
2020-06-26	38	25	65.8	0	0.0	0	0
2020-06-06	32	23	71.9	0	0.0	0	0
2020-05-03	41	22	53.7	2	4.9	2	100.0
2020-07-03	38	32	84.2	0	0.0	0	0
2020-06-09	34	28	82.4	0	0.0	0	0
2020-06-19	32	23	71.9	0	0.0	0	0
2020-06-01	34	21	61.8	0	0.0	0	0
2020-06-27	37	24	64.9	0	0.0	0	0
2020-07-01	38	23	60.5	0	0.0	0	0
2020-05-26	34	19	55.9	0	0.0	0	0
2020-05-13	34	21	61.8	0	0.0	0	0
2020-04-26	33	14	42.4	2	6.1	2	100.0
2020-05-01	42	24	57.1	2	4.8	2	100.0
2020-06-10	34	19	55.9	0	0.0	0	0
2020-07-11	38	29	76.3	0	0.0	0	0
2020-05-09	34	19	55.9	1	2.9	1	100.0
2020-05-15	34	23	67.6	0	0.0	0	0
