Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	5	5	100.0	0	0.0	0	0
2020-04-27	6	6	100.0	0	0.0	0	0
2020-04-28	6	6	100.0	0	0.0	0	0
2020-04-29	6	6	100.0	0	0.0	0	0
2020-04-30	6	5	83.3	0	0.0	0	0
2020-05-01	6	6	100.0	0	0.0	0	0
2020-05-03	6	5	83.3	0	0.0	0	0
2020-05-04	6	6	100.0	0	0.0	0	0
2020-05-05	6	6	100.0	0	0.0	0	0
2020-05-06	6	5	83.3	0	0.0	0	0
2020-05-07	6	4	66.7	0	0.0	0	0
2020-05-08	6	4	66.7	0	0.0	0	0
2020-05-09	6	4	66.7	0	0.0	0	0
2020-05-10	6	3	50.0	0	0.0	0	0
2020-05-11	6	5	83.3	0	0.0	0	0
2020-05-12	6	6	100.0	0	0.0	0	0
2020-05-13	6	6	100.0	0	0.0	0	0
2020-05-14	6	6	100.0	0	0.0	0	0
2020-05-15	6	5	83.3	0	0.0	0	0
2020-05-16	6	3	50.0	0	0.0	0	0
2020-05-17	6	2	33.3	0	0.0	0	0
2020-05-18	6	4	66.7	1	16.7	0	0.0
2020-05-19	6	4	66.7	1	16.7	0	0.0
2020-05-20	6	3	50.0	2	33.3	0	0.0
2020-05-21	6	3	50.0	1	16.7	0	0.0
2020-05-22	6	3	50.0	1	16.7	0	0.0
2020-05-23	6	4	66.7	1	16.7	0	0.0
2020-05-24	6	4	66.7	1	16.7	0	0.0
2020-05-25	6	3	50.0	0	0.0	0	0
2020-05-26	6	5	83.3	0	0.0	0	0
2020-05-27	6	5	83.3	0	0.0	0	0
2020-05-28	6	5	83.3	0	0.0	0	0
2020-05-29	6	3	50.0	0	0.0	0	0
2020-05-30	6	3	50.0	0	0.0	0	0
2020-05-31	6	4	66.7	0	0.0	0	0
2020-06-01	6	5	83.3	0	0.0	0	0
2020-06-02	6	3	50.0	0	0.0	0	0
2020-06-03	6	6	100.0	0	0.0	0	0
2020-06-04	6	6	100.0	0	0.0	0	0
2020-06-05	6	6	100.0	0	0.0	0	0
2020-06-06	6	5	83.3	0	0.0	0	0
2020-06-07	6	5	83.3	0	0.0	0	0
2020-06-08	6	4	66.7	0	0.0	0	0
2020-06-09	6	5	83.3	0	0.0	0	0
2020-06-10	6	6	100.0	0	0.0	0	0
2020-06-11	6	6	100.0	0	0.0	0	0
2020-06-12	6	5	83.3	0	0.0	0	0
2020-06-13	6	5	83.3	0	0.0	0	0
2020-06-14	6	5	83.3	0	0.0	0	0
2020-06-15	6	6	100.0	0	0.0	0	0
2020-06-16	6	4	66.7	0	0.0	0	0
2020-06-17	6	4	66.7	0	0.0	0	0
2020-06-18	6	4	66.7	0	0.0	0	0
2020-06-19	6	6	100.0	0	0.0	0	0
2020-06-20	6	6	100.0	0	0.0	0	0
2020-06-21	6	2	33.3	0	0.0	0	0
2020-06-22	6	6	100.0	0	0.0	0	0
2020-06-23	6	4	66.7	0	0.0	0	0
2020-06-24	6	4	66.7	0	0.0	0	0
2020-06-25	6	5	83.3	0	0.0	0	0
2020-06-26	6	5	83.3	0	0.0	0	0
2020-06-27	6	5	83.3	0	0.0	0	0
2020-06-28	6	6	100.0	0	0.0	0	0
