Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	48	35	72.9	0	0.0	0	0
2020-07-07	48	29	60.4	1	2.1	0	0.0
2020-04-30	50	32	64.0	2	4.0	2	100.0
2020-05-05	48	30	62.5	2	4.2	1	50.0
2020-07-02	49	29	59.2	0	0.0	0	0
2020-06-21	48	28	58.3	0	0.0	0	0
2020-06-26	48	36	75.0	0	0.0	0	0
2020-06-18	49	31	63.3	0	0.0	0	0
2020-05-21	48	30	62.5	3	6.2	0	0.0
2020-06-09	50	40	80.0	0	0.0	0	0
2020-05-13	49	29	59.2	2	4.1	0	0.0
2020-07-16	50	37	74.0	0	0.0	0	0
2020-06-28	49	32	65.3	1	2.0	1	100.0
2020-07-22	48	32	66.7	0	0.0	0	0
2020-05-23	48	28	58.3	2	4.2	0	0.0
2020-05-25	48	34	70.8	3	6.2	0	0.0
2020-05-29	48	27	56.2	2	4.2	0	0.0
2020-07-03	48	34	70.8	0	0.0	0	0
2020-06-07	48	37	77.1	0	0.0	0	0
2020-06-11	48	36	75.0	1	2.1	0	0.0
2020-04-28	46	30	65.2	3	6.5	2	66.7
2020-07-18	48	32	66.7	0	0.0	0	0
2020-05-24	49	32	65.3	2	4.1	0	0.0
2020-06-30	48	35	72.9	0	0.0	0	0
2020-06-25	54	37	68.5	0	0.0	0	0
2020-06-04	47	30	63.8	0	0.0	0	0
2020-07-11	47	30	63.8	0	0.0	0	0
2020-07-15	48	38	79.2	0	0.0	0	0
2020-04-27	48	33	68.8	3	6.2	2	66.7
2020-06-27	49	30	61.2	1	2.0	1	100.0
2020-07-14	48	36	75.0	0	0.0	0	0
2020-06-10	48	42	87.5	2	4.2	0	0.0
2020-06-16	48	26	54.2	0	0.0	0	0
2020-07-09	48	33	68.8	1	2.1	0	0.0
2020-06-13	48	34	70.8	0	0.0	0	0
2020-05-16	48	31	64.6	4	8.3	3	75.0
2020-05-20	47	31	66.0	3	6.4	1	33.3
2020-05-31	49	24	49.0	1	2.0	1	100.0
2020-06-17	48	36	75.0	0	0.0	0	0
2020-06-22	49	29	59.2	0	0.0	0	0
2020-07-21	48	35	72.9	0	0.0	0	0
2020-06-24	48	37	77.1	0	0.0	0	0
2020-06-02	48	32	66.7	0	0.0	0	0
2020-06-08	49	36	73.5	0	0.0	0	0
2020-07-24	47	36	76.6	0	0.0	0	0
2020-05-26	48	37	77.1	2	4.2	0	0.0
2020-04-26	48	31	64.6	3	6.2	2	66.7
2020-06-06	48	35	72.9	0	0.0	0	0
2020-05-18	48	32	66.7	3	6.2	2	66.7
2020-05-15	47	36	76.6	2	4.3	0	0.0
2020-05-11	49	34	69.4	2	4.1	0	0.0
2020-05-10	48	31	64.6	1	2.1	0	0.0
2020-05-02	48	32	66.7	3	6.2	1	33.3
2020-06-12	48	30	62.5	1	2.1	0	0.0
2020-07-04	48	29	60.4	0	0.0	0	0
2020-05-04	48	30	62.5	2	4.2	1	50.0
2020-06-03	49	37	75.5	1	2.0	0	0.0
2020-07-01	52	33	63.5	0	0.0	0	0
2020-07-05	48	28	58.3	0	0.0	0	0
2020-06-23	48	29	60.4	0	0.0	0	0
2020-06-20	48	26	54.2	0	0.0	0	0
2020-05-06	45	29	64.4	2	4.4	1	50.0
2020-04-29	48	34	70.8	5	10.4	2	40.0
2020-07-23	47	36	76.6	0	0.0	0	0
2020-05-12	47	26	55.3	3	6.4	0	0.0
2020-07-10	47	31	66.0	1	2.1	0	0.0
2020-05-09	48	34	70.8	2	4.2	1	50.0
2020-07-13	49	36	73.5	0	0.0	0	0
2020-05-22	49	31	63.3	3	6.1	0	0.0
2020-07-17	48	33	68.8	0	0.0	0	0
2020-05-30	47	20	42.6	1	2.1	0	0.0
2020-05-27	49	30	61.2	2	4.1	0	0.0
2020-05-28	49	29	59.2	2	4.1	0	0.0
2020-05-17	48	31	64.6	3	6.2	2	66.7
2020-06-15	49	35	71.4	0	0.0	0	0
2020-05-08	48	34	70.8	2	4.2	1	50.0
2020-07-08	49	32	65.3	1	2.0	0	0.0
2020-06-14	47	35	74.5	0	0.0	0	0
2020-05-19	48	30	62.5	3	6.2	1	33.3
2020-07-20	48	32	66.7	0	0.0	0	0
2020-07-06	48	28	58.3	0	0.0	0	0
2020-05-07	48	28	58.3	2	4.2	1	50.0
2020-05-01	48	30	62.5	3	6.2	1	33.3
2020-07-19	48	28	58.3	0	0.0	0	0
2020-06-19	48	28	58.3	0	0.0	0	0
2020-05-14	48	32	66.7	2	4.2	0	0.0
2020-06-01	49	28	57.1	1	2.0	0	0.0
2020-05-03	48	33	68.8	3	6.2	1	33.3
2020-06-29	48	36	75.0	0	0.0	0	0
2020-07-12	51	33	64.7	0	0.0	0	0
