Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	30	20	66.7	0	0.0	0	0
2020-05-24	30	19	63.3	0	0.0	0	0
2020-07-12	30	23	76.7	0	0.0	0	0
2020-06-17	30	22	73.3	0	0.0	0	0
2020-06-28	30	20	66.7	0	0.0	0	0
2020-06-18	30	17	56.7	0	0.0	0	0
2020-05-30	30	18	60.0	0	0.0	0	0
2020-04-27	38	18	47.4	5	13.2	4	80.0
2020-06-13	30	20	66.7	0	0.0	0	0
2020-06-11	30	20	66.7	0	0.0	0	0
2020-07-04	30	21	70.0	0	0.0	0	0
2020-07-13	30	21	70.0	0	0.0	0	0
2020-05-25	30	16	53.3	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-06-14	30	20	66.7	0	0.0	0	0
2020-05-11	30	23	76.7	3	10.0	3	100.0
2020-05-21	30	19	63.3	3	10.0	1	33.3
2020-07-08	30	23	76.7	0	0.0	0	0
2020-06-07	30	11	36.7	0	0.0	0	0
2020-06-03	30	21	70.0	0	0.0	0	0
2020-06-02	30	21	70.0	0	0.0	0	0
2020-06-25	30	18	60.0	0	0.0	0	0
2020-05-06	30	24	80.0	4	13.3	3	75.0
2020-06-24	0	0		0		0	0
2020-07-09	30	27	90.0	0	0.0	0	0
2020-07-07	30	28	93.3	0	0.0	0	0
2020-05-22	30	10	33.3	0	0.0	0	0
2020-04-30	30	19	63.3	4	13.3	4	100.0
2020-05-14	30	21	70.0	3	10.0	3	100.0
2020-05-29	30	18	60.0	0	0.0	0	0
2020-05-12	30	23	76.7	3	10.0	2	66.7
2020-07-14	30	22	73.3	0	0.0	0	0
2020-05-07	30	21	70.0	4	13.3	3	75.0
2020-05-16	30	23	76.7	3	10.0	3	100.0
2020-05-31	30	22	73.3	0	0.0	0	0
2020-05-08	30	23	76.7	3	10.0	3	100.0
2020-06-08	30	14	46.7	0	0.0	0	0
2020-05-23	30	21	70.0	0	0.0	0	0
2020-05-28	30	20	66.7	0	0.0	0	0
2020-07-06	30	22	73.3	0	0.0	0	0
2020-06-20	30	26	86.7	0	0.0	0	0
2020-06-29	30	22	73.3	0	0.0	0	0
2020-06-12	30	22	73.3	0	0.0	0	0
2020-04-28	38	18	47.4	5	13.2	4	80.0
2020-07-02	30	28	93.3	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-04-29	30	17	56.7	4	13.3	4	100.0
2020-06-30	30	17	56.7	0	0.0	0	0
2020-05-04	30	17	56.7	4	13.3	3	75.0
2020-05-17	30	17	56.7	3	10.0	3	100.0
2020-05-05	30	17	56.7	4	13.3	3	75.0
2020-05-18	30	17	56.7	3	10.0	3	100.0
2020-05-02	30	15	50.0	4	13.3	3	75.0
2020-06-16	30	23	76.7	0	0.0	0	0
2020-05-20	30	17	56.7	3	10.0	2	66.7
2020-06-15	30	17	56.7	0	0.0	0	0
2020-05-19	30	15	50.0	3	10.0	3	100.0
2020-05-27	30	14	46.7	0	0.0	0	0
2020-07-05	30	20	66.7	0	0.0	0	0
2020-05-10	30	21	70.0	3	10.0	3	100.0
2020-06-05	30	11	36.7	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-06-04	30	18	60.0	0	0.0	0	0
2020-06-26	30	18	60.0	0	0.0	0	0
2020-06-06	30	13	43.3	0	0.0	0	0
2020-05-03	30	15	50.0	4	13.3	3	75.0
2020-07-03	30	25	83.3	0	0.0	0	0
2020-06-09	30	21	70.0	0	0.0	0	0
2020-06-19	30	26	86.7	0	0.0	0	0
2020-06-01	30	20	66.7	0	0.0	0	0
2020-06-27	30	20	66.7	0	0.0	0	0
2020-07-01	30	25	83.3	0	0.0	0	0
2020-05-26	30	18	60.0	0	0.0	0	0
2020-05-13	30	23	76.7	3	10.0	2	66.7
2020-04-26	38	23	60.5	6	15.8	4	66.7
2020-05-01	30	15	50.0	4	13.3	4	100.0
2020-06-10	30	21	70.0	0	0.0	0	0
2020-07-11	30	19	63.3	0	0.0	0	0
2020-05-09	30	23	76.7	3	10.0	3	100.0
2020-05-15	30	22	73.3	3	10.0	3	100.0
