Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	75	56	74.7	4	5.3	2	50.0
2020-06-17	76	56	73.7	2	2.6	2	100.0
2020-06-28	74	64	86.5	2	2.7	1	50.0
2020-06-18	76	59	77.6	2	2.6	2	100.0
2020-05-30	76	58	76.3	4	5.3	2	50.0
2020-04-27	60	42	70.0	3	5.0	2	66.7
2020-06-13	76	52	68.4	2	2.6	2	100.0
2020-06-11	76	54	71.1	2	2.6	2	100.0
2020-07-04	75	56	74.7	1	1.3	1	100.0
2020-05-25	75	55	73.3	4	5.3	2	50.0
2020-06-22	14	10	71.4	0	0.0	0	0
2020-06-14	76	56	73.7	2	2.6	2	100.0
2020-05-11	77	47	61.0	4	5.2	3	75.0
2020-05-21	79	56	70.9	4	5.1	2	50.0
2020-06-07	76	57	75.0	4	5.3	3	75.0
2020-06-03	76	53	69.7	4	5.3	2	50.0
2020-06-02	76	57	75.0	4	5.3	2	50.0
2020-06-25	74	58	78.4	2	2.7	2	100.0
2020-05-06	75	50	66.7	4	5.3	3	75.0
2020-06-24	14	9	64.3	0	0.0	0	0
2020-07-07	75	58	77.3	1	1.3	0	0.0
2020-05-22	77	48	62.3	3	3.9	2	66.7
2020-04-30	62	40	64.5	3	4.8	2	66.7
2020-05-14	77	47	61.0	4	5.2	3	75.0
2020-05-29	76	57	75.0	4	5.3	2	50.0
2020-05-12	77	45	58.4	4	5.2	3	75.0
2020-05-07	77	47	61.0	3	3.9	3	100.0
2020-05-16	77	50	64.9	2	2.6	2	100.0
2020-05-31	76	57	75.0	4	5.3	2	50.0
2020-05-08	77	46	59.7	3	3.9	2	66.7
2020-06-08	76	57	75.0	3	3.9	3	100.0
2020-05-23	75	55	73.3	4	5.3	2	50.0
2020-05-28	76	55	72.4	4	5.3	2	50.0
2020-07-06	75	55	73.3	1	1.3	1	100.0
2020-06-20	76	56	73.7	1	1.3	1	100.0
2020-06-29	74	57	77.0	2	2.7	1	50.0
2020-06-12	76	52	68.4	2	2.6	2	100.0
2020-04-28	62	43	69.4	3	4.8	2	66.7
2020-07-02	74	54	73.0	2	2.7	1	50.0
2020-06-21	62	50	80.6	1	1.6	1	100.0
2020-04-29	62	40	64.5	3	4.8	2	66.7
2020-06-30	74	54	73.0	2	2.7	1	50.0
2020-05-04	62	48	77.4	2	3.2	2	100.0
2020-05-17	77	46	59.7	2	2.6	2	100.0
2020-05-05	76	47	61.8	3	3.9	2	66.7
2020-05-18	77	50	64.9	2	2.6	2	100.0
2020-05-02	76	49	64.5	3	3.9	2	66.7
2020-06-16	76	51	67.1	2	2.6	2	100.0
2020-05-20	77	54	70.1	4	5.2	2	50.0
2020-06-15	76	57	75.0	2	2.6	2	100.0
2020-05-19	77	51	66.2	4	5.2	1	25.0
2020-05-27	76	61	80.3	4	5.3	3	75.0
2020-07-05	75	56	74.7	1	1.3	1	100.0
2020-05-10	62	46	74.2	3	4.8	3	100.0
2020-06-05	76	58	76.3	3	3.9	2	66.7
2020-06-23	14	9	64.3	0	0.0	0	0
2020-06-04	76	58	76.3	3	3.9	2	66.7
2020-06-26	74	56	75.7	2	2.7	2	100.0
2020-06-06	76	56	73.7	4	5.3	3	75.0
2020-05-03	62	45	72.6	2	3.2	2	100.0
2020-07-03	75	55	73.3	1	1.3	1	100.0
2020-06-09	76	56	73.7	3	3.9	3	100.0
2020-06-19	76	57	75.0	1	1.3	1	100.0
2020-06-01	76	59	77.6	4	5.3	2	50.0
2020-06-27	74	65	87.8	2	2.7	1	50.0
2020-07-01	74	55	74.3	2	2.7	1	50.0
2020-05-26	76	61	80.3	4	5.3	3	75.0
2020-05-13	77	43	55.8	4	5.2	3	75.0
2020-04-26	60	46	76.7	4	6.7	3	75.0
2020-05-01	79	47	59.5	3	3.8	2	66.7
2020-06-10	76	59	77.6	2	2.6	2	100.0
2020-05-09	77	43	55.8	3	3.9	2	66.7
2020-05-15	77	53	68.8	2	2.6	2	100.0
