Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	22	21	95.5	2	9.1	2	100.0
2020-07-07	19	15	78.9	2	10.5	1	50.0
2020-04-30	22	16	72.7	6	27.3	6	100.0
2020-05-05	24	21	87.5	7	29.2	7	100.0
2020-07-02	24	20	83.3	2	8.3	1	50.0
2020-06-21	23	17	73.9	0	0.0	0	0
2020-06-26	22	18	81.8	0	0.0	0	0
2020-06-18	25	20	80.0	0	0.0	0	0
2020-05-21	23	20	87.0	2	8.7	2	100.0
2020-06-09	24	17	70.8	0	0.0	0	0
2020-05-13	24	22	91.7	4	16.7	4	100.0
2020-07-16	19	18	94.7	1	5.3	0	0.0
2020-06-28	19	15	78.9	0	0.0	0	0
2020-07-22	16	16	100.0	1	6.2	0	0.0
2020-05-23	26	22	84.6	2	7.7	2	100.0
2020-05-25	24	21	87.5	0	0.0	0	0
2020-05-29	23	20	87.0	2	8.7	2	100.0
2020-07-03	24	19	79.2	2	8.3	1	50.0
2020-06-07	21	20	95.2	0	0.0	0	0
2020-06-11	24	21	87.5	0	0.0	0	0
2020-04-28	22	16	72.7	7	31.8	6	85.7
2020-07-18	19	18	94.7	1	5.3	0	0.0
2020-05-24	20	18	90.0	2	10.0	2	100.0
2020-06-30	24	19	79.2	2	8.3	0	0.0
2020-06-25	23	18	78.3	0	0.0	0	0
2020-06-04	22	21	95.5	2	9.1	2	100.0
2020-07-11	19	16	84.2	1	5.3	1	100.0
2020-07-15	19	18	94.7	2	10.5	1	50.0
2020-04-27	22	16	72.7	7	31.8	6	85.7
2020-06-27	23	18	78.3	0	0.0	0	0
2020-07-14	14	14	100.0	2	14.3	1	50.0
2020-06-10	24	20	83.3	0	0.0	0	0
2020-06-16	24	20	83.3	0	0.0	0	0
2020-07-09	24	19	79.2	1	4.2	1	100.0
2020-06-13	24	17	70.8	0	0.0	0	0
2020-05-16	22	17	77.3	2	9.1	2	100.0
2020-05-20	22	18	81.8	2	9.1	2	100.0
2020-05-31	22	21	95.5	2	9.1	2	100.0
2020-06-17	23	19	82.6	0	0.0	0	0
2020-06-22	25	17	68.0	0	0.0	0	0
2020-07-21	23	20	87.0	1	4.3	0	0.0
2020-06-24	23	19	82.6	0	0.0	0	0
2020-06-02	21	18	85.7	2	9.5	2	100.0
2020-06-08	22	17	77.3	0	0.0	0	0
2020-05-26	25	19	76.0	0	0.0	0	0
2020-04-26	21	14	66.7	6	28.6	6	100.0
2020-06-06	22	20	90.9	2	9.1	2	100.0
2020-05-18	23	15	65.2	2	8.7	2	100.0
2020-05-15	24	22	91.7	4	16.7	4	100.0
2020-05-11	24	21	87.5	4	16.7	4	100.0
2020-05-10	24	20	83.3	5	20.8	5	100.0
2020-05-02	20	16	80.0	6	30.0	6	100.0
2020-06-12	23	19	82.6	0	0.0	0	0
2020-07-04	19	13	68.4	1	5.3	0	0.0
2020-05-04	21	17	81.0	6	28.6	6	100.0
2020-06-03	22	21	95.5	2	9.1	2	100.0
2020-07-01	24	20	83.3	2	8.3	1	50.0
2020-07-05	19	14	73.7	1	5.3	0	0.0
2020-06-23	24	19	79.2	0	0.0	0	0
2020-06-20	23	17	73.9	0	0.0	0	0
2020-05-06	24	22	91.7	6	25.0	6	100.0
2020-04-29	22	17	77.3	6	27.3	6	100.0
2020-07-23	16	15	93.8	1	6.2	0	0.0
2020-05-12	24	23	95.8	4	16.7	4	100.0
2020-07-10	24	19	79.2	2	8.3	1	50.0
2020-05-09	24	20	83.3	5	20.8	5	100.0
2020-07-13	14	14	100.0	2	14.3	1	50.0
2020-05-22	23	20	87.0	2	8.7	2	100.0
2020-07-17	19	18	94.7	1	5.3	0	0.0
2020-05-30	22	20	90.9	2	9.1	2	100.0
2020-05-27	26	20	76.9	2	7.7	2	100.0
2020-05-28	25	21	84.0	2	8.0	2	100.0
2020-05-17	23	15	65.2	2	8.7	2	100.0
2020-06-15	24	19	79.2	0	0.0	0	0
2020-05-08	24	21	87.5	5	20.8	5	100.0
2020-07-08	24	19	79.2	2	8.3	1	50.0
2020-06-14	24	18	75.0	0	0.0	0	0
2020-05-19	23	14	60.9	2	8.7	2	100.0
2020-07-20	23	19	82.6	1	4.3	0	0.0
2020-07-06	19	13	68.4	2	10.5	1	50.0
2020-05-07	8	7	87.5	0	0.0	0	0
2020-05-01	18	17	94.4	6	33.3	6	100.0
2020-07-19	19	18	94.7	1	5.3	0	0.0
2020-06-19	24	21	87.5	0	0.0	0	0
2020-05-14	24	22	91.7	4	16.7	4	100.0
2020-06-01	22	18	81.8	2	9.1	2	100.0
2020-05-03	25	20	80.0	6	24.0	6	100.0
2020-06-29	19	16	84.2	0	0.0	0	0
2020-07-12	19	16	84.2	1	5.3	0	0.0
