Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	48	28	58.3	3	6.2	2	66.7
2020-04-27	46	27	58.7	3	6.5	2	66.7
2020-04-28	42	26	61.9	1	2.4	0	0.0
2020-04-29	48	20	41.7	0	0.0	0	0
2020-04-30	54	21	38.9	0	0.0	0	0
2020-05-01	44	23	52.3	0	0.0	0	0
2020-05-02	46	23	50.0	0	0.0	0	0
2020-05-03	44	23	52.3	0	0.0	0	0
2020-05-04	46	19	41.3	0	0.0	0	0
2020-05-05	46	18	39.1	0	0.0	0	0
2020-05-06	43	25	58.1	0	0.0	0	0
2020-05-07	48	23	47.9	0	0.0	0	0
2020-05-08	47	26	55.3	0	0.0	0	0
2020-05-09	56	22	39.3	0	0.0	0	0
2020-05-10	55	29	52.7	0	0.0	0	0
2020-05-11	51	23	45.1	0	0.0	0	0
2020-05-12	54	19	35.2	0	0.0	0	0
2020-05-13	52	20	38.5	0	0.0	0	0
2020-05-14	49	26	53.1	0	0.0	0	0
2020-05-15	49	26	53.1	0	0.0	0	0
2020-05-16	49	27	55.1	0	0.0	0	0
2020-05-17	51	24	47.1	0	0.0	0	0
2020-05-18	52	26	50.0	0	0.0	0	0
2020-05-19	54	15	27.8	0	0.0	0	0
2020-05-20	50	21	42.0	0	0.0	0	0
2020-05-21	51	21	41.2	0	0.0	0	0
2020-05-22	52	21	40.4	0	0.0	0	0
2020-05-23	52	24	46.2	0	0.0	0	0
2020-05-24	43	26	60.5	1	2.3	0	0.0
2020-05-25	52	23	44.2	0	0.0	0	0
2020-05-26	51	23	45.1	0	0.0	0	0
2020-05-27	51	22	43.1	0	0.0	0	0
2020-05-28	49	29	59.2	0	0.0	0	0
2020-05-29	51	26	51.0	0	0.0	0	0
2020-05-30	51	26	51.0	0	0.0	0	0
2020-05-31	51	23	45.1	0	0.0	0	0
2020-06-01	49	22	44.9	0	0.0	0	0
2020-06-02	50	25	50.0	0	0.0	0	0
2020-06-03	50	22	44.0	0	0.0	0	0
2020-06-04	49	29	59.2	0	0.0	0	0
2020-06-05	49	27	55.1	0	0.0	0	0
2020-06-06	50	23	46.0	0	0.0	0	0
2020-06-07	51	24	47.1	0	0.0	0	0
2020-06-08	53	19	35.8	0	0.0	0	0
2020-06-09	53	16	30.2	0	0.0	0	0
2020-06-10	54	16	29.6	0	0.0	0	0
2020-06-11	53	15	28.3	0	0.0	0	0
2020-06-12	48	17	35.4	0	0.0	0	0
2020-06-13	48	16	33.3	0	0.0	0	0
2020-06-14	51	20	39.2	0	0.0	0	0
2020-06-15	51	23	45.1	0	0.0	0	0
2020-06-16	31	12	38.7	0	0.0	0	0
2020-06-17	31	11	35.5	0	0.0	0	0
2020-06-18	30	11	36.7	0	0.0	0	0
2020-06-19	30	12	40.0	0	0.0	0	0
2020-06-20	30	16	53.3	0	0.0	0	0
2020-06-21	36	17	47.2	0	0.0	0	0
2020-06-22	45	23	51.1	0	0.0	0	0
2020-06-23	30	14	46.7	0	0.0	0	0
2020-06-24	28	14	50.0	0	0.0	0	0
2020-06-26	65	33	50.8	0	0.0	0	0
2020-06-25	65	31	47.7	0	0.0	0	0
2020-06-29	69	30	43.5	0	0.0	0	0
2020-06-28	68	34	50.0	0	0.0	0	0
2020-06-27	67	30	44.8	0	0.0	0	0
2020-06-30	69	32	46.4	0	0.0	0	0
