Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-22	94	64	68.1	1	1.1	1	100.0
2020-07-03	96	73	76.0	1	1.0	1	100.0
2020-05-03	80	65	81.2	8	10.0	7	87.5
2020-06-18	80	62	77.5	1	1.2	1	100.0
2020-05-07	79	58	73.4	7	8.9	6	85.7
2020-05-05	81	66	81.5	8	9.9	6	75.0
2020-06-30	101	75	74.3	1	1.0	1	100.0
2020-06-25	102	71	69.6	1	1.0	1	100.0
2020-05-31	82	56	68.3	1	1.2	0	0.0
2020-05-06	81	66	81.5	8	9.9	6	75.0
2020-07-18	98	72	73.5	0	0.0	0	0
2020-07-06	97	66	68.0	1	1.0	1	100.0
2020-05-20	82	60	73.2	3	3.7	2	66.7
2020-06-04	83	61	73.5	0	0.0	0	0
2020-07-20	91	65	71.4	0	0.0	0	0
2020-07-13	98	63	64.3	0	0.0	0	0
2020-05-22	81	56	69.1	3	3.7	2	66.7
2020-07-05	96	70	72.9	1	1.0	1	100.0
2020-07-16	95	73	76.8	0	0.0	0	0
2020-05-15	81	63	77.8	5	6.2	3	60.0
2020-05-29	78	60	76.9	1	1.3	0	0.0
2020-07-29	99	76	76.8	0	0.0	0	0
2020-05-28	79	63	79.7	2	2.5	0	0.0
2020-06-21	75	54	72.0	1	1.3	1	100.0
2020-05-17	80	61	76.2	5	6.2	3	60.0
2020-07-08	96	70	72.9	0	0.0	0	0
2020-06-16	82	63	76.8	1	1.2	1	100.0
2020-06-02	80	57	71.2	1	1.2	0	0.0
2020-06-29	100	67	67.0	1	1.0	1	100.0
2020-07-04	96	74	77.1	1	1.0	1	100.0
2020-06-03	81	55	67.9	1	1.2	0	0.0
2020-06-19	80	63	78.8	1	1.2	1	100.0
2020-07-14	95	71	74.7	0	0.0	0	0
2020-07-26	101	68	67.3	0	0.0	0	0
2020-07-07	96	67	69.8	1	1.0	1	100.0
2020-04-27	89	63	70.8	8	9.0	8	100.0
2020-05-08	79	58	73.4	7	8.9	6	85.7
2020-07-12	97	63	64.9	0	0.0	0	0
2020-05-25	83	56	67.5	3	3.6	2	66.7
2020-06-14	83	50	60.2	1	1.2	1	100.0
2020-05-21	81	61	75.3	3	3.7	2	66.7
2020-06-26	100	76	76.0	1	1.0	1	100.0
2020-07-22	94	72	76.6	0	0.0	0	0
2020-05-23	80	60	75.0	3	3.8	2	66.7
2020-05-13	75	60	80.0	5	6.7	4	80.0
2020-06-10	82	60	73.2	0	0.0	0	0
2020-07-25	101	74	73.3	0	0.0	0	0
2020-04-30	85	66	77.6	8	9.4	7	87.5
2020-06-07	82	57	69.5	0	0.0	0	0
2020-05-01	80	63	78.8	8	10.0	7	87.5
2020-07-30	98	74	75.5	0	0.0	0	0
2020-07-11	96	69	71.9	0	0.0	0	0
2020-06-17	80	67	83.8	1	1.2	1	100.0
2020-08-01	100	67	67.0	0	0.0	0	0
2020-07-01	98	74	75.5	1	1.0	1	100.0
2020-06-09	84	63	75.0	0	0.0	0	0
2020-06-08	82	57	69.5	0	0.0	0	0
2020-06-28	100	70	70.0	1	1.0	1	100.0
2020-07-21	94	67	71.3	0	0.0	0	0
2020-05-26	81	60	74.1	2	2.5	2	100.0
2020-07-19	98	67	68.4	0	0.0	0	0
2020-05-12	79	63	79.7	6	7.6	5	83.3
2020-04-29	87	64	73.6	8	9.2	8	100.0
2020-07-31	101	74	73.3	0	0.0	0	0
2020-05-04	80	61	76.2	8	10.0	7	87.5
2020-05-19	79	53	67.1	5	6.3	2	40.0
2020-07-28	97	75	77.3	0	0.0	0	0
2020-04-28	89	63	70.8	8	9.0	8	100.0
2020-05-10	79	63	79.7	6	7.6	5	83.3
2020-07-15	95	71	74.7	0	0.0	0	0
2020-06-12	82	58	70.7	1	1.2	1	100.0
2020-05-27	79	62	78.5	2	2.5	0	0.0
2020-07-24	98	73	74.5	0	0.0	0	0
2020-06-23	94	68	72.3	1	1.1	1	100.0
2020-05-09	83	57	68.7	7	8.4	6	85.7
2020-06-24	97	67	69.1	1	1.0	1	100.0
2020-06-20	75	59	78.7	1	1.3	1	100.0
2020-07-02	94	71	75.5	1	1.1	1	100.0
2020-05-30	80	63	78.8	1	1.2	0	0.0
2020-07-09	95	70	73.7	0	0.0	0	0
2020-05-11	79	61	77.2	6	7.6	5	83.3
2020-05-18	77	54	70.1	5	6.5	3	60.0
2020-04-26	89	63	70.8	8	9.0	8	100.0
2020-06-11	79	58	73.4	0	0.0	0	0
2020-06-06	82	57	69.5	0	0.0	0	0
2020-07-17	95	74	77.9	0	0.0	0	0
2020-06-01	80	56	70.0	1	1.2	0	0.0
2020-07-10	94	68	72.3	0	0.0	0	0
2020-06-05	83	58	69.9	0	0.0	0	0
2020-06-13	82	56	68.3	1	1.2	1	100.0
2020-05-14	78	59	75.6	5	6.4	3	60.0
2020-05-16	80	64	80.0	5	6.2	3	60.0
2020-08-02	100	65	65.0	0	0.0	0	0
2020-07-27	98	71	72.4	0	0.0	0	0
2020-06-15	82	52	63.4	1	1.2	1	100.0
2020-06-27	104	81	77.9	1	1.0	1	100.0
2020-05-24	80	59	73.8	3	3.8	2	66.7
2020-05-02	80	63	78.8	8	10.0	7	87.5
2020-07-23	99	74	74.7	0	0.0	0	0
