Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	89	38	42.7	4	4.5	4	100.0
2020-06-17	81	44	54.3	3	3.7	3	100.0
2020-06-28	88	42	47.7	2	2.3	2	100.0
2020-06-18	81	43	53.1	3	3.7	3	100.0
2020-05-30	89	46	51.7	6	6.7	4	66.7
2020-04-27	84	49	58.3	8	9.5	6	75.0
2020-06-13	89	45	50.6	3	3.4	3	100.0
2020-06-11	88	39	44.3	3	3.4	3	100.0
2020-07-04	87	44	50.6	2	2.3	2	100.0
2020-05-25	89	43	48.3	3	3.4	3	100.0
2020-06-22	88	39	44.3	2	2.3	2	100.0
2020-06-14	87	45	51.7	3	3.4	3	100.0
2020-05-11	94	52	55.3	7	7.4	3	42.9
2020-05-21	89	43	48.3	1	1.1	1	100.0
2020-06-07	88	44	50.0	3	3.4	3	100.0
2020-06-03	89	45	50.6	5	5.6	4	80.0
2020-06-02	89	49	55.1	9	10.1	4	44.4
2020-06-25	87	42	48.3	2	2.3	2	100.0
2020-05-06	92	47	51.1	9	9.8	3	33.3
2020-06-24	87	42	48.3	3	3.4	2	66.7
2020-05-22	87	43	49.4	1	1.1	1	100.0
2020-04-30	91	41	45.1	7	7.7	6	85.7
2020-05-14	86	42	48.8	7	8.1	2	28.6
2020-05-29	89	44	49.4	6	6.7	4	66.7
2020-05-12	94	45	47.9	7	7.4	5	71.4
2020-05-07	94	44	46.8	9	9.6	3	33.3
2020-05-16	86	40	46.5	7	8.1	2	28.6
2020-05-31	88	42	47.7	6	6.8	4	66.7
2020-05-08	98	48	49.0	9	9.2	3	33.3
2020-06-08	87	40	46.0	3	3.4	3	100.0
2020-05-23	89	39	43.8	4	4.5	4	100.0
2020-05-28	89	42	47.2	4	4.5	4	100.0
2020-07-06	87	38	43.7	2	2.3	2	100.0
2020-06-20	89	44	49.4	2	2.2	2	100.0
2020-06-29	88	46	52.3	2	2.3	2	100.0
2020-06-12	88	40	45.5	3	3.4	3	100.0
2020-04-28	91	47	51.6	8	8.8	6	75.0
2020-07-02	88	51	58.0	2	2.3	2	100.0
2020-06-21	86	41	47.7	2	2.3	2	100.0
2020-04-29	91	49	53.8	8	8.8	6	75.0
2020-06-30	88	50	56.8	2	2.3	2	100.0
2020-05-04	93	39	41.9	7	7.5	5	71.4
2020-05-17	86	40	46.5	7	8.1	2	28.6
2020-05-05	91	40	44.0	7	7.7	3	42.9
2020-05-18	87	41	47.1	8	9.2	1	12.5
2020-05-02	93	31	33.3	6	6.5	5	83.3
2020-06-16	89	40	44.9	3	3.4	3	100.0
2020-05-20	87	42	48.3	2	2.3	1	50.0
2020-06-15	86	38	44.2	3	3.5	3	100.0
2020-05-19	88	42	47.7	8	9.1	1	12.5
2020-05-27	89	44	49.4	3	3.4	3	100.0
2020-07-05	87	44	50.6	2	2.3	2	100.0
2020-05-10	96	48	50.0	7	7.3	3	42.9
2020-06-05	89	48	53.9	5	5.6	4	80.0
2020-06-23	88	44	50.0	2	2.3	2	100.0
2020-06-04	89	46	51.7	6	6.7	4	66.7
2020-06-26	90	45	50.0	2	2.2	2	100.0
2020-06-06	89	45	50.6	3	3.4	3	100.0
2020-05-03	93	34	36.6	7	7.5	5	71.4
2020-07-03	87	43	49.4	2	2.3	2	100.0
2020-06-09	89	44	49.4	3	3.4	3	100.0
2020-06-19	81	47	58.0	2	2.5	2	100.0
2020-06-01	89	46	51.7	6	6.7	4	66.7
2020-06-27	86	40	46.5	2	2.3	2	100.0
2020-07-01	88	46	52.3	3	3.4	2	66.7
2020-05-26	89	40	44.9	3	3.4	3	100.0
2020-05-13	86	41	47.7	9	10.5	2	22.2
2020-04-26	96	55	57.3	9	9.4	6	66.7
2020-05-01	95	37	38.9	7	7.4	6	85.7
2020-06-10	87	42	48.3	3	3.4	3	100.0
2020-05-09	97	43	44.3	9	9.3	3	33.3
2020-05-15	86	43	50.0	7	8.1	2	28.6
