Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	36	29	80.6	0	0.0	0	0
2020-07-07	36	29	80.6	0	0.0	0	0
2020-04-30	20	10	50.0	0	0.0	0	0
2020-05-05	14	7	50.0	0	0.0	0	0
2020-07-02	36	25	69.4	0	0.0	0	0
2020-06-21	36	29	80.6	0	0.0	0	0
2020-06-26	36	23	63.9	0	0.0	0	0
2020-06-18	36	28	77.8	0	0.0	0	0
2020-05-21	28	13	46.4	0	0.0	0	0
2020-06-09	36	32	88.9	0	0.0	0	0
2020-05-13	22	10	45.5	0	0.0	0	0
2020-07-27	36	27	75.0	0	0.0	0	0
2020-07-16	36	33	91.7	0	0.0	0	0
2020-06-28	36	28	77.8	0	0.0	0	0
2020-07-22	36	30	83.3	0	0.0	0	0
2020-05-23	28	8	28.6	0	0.0	0	0
2020-05-25	28	13	46.4	0	0.0	0	0
2020-07-29	36	29	80.6	0	0.0	0	0
2020-05-29	36	28	77.8	0	0.0	0	0
2020-07-03	32	23	71.9	0	0.0	0	0
2020-06-07	36	29	80.6	0	0.0	0	0
2020-06-11	36	30	83.3	0	0.0	0	0
2020-04-28	20	9	45.0	0	0.0	0	0
2020-07-18	36	16	44.4	0	0.0	0	0
2020-07-26	36	28	77.8	0	0.0	0	0
2020-05-24	28	8	28.6	0	0.0	0	0
2020-06-30	36	28	77.8	0	0.0	0	0
2020-06-25	36	28	77.8	0	0.0	0	0
2020-06-04	36	28	77.8	0	0.0	0	0
2020-07-11	36	27	75.0	0	0.0	0	0
2020-07-15	36	32	88.9	0	0.0	0	0
2020-04-27	20	9	45.0	0	0.0	0	0
2020-06-27	36	19	52.8	0	0.0	0	0
2020-07-14	36	31	86.1	0	0.0	0	0
2020-06-10	36	31	86.1	0	0.0	0	0
2020-06-16	36	33	91.7	0	0.0	0	0
2020-07-09	36	28	77.8	0	0.0	0	0
2020-06-13	36	30	83.3	0	0.0	0	0
2020-05-16	28	14	50.0	0	0.0	0	0
2020-05-20	28	13	46.4	0	0.0	0	0
2020-05-31	36	26	72.2	0	0.0	0	0
2020-06-17	36	28	77.8	0	0.0	0	0
2020-06-22	36	25	69.4	0	0.0	0	0
2020-07-21	36	32	88.9	0	0.0	0	0
2020-06-24	36	21	58.3	0	0.0	0	0
2020-06-02	36	28	77.8	0	0.0	0	0
2020-06-08	38	30	78.9	0	0.0	0	0
2020-07-24	36	27	75.0	0	0.0	0	0
2020-05-26	28	13	46.4	0	0.0	0	0
2020-04-26	20	11	55.0	0	0.0	0	0
2020-06-06	36	30	83.3	0	0.0	0	0
2020-05-18	22	9	40.9	0	0.0	0	0
2020-05-15	28	13	46.4	0	0.0	0	0
2020-05-11	22	9	40.9	0	0.0	0	0
2020-05-10	22	7	31.8	0	0.0	0	0
2020-05-02	14	7	50.0	0	0.0	0	0
2020-07-25	36	27	75.0	0	0.0	0	0
2020-06-12	36	31	86.1	0	0.0	0	0
2020-07-04	34	23	67.6	0	0.0	0	0
2020-05-04	14	7	50.0	0	0.0	0	0
2020-06-03	36	28	77.8	0	0.0	0	0
2020-07-01	36	25	69.4	0	0.0	0	0
2020-07-05	36	26	72.2	0	0.0	0	0
2020-06-23	36	26	72.2	0	0.0	0	0
2020-06-20	34	28	82.4	2	5.9	0	0.0
2020-05-06	14	8	57.1	0	0.0	0	0
2020-04-29	20	10	50.0	0	0.0	0	0
2020-07-23	36	31	86.1	0	0.0	0	0
2020-05-12	22	9	40.9	0	0.0	0	0
2020-07-10	36	29	80.6	0	0.0	0	0
2020-05-09	22	7	31.8	0	0.0	0	0
2020-07-13	36	30	83.3	0	0.0	0	0
2020-05-22	28	14	50.0	0	0.0	0	0
2020-07-17	36	32	88.9	0	0.0	0	0
2020-05-30	36	28	77.8	0	0.0	0	0
2020-05-27	36	26	72.2	0	0.0	0	0
2020-05-28	36	24	66.7	0	0.0	0	0
2020-05-17	28	14	50.0	0	0.0	0	0
2020-06-15	36	31	86.1	0	0.0	0	0
2020-05-08	22	7	31.8	0	0.0	0	0
2020-07-08	36	28	77.8	0	0.0	0	0
2020-06-14	36	30	83.3	0	0.0	0	0
2020-05-19	28	14	50.0	0	0.0	0	0
2020-07-20	36	20	55.6	0	0.0	0	0
2020-07-06	36	28	77.8	0	0.0	0	0
2020-05-07	22	7	31.8	0	0.0	0	0
2020-05-01	14	8	57.1	0	0.0	0	0
2020-07-28	36	23	63.9	0	0.0	0	0
2020-07-19	36	19	52.8	0	0.0	0	0
2020-06-19	36	28	77.8	0	0.0	0	0
2020-05-14	28	13	46.4	0	0.0	0	0
2020-06-01	30	22	73.3	0	0.0	0	0
2020-05-03	14	9	64.3	0	0.0	0	0
2020-06-29	32	23	71.9	0	0.0	0	0
2020-07-12	36	28	77.8	0	0.0	0	0
