Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	139	70	50.4	27	19.4	5	18.5
2020-05-24	122	62	50.8	28	23.0	10	35.7
2020-07-12	139	66	47.5	27	19.4	5	18.5
2020-07-16	139	71	51.1	28	20.1	3	10.7
2020-06-17	126	63	50.0	29	23.0	8	27.6
2020-06-28	131	63	48.1	32	24.4	9	28.1
2020-06-18	126	65	51.6	29	23.0	7	24.1
2020-05-30	122	64	52.5	25	20.5	9	36.0
2020-04-27	54	36	66.7	1	1.9	0	0.0
2020-06-13	123	64	52.0	26	21.1	7	26.9
2020-06-11	130	62	47.7	26	20.0	5	19.2
2020-07-04	139	71	51.1	29	20.9	5	17.2
2020-07-13	139	63	45.3	27	19.4	5	18.5
2020-05-25	122	59	48.4	27	22.1	10	37.0
2020-06-22	126	61	48.4	29	23.0	6	20.7
2020-06-14	123	64	52.0	26	21.1	6	23.1
2020-05-11	120	58	48.3	30	25.0	10	33.3
2020-05-21	126	65	51.6	26	20.6	6	23.1
2020-07-08	139	68	48.9	25	18.0	4	16.0
2020-06-07	126	66	52.4	26	20.6	6	23.1
2020-07-17	139	66	47.5	27	19.4	3	11.1
2020-06-03	126	62	49.2	25	19.8	9	36.0
2020-06-02	122	61	50.0	27	22.1	8	29.6
2020-06-25	126	73	57.9	32	25.4	9	28.1
2020-05-06	122	70	57.4	28	23.0	13	46.4
2020-06-24	106	50	47.2	31	29.2	6	19.4
2020-07-09	139	73	52.5	25	18.0	4	16.0
2020-07-07	139	67	48.2	26	18.7	4	15.4
2020-05-22	126	71	56.3	29	23.0	7	24.1
2020-04-30	110	69	62.7	25	22.7	13	52.0
2020-05-14	126	65	51.6	29	23.0	9	31.0
2020-05-29	126	67	53.2	28	22.2	9	32.1
2020-05-12	120	70	58.3	30	25.0	10	33.3
2020-07-14	139	73	52.5	26	18.7	3	11.5
2020-05-07	120	72	60.0	27	22.5	14	51.9
2020-05-16	126	71	56.3	29	23.0	14	48.3
2020-05-31	124	58	46.8	27	21.8	10	37.0
2020-05-08	121	68	56.2	29	24.0	13	44.8
2020-06-08	126	67	53.2	26	20.6	4	15.4
2020-05-23	122	66	54.1	28	23.0	9	32.1
2020-05-28	126	67	53.2	29	23.0	10	34.5
2020-07-06	139	63	45.3	27	19.4	5	18.5
2020-07-15	139	76	54.7	27	19.4	3	11.1
2020-06-20	122	68	55.7	30	24.6	7	23.3
2020-06-29	135	63	46.7	31	23.0	8	25.8
2020-06-12	130	63	48.5	26	20.0	7	26.9
2020-04-28	109	68	62.4	27	24.8	12	44.4
2020-07-02	139	80	57.6	31	22.3	5	16.1
2020-06-21	122	64	52.5	29	23.8	6	20.7
2020-04-29	110	71	64.5	27	24.5	12	44.4
2020-06-30	139	70	50.4	30	21.6	4	13.3
2020-05-04	120	62	51.7	25	20.8	15	60.0
2020-05-17	126	64	50.8	29	23.0	14	48.3
2020-05-05	123	69	56.1	25	20.3	15	60.0
2020-05-18	126	60	47.6	29	23.0	13	44.8
2020-05-02	120	57	47.5	25	20.8	15	60.0
2020-06-16	126	68	54.0	28	22.2	8	28.6
2020-05-20	126	70	55.6	29	23.0	6	20.7
2020-06-15	122	60	49.2	26	21.3	6	23.1
2020-05-19	126	66	52.4	29	23.0	7	24.1
2020-05-27	126	63	50.0	26	20.6	10	38.5
2020-07-05	139	63	45.3	27	19.4	5	18.5
2020-05-10	120	66	55.0	30	25.0	10	33.3
2020-07-18	139	65	46.8	26	18.7	3	11.5
2020-06-05	126	68	54.0	28	22.2	10	35.7
2020-06-23	108	49	45.4	29	26.9	6	20.7
2020-06-04	126	68	54.0	28	22.2	9	32.1
2020-06-26	126	74	58.7	33	26.2	9	27.3
2020-06-06	126	68	54.0	26	20.6	9	34.6
2020-05-03	120	61	50.8	25	20.8	15	60.0
2020-07-03	139	75	54.0	29	20.9	5	17.2
2020-06-09	126	65	51.6	27	21.4	6	22.2
2020-06-19	126	73	57.9	29	23.0	7	24.1
2020-06-01	124	60	48.4	27	21.8	10	37.0
2020-06-27	126	77	61.1	32	25.4	9	28.1
2020-07-01	139	75	54.0	30	21.6	4	13.3
2020-05-26	126	64	50.8	27	21.4	10	37.0
2020-05-13	126	70	55.6	29	23.0	10	34.5
2020-04-26	109	52	47.7	17	15.6	9	52.9
2020-05-01	110	66	60.0	24	21.8	14	58.3
2020-06-10	126	70	55.6	26	20.6	6	23.1
2020-07-11	139	66	47.5	27	19.4	5	18.5
2020-05-09	121	68	56.2	29	24.0	11	37.9
2020-05-15	126	70	55.6	29	23.0	9	31.0
