Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-22	42	27	64.3	0	0.0	0	0
2020-07-03	52	30	57.7	0	0.0	0	0
2020-05-03	53	28	52.8	5	9.4	3	60.0
2020-06-18	50	24	48.0	0	0.0	0	0
2020-05-07	56	28	50.0	3	5.4	1	33.3
2020-05-05	53	26	49.1	3	5.7	1	33.3
2020-06-30	53	32	60.4	0	0.0	0	0
2020-06-25	49	38	77.6	0	0.0	0	0
2020-05-31	40	23	57.5	0	0.0	0	0
2020-05-06	56	30	53.6	3	5.4	1	33.3
2020-07-18	51	21	41.2	0	0.0	0	0
2020-07-06	53	27	50.9	0	0.0	0	0
2020-05-20	47	33	70.2	1	2.1	0	0.0
2020-06-04	47	32	68.1	0	0.0	0	0
2020-07-20	53	24	45.3	0	0.0	0	0
2020-07-13	48	24	50.0	0	0.0	0	0
2020-05-22	47	25	53.2	1	2.1	0	0.0
2020-07-05	52	26	50.0	0	0.0	0	0
2020-07-16	53	26	49.1	0	0.0	0	0
2020-05-15	46	35	76.1	1	2.2	0	0.0
2020-05-29	48	30	62.5	0	0.0	0	0
2020-07-29	50	29	58.0	0	0.0	0	0
2020-05-28	45	29	64.4	0	0.0	0	0
2020-06-21	42	23	54.8	0	0.0	0	0
2020-05-17	46	29	63.0	1	2.2	0	0.0
2020-07-08	52	28	53.8	0	0.0	0	0
2020-06-16	49	28	57.1	0	0.0	0	0
2020-06-02	47	27	57.4	0	0.0	0	0
2020-06-29	52	32	61.5	0	0.0	0	0
2020-07-04	52	26	50.0	0	0.0	0	0
2020-06-03	44	35	79.5	0	0.0	0	0
2020-06-19	41	21	51.2	0	0.0	0	0
2020-07-14	49	26	53.1	0	0.0	0	0
2020-07-26	49	27	55.1	0	0.0	0	0
2020-07-07	52	24	46.2	0	0.0	0	0
2020-04-27	49	33	67.3	5	10.2	1	20.0
2020-05-08	56	25	44.6	2	3.6	1	50.0
2020-07-12	51	22	43.1	1	2.0	1	100.0
2020-05-25	47	30	63.8	1	2.1	0	0.0
2020-06-14	50	26	52.0	0	0.0	0	0
2020-05-21	47	33	70.2	1	2.1	0	0.0
2020-06-26	48	34	70.8	0	0.0	0	0
2020-07-22	53	26	49.1	0	0.0	0	0
2020-05-23	45	27	60.0	1	2.2	0	0.0
2020-05-13	55	32	58.2	3	5.5	1	33.3
2020-06-10	50	27	54.0	0	0.0	0	0
2020-07-25	53	26	49.1	0	0.0	0	0
2020-04-30	51	27	52.9	5	9.8	2	40.0
2020-06-07	48	26	54.2	0	0.0	0	0
2020-05-01	52	29	55.8	5	9.6	2	40.0
2020-07-30	52	23	44.2	0	0.0	0	0
2020-07-11	49	25	51.0	1	2.0	1	100.0
2020-06-17	50	29	58.0	0	0.0	0	0
2020-07-01	53	25	47.2	0	0.0	0	0
2020-06-09	47	29	61.7	0	0.0	0	0
2020-06-08	49	26	53.1	0	0.0	0	0
2020-06-28	53	24	45.3	0	0.0	0	0
2020-07-21	54	25	46.3	0	0.0	0	0
2020-05-26	45	32	71.1	0	0.0	0	0
2020-07-19	53	21	39.6	0	0.0	0	0
2020-05-12	56	35	62.5	3	5.4	1	33.3
2020-04-29	49	30	61.2	5	10.2	2	40.0
2020-07-31	52	18	34.6	0	0.0	0	0
2020-05-04	53	28	52.8	5	9.4	2	40.0
2020-05-19	47	33	70.2	1	2.1	0	0.0
2020-07-28	51	33	64.7	0	0.0	0	0
2020-04-28	46	32	69.6	5	10.9	1	20.0
2020-05-10	58	34	58.6	3	5.2	2	66.7
2020-07-15	53	30	56.6	0	0.0	0	0
2020-06-12	49	29	59.2	0	0.0	0	0
2020-05-27	45	29	64.4	0	0.0	0	0
2020-07-24	52	24	46.2	0	0.0	0	0
2020-06-23	42	31	73.8	0	0.0	0	0
2020-05-09	55	31	56.4	3	5.5	2	66.7
2020-06-24	44	34	77.3	0	0.0	0	0
2020-06-20	42	21	50.0	0	0.0	0	0
2020-07-02	52	29	55.8	0	0.0	0	0
2020-05-30	46	26	56.5	0	0.0	0	0
2020-07-09	53	21	39.6	0	0.0	0	0
2020-05-11	58	29	50.0	3	5.2	1	33.3
2020-05-18	47	31	66.0	1	2.1	0	0.0
2020-04-26	51	27	52.9	5	9.8	2	40.0
2020-06-11	50	26	52.0	0	0.0	0	0
2020-06-06	49	34	69.4	0	0.0	0	0
2020-07-17	51	21	41.2	0	0.0	0	0
2020-06-01	45	26	57.8	0	0.0	0	0
2020-07-10	52	23	44.2	1	1.9	1	100.0
2020-06-05	49	32	65.3	0	0.0	0	0
2020-06-13	47	29	61.7	0	0.0	0	0
2020-05-14	55	35	63.6	3	5.5	1	33.3
2020-05-16	45	29	64.4	1	2.2	0	0.0
2020-07-27	51	31	60.8	0	0.0	0	0
2020-06-15	49	24	49.0	0	0.0	0	0
2020-06-27	50	34	68.0	0	0.0	0	0
2020-05-24	47	24	51.1	1	2.1	0	0.0
2020-05-02	54	29	53.7	5	9.3	2	40.0
2020-07-23	53	24	45.3	0	0.0	0	0
