Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	176	128	72.7	6	3.4	5	83.3
2020-04-27	177	126	71.2	6	3.4	5	83.3
2020-04-28	188	129	68.6	7	3.7	6	85.7
2020-04-29	187	125	66.8	7	3.7	6	85.7
2020-04-30	193	136	70.5	8	4.1	5	62.5
2020-05-01	169	128	75.7	7	4.1	5	71.4
2020-05-02	161	113	70.2	7	4.3	5	71.4
2020-05-03	161	115	71.4	5	3.1	4	80.0
2020-05-04	172	132	76.7	4	2.3	3	75.0
2020-05-05	162	122	75.3	5	3.1	4	80.0
2020-05-06	162	122	75.3	5	3.1	5	100.0
2020-05-07	183	136	74.3	5	2.7	5	100.0
2020-05-08	163	131	80.4	5	3.1	5	100.0
2020-05-09	163	125	76.7	3	1.8	2	66.7
2020-05-10	184	133	72.3	3	1.6	2	66.7
2020-05-11	167	122	73.1	2	1.2	2	100.0
2020-05-12	181	137	75.7	3	1.7	2	66.7
2020-05-13	187	142	75.9	3	1.6	2	66.7
2020-05-14	187	132	70.6	4	2.1	2	50.0
2020-05-15	190	135	71.1	4	2.1	2	50.0
2020-05-16	190	138	72.6	4	2.1	2	50.0
2020-05-17	190	139	73.2	2	1.1	1	50.0
2020-05-18	181	132	72.9	2	1.1	1	50.0
2020-05-19	181	137	75.7	2	1.1	1	50.0
2020-05-20	181	136	75.1	2	1.1	1	50.0
2020-05-21	180	139	77.2	2	1.1	1	50.0
2020-05-22	180	143	79.4	2	1.1	1	50.0
2020-05-23	181	138	76.2	1	0.6	1	100.0
2020-05-24	181	124	68.5	1	0.6	1	100.0
2020-05-25	181	126	69.6	1	0.6	1	100.0
2020-05-26	181	139	76.8	1	0.6	1	100.0
2020-05-27	181	133	73.5	1	0.6	1	100.0
2020-05-28	180	134	74.4	1	0.6	1	100.0
2020-05-29	180	134	74.4	1	0.6	1	100.0
2020-05-30	180	132	73.3	1	0.6	1	100.0
2020-05-31	180	130	72.2	1	0.6	1	100.0
2020-06-01	160	126	78.8	1	0.6	1	100.0
2020-06-02	181	135	74.6	1	0.6	1	100.0
2020-06-03	181	146	80.7	1	0.6	1	100.0
2020-06-04	181	142	78.5	1	0.6	1	100.0
2020-06-05	181	141	77.9	1	0.6	1	100.0
2020-06-06	181	136	75.1	1	0.6	1	100.0
2020-06-07	181	132	72.9	1	0.6	1	100.0
2020-06-08	181	132	72.9	1	0.6	1	100.0
2020-06-09	181	139	76.8	1	0.6	1	100.0
2020-06-10	180	134	74.4	1	0.6	1	100.0
2020-06-11	181	130	71.8	1	0.6	1	100.0
2020-06-12	181	130	71.8	1	0.6	1	100.0
2020-06-13	183	125	68.3	1	0.5	1	100.0
2020-06-14	183	132	72.1	0	0.0	0	0
2020-06-15	177	128	72.3	0	0.0	0	0
2020-06-16	184	141	76.6	0	0.0	0	0
2020-06-17	184	143	77.7	0	0.0	0	0
2020-06-18	184	149	81.0	0	0.0	0	0
2020-06-19	172	135	78.5	0	0.0	0	0
2020-06-20	172	132	76.7	0	0.0	0	0
2020-06-21	170	128	75.3	0	0.0	0	0
2020-06-22	154	118	76.6	0	0.0	0	0
2020-06-23	154	128	83.1	0	0.0	0	0
2020-06-24	154	131	85.1	0	0.0	0	0
2020-06-26	179	138	77.1	0	0.0	0	0
2020-06-25	179	137	76.5	0	0.0	0	0
2020-06-29	180	136	75.6	0	0.0	0	0
2020-06-28	179	136	76.0	0	0.0	0	0
2020-06-27	179	143	79.9	0	0.0	0	0
