Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	44	15	34.1	0	0.0	0	0
2020-05-24	38	20	52.6	0	0.0	0	0
2020-07-12	44	15	34.1	0	0.0	0	0
2020-07-16	44	14	31.8	0	0.0	0	0
2020-06-17	38	18	47.4	0	0.0	0	0
2020-06-28	38	15	39.5	0	0.0	0	0
2020-06-18	38	12	31.6	0	0.0	0	0
2020-05-30	38	21	55.3	0	0.0	0	0
2020-04-27	39	23	59.0	5	12.8	1	20.0
2020-06-13	39	20	51.3	0	0.0	0	0
2020-06-11	39	17	43.6	0	0.0	0	0
2020-07-04	38	9	23.7	0	0.0	0	0
2020-07-13	44	17	38.6	0	0.0	0	0
2020-05-25	38	19	50.0	0	0.0	0	0
2020-06-22	38	19	50.0	0	0.0	0	0
2020-06-14	39	21	53.8	0	0.0	0	0
2020-05-11	36	12	33.3	4	11.1	0	0.0
2020-05-21	38	23	60.5	1	2.6	0	0.0
2020-07-08	38	10	26.3	0	0.0	0	0
2020-06-07	38	13	34.2	0	0.0	0	0
2020-07-17	44	15	34.1	0	0.0	0	0
2020-06-03	38	22	57.9	0	0.0	0	0
2020-06-02	38	20	52.6	0	0.0	0	0
2020-06-25	38	15	39.5	0	0.0	0	0
2020-05-06	39	22	56.4	4	10.3	0	0.0
2020-06-24	38	13	34.2	0	0.0	0	0
2020-07-09	44	12	27.3	0	0.0	0	0
2020-07-07	38	13	34.2	0	0.0	0	0
2020-05-22	38	18	47.4	1	2.6	0	0.0
2020-04-30	39	20	51.3	5	12.8	0	0.0
2020-05-14	38	21	55.3	3	7.9	0	0.0
2020-05-29	38	21	55.3	0	0.0	0	0
2020-05-12	38	22	57.9	4	10.5	0	0.0
2020-07-14	44	17	38.6	0	0.0	0	0
2020-05-07	39	21	53.8	4	10.3	0	0.0
2020-05-16	38	28	73.7	3	7.9	0	0.0
2020-05-31	38	21	55.3	0	0.0	0	0
2020-05-08	40	23	57.5	5	12.5	0	0.0
2020-06-08	39	13	33.3	0	0.0	0	0
2020-05-23	38	18	47.4	0	0.0	0	0
2020-05-28	38	22	57.9	0	0.0	0	0
2020-07-06	38	10	26.3	0	0.0	0	0
2020-07-15	44	16	36.4	0	0.0	0	0
2020-06-20	36	20	55.6	0	0.0	0	0
2020-06-29	37	12	32.4	0	0.0	0	0
2020-06-12	39	17	43.6	0	0.0	0	0
2020-04-28	39	21	53.8	5	12.8	1	20.0
2020-07-02	38	13	34.2	0	0.0	0	0
2020-06-21	38	18	47.4	0	0.0	0	0
2020-04-29	39	18	46.2	4	10.3	0	0.0
2020-06-30	38	13	34.2	0	0.0	0	0
2020-05-04	35	9	25.7	2	5.7	0	0.0
2020-05-17	38	28	73.7	2	5.3	0	0.0
2020-05-05	39	24	61.5	4	10.3	0	0.0
2020-05-18	38	27	71.1	2	5.3	0	0.0
2020-05-02	37	12	32.4	3	8.1	0	0.0
2020-06-16	39	20	51.3	0	0.0	0	0
2020-05-20	38	21	55.3	1	2.6	0	0.0
2020-06-15	39	17	43.6	0	0.0	0	0
2020-05-19	38	21	55.3	2	5.3	0	0.0
2020-05-27	38	23	60.5	0	0.0	0	0
2020-07-05	38	7	18.4	0	0.0	0	0
2020-05-10	38	16	42.1	4	10.5	0	0.0
2020-07-18	44	15	34.1	0	0.0	0	0
2020-06-05	38	18	47.4	0	0.0	0	0
2020-06-23	33	14	42.4	0	0.0	0	0
2020-06-04	38	18	47.4	0	0.0	0	0
2020-06-26	37	15	40.5	0	0.0	0	0
2020-06-06	38	16	42.1	0	0.0	0	0
2020-05-03	37	12	32.4	3	8.1	0	0.0
2020-07-03	38	11	28.9	0	0.0	0	0
2020-06-09	40	17	42.5	0	0.0	0	0
2020-06-19	36	17	47.2	0	0.0	0	0
2020-06-01	38	21	55.3	0	0.0	0	0
2020-06-27	37	15	40.5	0	0.0	0	0
2020-07-01	38	13	34.2	0	0.0	0	0
2020-05-26	38	22	57.9	0	0.0	0	0
2020-05-13	38	21	55.3	3	7.9	0	0.0
2020-04-26	39	17	43.6	5	12.8	1	20.0
2020-05-01	37	14	37.8	2	5.4	0	0.0
2020-06-10	39	16	41.0	0	0.0	0	0
2020-07-11	44	15	34.1	0	0.0	0	0
2020-05-09	44	21	47.7	5	11.4	0	0.0
2020-05-15	39	22	56.4	3	7.7	0	0.0
