Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	9	5	55.6	0	0.0	0	0
2020-05-24	9	7	77.8	0	0.0	0	0
2020-07-12	9	5	55.6	0	0.0	0	0
2020-06-17	9	6	66.7	0	0.0	0	0
2020-06-28	9	7	77.8	0	0.0	0	0
2020-06-18	9	7	77.8	0	0.0	0	0
2020-05-30	9	5	55.6	0	0.0	0	0
2020-04-27	8	7	87.5	2	25.0	1	50.0
2020-06-11	9	5	55.6	0	0.0	0	0
2020-07-04	9	6	66.7	0	0.0	0	0
2020-07-13	9	7	77.8	0	0.0	0	0
2020-05-25	9	8	88.9	0	0.0	0	0
2020-05-21	9	4	44.4	0	0.0	0	0
2020-07-08	9	6	66.7	0	0.0	0	0
2020-06-07	9	7	77.8	0	0.0	0	0
2020-06-03	9	5	55.6	0	0.0	0	0
2020-06-02	9	6	66.7	0	0.0	0	0
2020-06-25	9	7	77.8	0	0.0	0	0
2020-05-06	8	5	62.5	0	0.0	0	0
2020-06-24	9	7	77.8	0	0.0	0	0
2020-07-09	9	5	55.6	0	0.0	0	0
2020-07-07	9	6	66.7	0	0.0	0	0
2020-04-30	8	4	50.0	1	12.5	0	0.0
2020-05-14	9	3	33.3	0	0.0	0	0
2020-05-29	9	5	55.6	0	0.0	0	0
2020-05-12	9	7	77.8	0	0.0	0	0
2020-07-14	9	7	77.8	0	0.0	0	0
2020-05-07	8	6	75.0	0	0.0	0	0
2020-05-16	9	3	33.3	0	0.0	0	0
2020-05-31	9	5	55.6	0	0.0	0	0
2020-05-08	8	3	37.5	0	0.0	0	0
2020-06-08	9	6	66.7	0	0.0	0	0
2020-05-23	9	7	77.8	0	0.0	0	0
2020-05-28	9	5	55.6	0	0.0	0	0
2020-07-06	9	7	77.8	0	0.0	0	0
2020-07-15	9	9	100.0	0	0.0	0	0
2020-06-20	9	6	66.7	0	0.0	0	0
2020-06-12	9	5	55.6	0	0.0	0	0
2020-04-28	9	6	66.7	3	33.3	0	0.0
2020-07-02	9	5	55.6	0	0.0	0	0
2020-06-21	9	6	66.7	0	0.0	0	0
2020-04-29	8	7	87.5	3	37.5	0	0.0
2020-06-30	9	6	66.7	0	0.0	0	0
2020-05-05	8	5	62.5	0	0.0	0	0
2020-05-18	9	3	33.3	0	0.0	0	0
2020-05-02	9	5	55.6	0	0.0	0	0
2020-06-16	9	7	77.8	0	0.0	0	0
2020-05-20	9	4	44.4	0	0.0	0	0
2020-05-19	9	3	33.3	0	0.0	0	0
2020-05-27	9	8	88.9	0	0.0	0	0
2020-07-05	9	6	66.7	0	0.0	0	0
2020-05-10	8	3	37.5	0	0.0	0	0
2020-06-05	9	7	77.8	0	0.0	0	0
2020-06-23	9	6	66.7	0	0.0	0	0
2020-06-04	9	5	55.6	0	0.0	0	0
2020-06-26	9	7	77.8	0	0.0	0	0
2020-06-06	9	7	77.8	0	0.0	0	0
2020-07-03	9	6	66.7	0	0.0	0	0
2020-06-09	9	5	55.6	0	0.0	0	0
2020-06-19	9	6	66.7	0	0.0	0	0
2020-06-27	9	7	77.8	0	0.0	0	0
2020-07-01	9	6	66.7	0	0.0	0	0
2020-05-26	9	8	88.9	0	0.0	0	0
2020-05-13	9	4	44.4	0	0.0	0	0
2020-04-26	8	7	87.5	2	25.0	1	50.0
2020-05-01	9	5	55.6	0	0.0	0	0
2020-06-10	9	5	55.6	0	0.0	0	0
2020-07-11	9	5	55.6	0	0.0	0	0
2020-05-09	8	3	37.5	0	0.0	0	0
2020-05-15	9	3	33.3	0	0.0	0	0
