Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	318	223	70.1	4	1.3	2	50.0
2020-06-17	304	230	75.7	3	1.0	2	66.7
2020-06-28	306	223	72.9	5	1.6	3	60.0
2020-06-18	302	231	76.5	3	1.0	1	33.3
2020-05-30	310	237	76.5	4	1.3	4	100.0
2020-04-27	310	230	74.2	22	7.1	19	86.4
2020-06-13	313	235	75.1	4	1.3	2	50.0
2020-06-11	314	254	80.9	5	1.6	3	60.0
2020-05-25	295	213	72.2	5	1.7	2	40.0
2020-06-22	282	202	71.6	3	1.1	1	33.3
2020-06-14	305	230	75.4	3	1.0	2	66.7
2020-05-11	306	232	75.8	15	4.9	9	60.0
2020-05-21	313	245	78.3	9	2.9	2	22.2
2020-06-07	310	239	77.1	3	1.0	2	66.7
2020-06-03	313	224	71.6	2	0.6	2	100.0
2020-06-02	313	225	71.9	3	1.0	3	100.0
2020-06-25	313	234	74.8	3	1.0	2	66.7
2020-05-06	314	230	73.2	19	6.1	8	42.1
2020-06-24	251	192	76.5	3	1.2	1	33.3
2020-05-22	312	239	76.6	8	2.6	2	25.0
2020-04-30	315	223	70.8	17	5.4	15	88.2
2020-05-14	311	233	74.9	11	3.5	5	45.5
2020-05-29	312	238	76.3	5	1.6	4	80.0
2020-05-12	312	243	77.9	15	4.8	8	53.3
2020-05-07	313	232	74.1	17	5.4	7	41.2
2020-05-16	300	215	71.7	13	4.3	6	46.2
2020-05-31	315	219	69.5	3	1.0	3	100.0
2020-05-08	324	231	71.3	16	4.9	7	43.8
2020-06-08	312	237	76.0	4	1.3	2	50.0
2020-05-23	313	234	74.8	4	1.3	2	50.0
2020-05-28	311	238	76.5	4	1.3	3	75.0
2020-06-20	271	205	75.6	3	1.1	0	0.0
2020-06-12	316	241	76.3	4	1.3	3	75.0
2020-04-28	312	237	76.0	19	6.1	18	94.7
2020-06-21	280	197	70.4	2	0.7	0	0.0
2020-04-29	314	227	72.3	18	5.7	18	100.0
2020-05-04	320	235	73.4	21	6.6	12	57.1
2020-05-17	302	217	71.9	12	4.0	5	41.7
2020-05-05	314	232	73.9	19	6.1	10	52.6
2020-05-18	307	232	75.6	12	3.9	4	33.3
2020-05-02	311	229	73.6	23	7.4	15	65.2
2020-06-16	315	230	73.0	3	1.0	2	66.7
2020-05-20	311	239	76.8	12	3.9	2	16.7
2020-06-15	314	231	73.6	3	1.0	2	66.7
2020-05-19	307	232	75.6	12	3.9	3	25.0
2020-05-27	318	243	76.4	3	0.9	2	66.7
2020-05-10	309	224	72.5	19	6.1	8	42.1
2020-06-05	313	244	78.0	1	0.3	1	100.0
2020-06-23	272	203	74.6	2	0.7	1	50.0
2020-06-04	314	249	79.3	2	0.6	2	100.0
2020-06-26	313	232	74.1	4	1.3	2	50.0
2020-06-06	312	234	75.0	2	0.6	1	50.0
2020-05-03	313	230	73.5	22	7.0	14	63.6
2020-06-09	313	246	78.6	4	1.3	3	75.0
2020-06-19	280	207	73.9	3	1.1	0	0.0
2020-06-01	314	216	68.8	3	1.0	3	100.0
2020-06-27	315	232	73.7	5	1.6	3	60.0
2020-05-26	317	245	77.3	5	1.6	3	60.0
2020-05-13	311	242	77.8	15	4.8	6	40.0
2020-04-26	314	226	72.0	24	7.6	21	87.5
2020-05-01	315	234	74.3	21	6.7	15	71.4
2020-06-10	315	247	78.4	4	1.3	3	75.0
2020-05-09	310	234	75.5	17	5.5	9	52.9
2020-05-15	298	214	71.8	13	4.4	5	38.5
