Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-07-10	9	4	44.4	0	0.0	0	0
2020-05-24	9	2	22.2	0	0.0	0	0
2020-07-12	9	5	55.6	0	0.0	0	0
2020-07-16	9	3	33.3	0	0.0	0	0
2020-06-17	9	2	22.2	0	0.0	0	0
2020-06-28	9	4	44.4	0	0.0	0	0
2020-06-18	9	4	44.4	0	0.0	0	0
2020-05-30	9	4	44.4	0	0.0	0	0
2020-04-27	10	4	40.0	1	10.0	1	100.0
2020-06-13	9	2	22.2	0	0.0	0	0
2020-06-11	9	3	33.3	0	0.0	0	0
2020-07-04	9	3	33.3	0	0.0	0	0
2020-07-13	9	4	44.4	0	0.0	0	0
2020-05-25	9	2	22.2	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-06-14	9	2	22.2	0	0.0	0	0
2020-05-11	9	5	55.6	0	0.0	0	0
2020-05-21	9	3	33.3	0	0.0	0	0
2020-07-08	9	4	44.4	0	0.0	0	0
2020-06-07	9	1	11.1	0	0.0	0	0
2020-07-17	9	4	44.4	0	0.0	0	0
2020-06-03	9	3	33.3	0	0.0	0	0
2020-06-02	9	3	33.3	0	0.0	0	0
2020-06-25	9	4	44.4	0	0.0	0	0
2020-05-06	10	4	40.0	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-07-09	9	4	44.4	0	0.0	0	0
2020-07-07	9	4	44.4	0	0.0	0	0
2020-05-22	9	2	22.2	0	0.0	0	0
2020-04-30	10	5	50.0	0	0.0	0	0
2020-05-14	9	3	33.3	0	0.0	0	0
2020-05-29	9	5	55.6	0	0.0	0	0
2020-05-12	9	5	55.6	0	0.0	0	0
2020-07-14	9	4	44.4	0	0.0	0	0
2020-05-07	9	3	33.3	0	0.0	0	0
2020-05-16	9	2	22.2	0	0.0	0	0
2020-05-31	9	4	44.4	0	0.0	0	0
2020-05-08	9	3	33.3	0	0.0	0	0
2020-06-08	9	0	0.0	0	0.0	0	0
2020-05-23	9	1	11.1	0	0.0	0	0
2020-05-28	9	3	33.3	0	0.0	0	0
2020-07-06	9	3	33.3	0	0.0	0	0
2020-07-15	9	6	66.7	0	0.0	0	0
2020-06-20	9	2	22.2	0	0.0	0	0
2020-06-29	9	4	44.4	0	0.0	0	0
2020-06-12	9	6	66.7	0	0.0	0	0
2020-04-28	10	4	40.0	1	10.0	1	100.0
2020-07-02	9	3	33.3	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-04-29	10	4	40.0	1	10.0	1	100.0
2020-06-30	9	2	22.2	0	0.0	0	0
2020-05-04	10	5	50.0	0	0.0	0	0
2020-05-17	9	3	33.3	0	0.0	0	0
2020-05-05	10	5	50.0	0	0.0	0	0
2020-05-18	9	3	33.3	0	0.0	0	0
2020-05-02	10	5	50.0	0	0.0	0	0
2020-06-16	9	3	33.3	0	0.0	0	0
2020-05-20	9	3	33.3	0	0.0	0	0
2020-06-15	9	1	11.1	0	0.0	0	0
2020-05-19	9	4	44.4	0	0.0	0	0
2020-05-27	9	2	22.2	0	0.0	0	0
2020-07-05	9	3	33.3	0	0.0	0	0
2020-05-10	9	4	44.4	0	0.0	0	0
2020-07-18	9	3	33.3	0	0.0	0	0
2020-06-05	9	2	22.2	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-06-04	9	4	44.4	0	0.0	0	0
2020-06-26	9	5	55.6	0	0.0	0	0
2020-06-06	9	3	33.3	0	0.0	0	0
2020-05-03	10	5	50.0	0	0.0	0	0
2020-07-03	9	5	55.6	0	0.0	0	0
2020-06-09	9	2	22.2	0	0.0	0	0
2020-06-19	9	3	33.3	0	0.0	0	0
2020-06-01	9	5	55.6	0	0.0	0	0
2020-06-27	9	5	55.6	0	0.0	0	0
2020-07-01	9	2	22.2	0	0.0	0	0
2020-05-26	9	2	22.2	0	0.0	0	0
2020-05-13	9	3	33.3	0	0.0	0	0
2020-04-26	10	4	40.0	1	10.0	1	100.0
2020-05-01	10	5	50.0	0	0.0	0	0
2020-06-10	9	1	11.1	0	0.0	0	0
2020-07-11	9	4	44.4	0	0.0	0	0
2020-05-09	9	3	33.3	0	0.0	0	0
2020-05-15	9	2	22.2	0	0.0	0	0
