# day	date	infections	deaths	new infections	new deaths	infections per million	deaths per million	new infections per million	new deaths per million
-25	2020-02-28	0	0	0	0	0.0	0.0	0.0
-24	2020-02-29	0	0	0	0	0.0	0.0	0.0
-23	2020-03-01	0	0	0	0	0.0	0.0	0.0
-22	2020-03-02	0	0	0	0	0.0	0.0	0.0
-21	2020-03-03	1	0	1	0	0.398	0.0	0.398
-20	2020-03-04	1	0	0	0	0.398	0.0	0.0
-19	2020-03-05	1	0	0	0	0.398	0.0	0.0
-18	2020-03-06	2	0	1	0	0.796	0.0	0.398
-17	2020-03-07	2	0	0	0	0.796	0.0	0.0
-16	2020-03-08	4	0	2	0	1.592	0.0	0.796
-15	2020-03-09	6	0	2	0	2.389	0.0	0.796
-14	2020-03-10	9	0	3	0	3.583	0.0	1.194
-13	2020-03-11	24	0	15	0	9.555	0.0	5.972
-12	2020-03-12	30	0	6	0	11.943	0.0	2.389
-11	2020-03-13	44	0	14	0	17.517	0.0	5.573
-10	2020-03-14	61	0	17	0	24.284	0.0	6.768
-9	2020-03-15	84	0	23	0	33.441	0.0	9.156
-8	2020-03-16	94	0	10	0	37.422	0.0	3.981
-7	2020-03-17	73	0	-21	0	29.062	0.0	-8.36
-6	2020-03-18	92	0	19	0	36.626	0.0	7.564
-5	2020-03-19	134	0	42	0	53.346	0.0	16.72
-4	2020-03-20	192	0	58	0	76.436	0.0	23.09
-3	2020-03-21	254	0	62	0	101.119	0.0	24.683
-2	2020-03-22	274	0	20	0	109.081	0.0	7.962
-1	2020-03-23	288	0	14	0	114.654	0.0	5.573
0	2020-03-24	343	0	55	0	136.55	0.0	21.896
